ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T2_1409;T2;1409;CORUCHE;8508924,64;5993699,21;3186220,63;2205282,89;32412,15;569783,54;2005653,74;37087,87;377407,46;86782,47;425690,3;1078685,64;509571,69
T2_4901;T2;4901;CORVO;1558037,03;406792,3;281603,34;108874,94;9600,42;6713,6;1091301,52;0;0;14815,75;905471,61;171014,16;59943,21
T2_0503;T2;0503;COVILHÃ;15997992,39;8775655,42;3345262,8;3420558,39;662616,73;1347217,5;5349634,55;171456,8;1145155,06;61032,04;1736602,95;2235387,7;1872702,42
T2_1206;T2;1206;CRATO;3430896,93;2322127,82;1047134,88;966811,54;32642,67;275538,73;946526,2;1003,68;119812,15;19051,76;204554,81;602103,8;162242,91
T2_0207;T2;0207;CUBA;2691536,13;2012969,71;1091606,7;705136,83;26182,62;190043,56;447951,09;34195,1;53017,92;96209,09;81228,53;183300,45;230615,33
T2_1207;T2;1207;ELVAS;6295022,37;5511619,19;2102642,76;2654495,82;11671,37;742809,24;697423,92;32824,21;253619,67;283,03;39986,38;370710,63;85979,26
T2_1410;T2;1410;ENTRONCAMENTO;6421195,97;4600686,89;2450189,9;1944954,37;102969,66;102572,96;1418494,49;24910,7;83074,68;80090,66;112078,16;1118340,29;402014,59
T2_0107;T2;0107;ESPINHO;10300328,79;8778146,74;4851101,57;2607952,18;80956,35;1238136,64;533644,77;0;59751,18;78041,12;23977,95;371874,52;988537,28
T2_0306;T2;0306;ESPOSENDE;9027921,4;5839439,42;2013545,6;2568658,02;114067,86;1143167,94;2226037,59;10910,56;921484,56;21126,01;514581,14;757935,32;962444,39
T2_0108;T2;0108;ESTARREJA;7964500,54;4946486,24;2324537,02;2080584,92;69564,64;471799,66;1943508,43;249117,81;713047,27;468739,06;347426,86;165177,43;1074505,87
T2_0704;T2;0704;ESTREMOZ;3035173,45;2764405,25;1421182,98;964356,78;27800,64;351064,85;204725,7;28684,85;42430,45;31456,48;49045,57;53108,35;66042,5
T2_0705;T2;0705;ÉVORA;20314605,25;14869678,46;9326853,75;3774715,47;867163,55;900945,69;806110,77;68045,42;258366,41;13724,57;178161,81;287812,56;4638816,02
T2_0307;T2;0307;FAFE;15382927,39;9721364,33;4205280,47;3380309,92;72342,78;2063431,16;2630176,81;36250;559801,13;512158,12;1399114,62;122852,94;3031386,25
T2_0805;T2;0805;FARO;16034570,52;12892202,75;7347140,99;4131220,04;445191,25;968650,47;1066432,11;126041,67;336904,68;0;229096,72;374389,04;2075935,66
T2_1303;T2;1303;FELGUEIRAS;16737441,63;11886450,87;5681518,47;4334816,26;98616,68;1771499,46;4073236,51;76386;2142698,32;294065,18;974351,03;585735,98;777754,25
T2_0208;T2;0208;FERREIRA DO ALENTEJO;4975851,14;3993115,59;2321512,72;1223533,73;72646,61;375422,53;266085,17;0;117167,92;29102,4;17545,18;102269,67;716650,38
T2_1411;T2;1411;FERREIRA DO ZÊZERE;6456118,28;2613485,56;1218980,26;1162124,27;51523,86;180857,17;3619208,93;258316;2763795,08;7724,12;313130,46;276243,27;223423,79
T2_0605;T2;0605;FIGUEIRA DA FOZ;15508971,96;12556289,51;5086767,62;3901525,06;549334,15;3018662,68;826876,12;10000;198486,58;135897,25;287726,76;194765,53;2125806,33
T2_0904;T2;0904;FIGUEIRA DE CASTELO RODRIGO;4410646,92;3072695,34;1020544,44;1166538,34;94756,93;790855,63;741549,6;295;531238,33;18914,38;63168,53;127933,36;596401,98
T2_1008;T2;1008;FIGUEIRÓ DOS VINHOS;6931296,66;4758248,37;1433707,77;2853571,56;228308,32;242660,72;1367290,79;2130;178112,63;67748,37;710348,61;408951,18;805757,5
T2_0905;T2;0905;FORNOS DE ALGODRES;3128487,49;2315099,91;847413,91;821212,04;566281,52;80192,44;752290,08;0;501410,22;0;21348,3;229531,56;61097,5
T2_0404;T2;0404;FREIXO DE ESPADA À CINTA;6106480,78;2574096,78;1426203,64;751271,41;125081,58;271540,15;3124362,36;58359,79;576443,13;0;997405,94;1492153,5;408021,64
T2_1208;T2;1208;FRONTEIRA;3303989,21;1749991,51;813565,05;738505,96;24825,71;173094,79;1377985,66;0;119447,21;579560,33;0;678978,12;176012,04
T2_3103;T2;3103;FUNCHAL;36159508,71;26279704,38;14914511,33;8314458;954544,56;2096190,49;6808360,61;1761984,77;617724,38;1370604,21;1834895,71;1223151,54;3071443,72
T2_0504;T2;0504;FUNDÃO;13348002,97;6250214,45;2509214,19;2683585,26;803757,52;253657,48;3821350,91;1390,86;454794,29;459556,5;2097795,07;807814,19;3276437,61
T2_1209;T2;1209;GAVIÃO;2565994,17;1961527,2;1065168,01;664844,49;18025,1;213489,6;460757,09;7,41;55590,47;67416,83;80968,35;256774,03;143709,88
T2_0606;T2;0606;GÓIS;3784940,54;2538145,3;1356141,6;875661,83;23672,92;282668,95;830546,3;135000;250525,93;85392,3;96815,06;262813,01;416248,94
T2_1412;T2;1412;GOLEGÃ;2897895,22;2343214,82;1159643,03;964195,99;29080,41;190295,39;488978,47;1526,92;139046,96;22727,31;48609,15;277068,13;65701,93
T2_1304;T2;1304;GONDOMAR;46117344,21;24859104,71;12509285,53;9169995,87;316341,33;2863481,98;16894223,42;936325,97;12553398,03;133135,74;1624690,67;1646673,01;4364016,08
T2_0906;T2;0906;GOUVEIA;5447112,29;3113698,02;1413829,21;759409,61;82304,67;858154,53;1647083,26;143,02;126992,11;62447,77;773776,32;683724,04;686331,01
T2_1505;T2;1505;GRÂNDOLA;9964977,71;7298002,48;4443687,76;2172008,91;81022,38;601283,43;2147211,22;357624,38;538295;23209,2;276916,83;951165,81;519764,01
T2_0907;T2;0907;GUARDA;16991064,82;10020150,25;5090433,97;3376088,98;435988,64;1117638,66;3349892,71;299222,5;990350,11;109210,14;1048675,75;902434,21;3621021,86
T2_0308;T2;0308;GUIMARÃES;46714228,04;28112956,18;12128374,53;9517098,81;514462,71;5953020,13;14874669,92;205519,77;4974335,62;0;3885875,79;5808938,74;3726601,94
T2_4701;T2;4701;HORTA;4447728,3;2852711,37;1688241,92;658787,59;62761,05;442920,81;1005280,72;0;35283,02;229,01;764568,1;205200,59;589736,21
T2_0505;T2;0505;IDANHA-A-NOVA;7491359,11;5423461,01;2215292,15;2812482,54;20335,26;375351,06;1337021,48;18578,68;267196,77;699,42;424079,36;626467,25;730876,62
T2_0110;T2;0110;ÍLHAVO;12183573,24;7282787,51;3418176,33;3190051,53;301202,4;373357,25;3770311,35;189094,76;694684,72;311539,01;2113883,19;461109,67;1130474,38
T2_0806;T2;0806;LAGOA (ALGARVE);11853952,69;10144612,77;3658640,14;5317088,23;123965,2;1044919,2;1236276,68;15065,35;384521,6;302871,26;195649,41;338169,06;473063,24
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);6592934,71;2500881,1;1127617,54;570390,09;84421,59;718451,88;714608,16;83300;43163,92;15264,83;203533,71;369345,7;3377445,45
T2_0807;T2;0807;LAGOS;19057723,45;15186514,93;6394346,46;5575413,54;450653,59;2766101,34;2837726,45;1210771,15;566747,13;279578,78;286245,12;494384,27;1033482,07
T2_4801;T2;4801;LAJES DAS FLORES;1485866,18;878754,79;525871,09;327966,47;0;24917,23;595570,24;6465,04;265015,54;40546,2;144262,99;139280,47;11541,15
T2_4601;T2;4601;LAJES DO PICO;2653819,47;1539863,71;710218,81;442154,94;160643,66;226846,3;325621,09;30000;170296,87;0;2320;123004,22;788334,67
T2_1805;T2;1805;LAMEGO;14791965,41;6282636,17;2328198,11;2727126,16;121407,38;1105904,52;6449863,34;35300,43;5041481,68;270447,03;726788,37;375845,83;2059465,9
T2_1009;T2;1009;LEIRIA;26785988,66;19567695,28;6361183,43;7789834,06;393445,14;5023232,65;4204979,36;163109,59;1356372,31;11147,37;1343923,37;1330426,72;3013314,02
T2_1106;T2;1106;LISBOA;245796680,3;193220276,1;122168393,9;45308555,66;2941197,03;22802129,54;17857646;621448,62;1782116,54;2932493,93;1944429,96;10577156,95;34718758,16
T2_0808;T2;0808;LOULÉ;44679759,91;28620908,33;14544488,05;10730670,2;336597,32;3009152,76;12079558,86;128278,5;2248414,68;4124237,41;1813757,51;3764870,76;3979292,72
T2_1107;T2;1107;LOURES;46743948,63;38587442,8;18797656,3;11554223,1;362181,27;7873382,13;3940386,15;70492,35;1416197,55;923948,71;711153,47;818594,07;4216119,68
T2_1108;T2;1108;LOURINHÃ;11956604,96;6833752,93;2883709,12;2849654,43;319677,47;780711,91;4082323,99;1510;2984629,43;197467,97;707336,17;191380,42;1040528,04
T2_0607;T2;0607;LOUSÃ;6400362,8;4586678,23;2318839,87;1908542,28;70490,95;288805,13;1479143,36;79585,48;126405,14;170034,55;603590,93;499527,26;334541,21
T2_1305;T2;1305;LOUSADA;15980019,47;10428241,92;5261116,76;3836910,97;105962,57;1224251,62;4575311,26;0;2089408,97;573837,8;1406689,87;505374,62;976466,29
T2_1413;T2;1413;MAÇÃO;4709714,54;3650580,27;1586123,16;1725696,82;18347,41;320412,88;887487,92;5696,65;173829,36;47010,49;515614,31;145337,11;171646,35
T2_0405;T2;0405;MACEDO DE CAVALEIROS;9467723,86;5859966,06;2583779,68;2216351,49;147990,8;911844,09;2152079,11;49365,16;425796,24;146507,52;1067194,54;463215,65;1455678,69
T2_3104;T2;3104;MACHICO;7464879,56;4066363,05;1985050,48;1565298,09;171066,43;344948,05;2936626,14;0;17783,6;41949,6;2602314,46;274578,48;461890,37
T2_4602;T2;4602;MADALENA;3030000,28;1656507,57;899176,51;345965,54;23128,54;388236,98;1109355,5;0;248867,85;378684,39;359772,36;122030,9;264137,21
T2_1109;T2;1109;MAFRA;24115166,01;18188357,29;7196156,84;8201151,68;66540,93;2724507,84;5366660,8;228361,5;1228338,26;253468,74;1436608,8;2219883,5;560147,92
T2_1306;T2;1306;MAIA;28881779,31;20450058,5;9422950,19;7185182,21;843155,96;2998770,14;3636125,78;245184,23;382601,94;20987,66;1340171,42;1647180,53;4795595,03
T2_1806;T2;1806;MANGUALDE;7844620,64;4546123,31;2564101,99;1762190,87;93295,75;126534,7;2689809,61;95375,43;206172,24;492561,96;1785832,58;109867,4;608687,72
T2_0908;T2;0908;MANTEIGAS;2354149,73;1407062,4;700793,41;534239,56;34903,4;137126,03;674511,18;8683,1;29630,44;766,32;323606,87;311824,45;272576,15
T2_1307;T2;1307;MARCO DE CANAVESES;12305042,8;9894488,51;3575302,36;4043280;343319,15;1932587;1115152,54;115200,32;709197,83;111818,12;129026,68;49909,59;1295401,75
T2_1010;T2;1010;MARINHA GRANDE;8126981,79;6489585,38;2653785,67;3263674,26;38830,84;533294,61;1101489,34;144173,49;27740,62;508593;146456,71;274525,52;535907,07
T2_1210;T2;1210;MARVÃO;3101207,71;1604806,24;933258,55;541916,72;9881,4;119749,57;1439662,41;32488,44;160464,79;59015,6;99965,07;1087728,51;56739,06
T2_1308;T2;1308;MATOSINHOS;50185766,86;30674020,62;15118157,14;10251915,83;136300,07;5167647,58;14397100,92;930352,14;10636240,89;130651,69;1251962,55;1447893,65;5114645,32
T2_0111;T2;0111;MEALHADA;5314283,43;4079634,17;2463580,66;1401826,32;27826,1;186401,09;757854,56;197817,53;46263,09;190903,38;295191,26;27679,3;476794,7
T2_0909;T2;0909;MEDA;4499887,05;2917742,82;1428835,26;1020713,48;40976,85;427217,23;1393819,23;0;469140,42;14894,63;569865,93;339918,25;188325
T2_1603;T2;1603;MELGAÇO;7641276,13;4362254,18;2525569,79;1194140,57;90017,97;552525,85;2597599,13;3013,98;153840,01;595612,12;990344,58;854788,44;681422,82
T2_0209;T2;0209;MÉRTOLA;6880712,54;4791119,5;2441050,28;1657856,49;60650,27;631562,46;1444448,31;92415,09;343996,03;354304,26;276924,49;376808,44;645144,73
T2_1704;T2;1704;MESÃO FRIO;3191514,88;1749618,64;1012076,61;446217,24;145775,71;145549,08;1159790,14;76500;632228,95;19658,22;252385,65;179017,32;282106,1
T2_0608;T2;0608;MIRA;4630667,34;3519550,92;1845589,58;1468167,69;39845,11;165948,54;796137,28;591,55;0;289365,51;230061,22;276119;314979,14
T2_0609;T2;0609;MIRANDA DO CORVO;4489811,02;2743247,66;1390583,35;1077605,16;37854,61;237204,54;1423987,14;116868;559361,04;313748,94;133878,43;300130,73;322576,22
T2_0406;T2;0406;MIRANDA DO DOURO;5717447,59;3160427,88;1839945,52;1113139,92;48503,58;158838,86;2097216,15;0;687314,21;108304,28;1260743,25;40854,41;459803,56
T2_0407;T2;0407;MIRANDELA;9300373,16;6881155,02;3590156,71;2078290,02;211180,67;1001527,62;1604821,41;5940;253930,65;452998,7;555587,31;336364,75;814396,73
T2_0408;T2;0408;MOGADOURO;7369029,28;3995718,21;1445397,57;2272498,96;96248,32;181573,36;2672708,92;72768,99;1011501,57;0;1107916,52;480521,84;700602,15
T2_1807;T2;1807;MOIMENTA DA BEIRA;4709401,35;3008249,35;1463118,14;990944,46;127959;426227,75;876177,34;40123,17;400091,86;53510,24;270566,74;111885,33;824974,66
T2_1506;T2;1506;MOITA;15926565,41;11758818,05;6922644,91;2681337,02;188169,48;1966666,64;3041499,78;7671,92;681246,32;613051,34;46149,17;1693381,03;1126247,58
T2_1604;T2;1604;MONÇÃO;10145876,03;4941731,97;2353567,05;1779769,8;86450;721945,12;3112960,55;282121,44;1281509,03;555040,16;851046,15;143243,77;2091183,51
T2_0809;T2;0809;MONCHIQUE;4344608,68;2965646,72;1766455,79;862608,73;53040,62;283541,58;771646,86;0;130581,49;85068,52;491883,04;64113,81;607315,1
T2_1705;T2;1705;MONDIM DE BASTO;4671337,4;2502479,36;1411164;670868,21;236023,39;184423,76;1919681,2;372,9;1069430,82;11099,25;56255,57;782522,66;249176,84
T2_1211;T2;1211;MONFORTE;2876537,2;2109969,66;1295466,9;651314,58;33170,95;130017,23;162319,49;0;27028,97;9837,57;75561,65;49891,3;604248,05
T2_1706;T2;1706;MONTALEGRE;8706331,51;5364045,25;2083079,33;2532588,77;68503,21;679873,94;2552605,84;118574,76;578898,68;273251,94;1330945,98;250934,48;789680,42
T2_0706;T2;0706;MONTEMOR-O-NOVO;7424175,65;5836580,75;3391206,51;1724507,2;32062,86;688804,18;1149051,08;160283,56;207901,57;173591,4;172027,23;435247,32;438543,82
T2_0610;T2;0610;MONTEMOR-O-VELHO;9143247,97;4232907,53;2308746,68;1335154,64;399961,17;189045,04;4121643,98;29199,54;2322430,73;588232,83;1019091,12;162689,76;788696,46
T2_1507;T2;1507;MONTIJO;12619034,63;10492832,1;6843368,98;2511316,99;156594,47;981551,66;1060366,91;0;205257,41;215180,33;318089,96;321839,21;1065835,62
T2_0707;T2;0707;MORA;2881124,25;2194884,13;1163388,37;671481,42;30221,03;329793,31;504567,8;10470,88;12621,78;163268,24;233841,62;84365,28;181672,32
T2_1808;T2;1808;MORTÁGUA;4076019,1;2459657,64;1317514,66;714496,05;41301,89;386345,04;1276657,92;2118,39;435240,91;55239,14;159935,62;624123,86;339703,54
T2_0210;T2;0210;MOURA;7278114,03;5218510,91;2907330,97;1786902,3;46777,75;477499,89;1386970,91;0;5561,68;255884,09;382887,48;742637,66;672632,21
T2_0708;T2;0708;MOURÃO;2286159,88;1910350,25;1283956,43;360221,86;107595,06;158576,9;100761,57;0;0;11132,66;44998,14;44630,77;275048,06
T2_1707;T2;1707;MURÇA;8123672,23;3754604,67;1166204,95;1956793,35;134177,71;497428,66;3367444,89;0;2293064,69;224210,12;799722,22;50447,86;1001622,67
T2_0112;T2;0112;MURTOSA;3720439,34;1624918,2;869809,86;637345,43;10332,74;107430,17;2018721,22;166761,44;718258,71;415,13;377863,73;755422,21;76799,92
T2_1011;T2;1011;NAZARÉ;5384751,17;4441000,63;2600746,43;1282158,77;234773,05;323322,38;266906,6;12336,38;38771,01;14913,22;82441,29;118444,7;676843,94
T2_1809;T2;1809;NELAS;4847802,84;3801182,92;2307086,49;1041038,95;198003,62;255053,86;778818,13;12015,8;625955,32;20211,75;84280,62;36354,64;267801,79
T2_1212;T2;1212;NISA;6162510,03;3550307,58;2104645,26;961153,9;81550,76;402957,66;1333982,19;0;103918,66;34323,32;891663,62;304076,59;1278220,26
T2_4202;T2;4202;NORDESTE;2472789,06;1735360,12;851967,41;468944,28;75456,42;338992,01;493301,02;0;41556,47;25607,55;355837,07;70299,93;244127,92
T2_1012;T2;1012;ÓBIDOS;6325104,9;4882069,13;2878611,15;1224511,53;178495,81;600450,64;1187152,32;150000;451296,66;11758,94;190085,12;384011,6;255883,45
T2_0211;T2;0211;ODEMIRA;12249025,91;9529332,72;4648367,43;3061617,12;91047,93;1728300,24;1705381,02;76677,89;61537,9;709771,16;499219,33;358174,74;1014312,17
T2_1116;T2;1116;ODIVELAS;31173225,47;22599141,11;11037070,01;7518065,14;395379,42;3648626,54;4806824,58;97371,56;1973746,46;990329,7;1238431,75;506945,11;3767259,78
T2_1110;T2;1110;OEIRAS;50181501,43;36070166,07;16783648,65;14973847,38;381135,64;3931534,4;11637184,28;2721042,42;2393164,58;2412164,24;2133091,24;1977721,8;2474151,08
T2_0506;T2;0506;OLEIROS;4111635,4;2431908,66;951606,53;1217742,95;17717,12;244842,06;1258455,73;58529,42;113958,04;33753,78;588811,96;463402,53;421271,01
T2_0810;T2;0810;OLHÃO;13133960,78;10913907,56;5975856,12;3947895,03;175974,68;814181,73;1193291,11;6594,88;323301,49;87311,37;163013,91;613069,46;1026762,11
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;14102161,23;11458866,05;5001836,67;3746621,92;334197,9;2376209,56;1203819,23;12250;314074,1;35707,91;588415,39;253371,83;1439475,95
T2_1810;T2;1810;OLIVEIRA DE FRADES;4469422,11;2601741,59;1180955,78;1190422,93;86275,62;144087,26;1618283,84;0;945911,1;47656,53;509135,44;115580,77;249396,68
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;8916380,91;4435205,52;2206435,32;1617498,59;100718,54;510553,07;3490698,58;306270;1804684,63;200958,79;995570,32;183214,84;990476,81
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;7532996,73;5004487,34;2045502,33;2349790,04;45829,96;563365,01;1616904,68;10450,41;54317,84;214219,35;1024301,2;313615,88;911604,71
T2_1421;T2;1421;OURÉM;17149671,38;9798510,21;3816600,35;4482094,05;126558,51;1373257,3;5324510;402500;4302936,14;87807,05;351697,85;179568,96;2026651,17
T2_0212;T2;0212;OURIQUE;4831172,22;3436109,23;2178350,25;879466,11;124612,48;253680,39;551674,3;0;93142,35;10309,2;145072,98;303149,77;843388,69
T2_0115;T2;0115;OVAR;14994002,22;9682472,82;4041842,11;3950435,27;87467,78;1602727,66;4132660,21;488009;1763180,92;49766,72;1471480,76;360222,81;1178869,19
T2_1309;T2;1309;PAÇOS DE FERREIRA;15579216,04;8232757,49;4058693,75;2854131,45;454502,38;865429,91;6070465,02;142641,83;3831447,44;157065,44;1356910,97;582399,34;1275993,53
T2_1508;T2;1508;PALMELA;17859001,58;16447716,04;9073858,69;6022967,36;181114,96;1169775,03;610129,81;68132;32010,22;90595,17;77479,03;341913,39;801155,73
T2_0612;T2;0612;PAMPILHOSA DA SERRA;5212735,37;2931108,45;1252869,26;1341461,28;8472,47;328305,44;2015764,1;8750;196648,9;310157,41;815021,91;685185,88;265862,82
T2_1310;T2;1310;PAREDES;32772295,61;14821065,09;7253433;5906547,54;102226,92;1558857,63;15556928,55;530987,29;11067885,51;476553,19;2165043,57;1316458,99;2394301,97
T2_1605;T2;1605;PAREDES DE COURA;6396312,54;2964159,11;1494706,15;1135320,73;35373,11;298759,12;3035625,3;0;337639,48;682693,4;922153,88;1093138,54;396528,13
T2_1013;T2;1013;PEDRÓGÃO GRANDE;3502173,22;2010025,11;969332,46;878049,74;24108,44;138534,47;1269558,72;28389,75;201274,07;0;813905,24;225989,66;222589,39
T2_0613;T2;0613;PENACOVA;4797594,25;3208857,54;1238949,48;1649573,07;19516,01;300818,98;1276325,41;270000;259256,84;215810,88;370046,35;161211,34;312411,3
T2_1311;T2;1311;PENAFIEL;17273365,63;10517877,57;5137866;3608016,14;240408,09;1531587,34;5435648,38;123493,23;3044797,78;269588,19;807503,82;1190265,36;1319839,68
T2_1811;T2;1811;PENALVA DO CASTELO;3026372,03;2079729,31;1075673,69;750254,81;27367,72;226433,09;393658,61;36058,83;11987,34;16210,91;263557,11;65844,42;552984,11
T2_0507;T2;0507;PENAMACOR;5278047,1;2449136,73;1010071,02;1034401,81;104326,08;300337,82;2424702,81;15000;654304,87;174564,86;892068,59;688764,49;404207,56
T2_1812;T2;1812;PENEDONO;3060962,18;1605420,78;745207,19;738576,92;0;121636,67;1148927,66;50000;619600,58;34310,28;185493,9;259522,9;306613,74
T2_0614;T2;0614;PENELA;3568151,62;2226719,33;990412,77;862309,64;61006,1;312990,82;1115410,38;0;334091,6;61261,11;479297,65;240760,02;226021,91
T2_1014;T2;1014;PENICHE;8310026,27;6530727,9;3345458,6;2523464,82;68712,25;593092,23;1352837,74;0;133242,2;16583,32;353710,62;849301,6;426460,63
T2_1708;T2;1708;PESO DA RÉGUA;7782908,08;4366576,61;2308406,2;1413549,89;135550,72;509069,8;2980537,93;152957,17;823523,49;195447,23;365072,25;1443537,79;435793,54
T2_0910;T2;0910;PINHEL;5785160,22;3603082,56;1376778,49;1549314,23;91167,87;585821,97;1726401,87;0;426607,65;156850,25;905790,87;237153,1;455675,79
T2_1015;T2;1015;POMBAL;17798837,98;9273245,58;3323224,34;3782420,17;55812,93;2111788,14;7050050,7;133063,9;1609768,6;2307287,58;1787458,67;1212471,95;1475541,7
T2_4203;T2;4203;PONTA DELGADA;15491806,58;10367887,82;5331142,41;2679046,3;239388,64;2118310,47;2817327,57;322851,45;1178067,45;74454,1;704963,57;536991;2306591,19
T2_3105;T2;3105;PONTA DO SOL;3811220,72;1859668,57;807020,28;624287,67;165706,81;262653,81;1573735,1;31276,91;0;124244,35;1350727,41;67486,43;377817,05
T2_1606;T2;1606;PONTE DA BARCA;6653180,84;4525324,92;2048822,96;1712220,71;75094,78;689186,47;1742325,95;0;636218,28;133738,18;483979,61;488389,88;385529,97
T2_1607;T2;1607;PONTE DE LIMA;13732454,27;9288884,68;3997518,89;2954198,61;8695,35;2328471,83;3421303,15;331787,45;447525,96;1121670,32;302769,15;1217550,27;1022266,44
T2_1213;T2;1213;PONTE DE SOR;7185237,04;4686455,22;2378894,11;1707520,28;6217,14;593823,69;2245230,47;52537,83;262054,51;77653,04;261862,05;1591123,04;253551,35
T2_1214;T2;1214;PORTALEGRE;8872987,82;5550814,71;3284749,06;1607393,28;293215,75;365456,62;2485035,69;384229,74;829696,66;43234,48;1082422,89;145451,92;837137,42
T2_0709;T2;0709;PORTEL;4050263,4;3209630,33;1907042,88;985997,61;22206,77;294383,07;557556,06;0;136094,53;85940,87;61441,79;274078,87;283077,01
T2_0811;T2;0811;PORTIMÃO;23417205,88;19279495,11;8012736,08;5156763,72;1646312,91;4463682,4;2986447,24;74227,32;1387271,99;52801,74;526229,33;945916,86;1151263,53
T2_1312;T2;1312;PORTO;85590865,4;59711132,74;28637027,01;19689742,08;2510686,64;8873677,01;4167778,62;497238,8;2474345,43;356826,46;51533,1;787834,83;21711954,04
T2_1016;T2;1016;PORTO DE MÓS;8647676,46;5776796,58;2409580,32;2860372,55;35294,26;471549,45;2620106,45;201489,2;319700,65;1292301,39;287896,55;518718,66;250773,43
T2_3106;T2;3106;PORTO MONIZ;2361129,49;1065509,96;579070,18;272229,15;46418,66;167791,97;911074,95;4281,25;3525,62;122789,46;730395,21;50083,41;384544,58
T2_3201;T2;3201;PORTO SANTO;2617395,82;1851656,67;766475,33;304856,72;6485,38;773839,24;672559,59;0;0;2887,35;645488,74;24183,5;93179,56
T2_0309;T2;0309;PÓVOA DE LANHOSO;7295947,61;4548515,5;2011739,06;1706248,33;52971,76;777556,35;2035222,17;101921,77;480519,72;405065;748602,56;299113,12;712209,94
T2_1313;T2;1313;PÓVOA DE VARZIM;22344931,46;15593305,5;6509441,79;7014974,07;208380,29;1860509,35;5216940,98;357981,7;681171,52;697804,9;2586458,47;893524,39;1534684,98
T2_4204;T2;4204;POVOAÇÃO;3799429,32;1621400,75;1133025,76;317454,25;74370,06;96550,68;1027857,76;58145,43;25883,04;770064,98;29648,68;144115,63;1150170,81
T2_4302;T2;4302;PRAIA DA VITÓRIA;6408630,42;3218492,24;1728802,28;716973,79;92140,62;680575,55;1763305,74;18400;411262,29;179825,17;756213,74;397604,54;1426832,44
T2_0508;T2;0508;PROENÇA-A-NOVA;5328253,58;3605185,73;1336666,7;1836482,03;21352,88;410684,12;1484968,69;86882,71;61986,44;128418,04;763914,52;443766,98;238099,16
T2_0710;T2;0710;REDONDO;5728845,19;3487694,29;2125167,55;1129875,36;5454,02;227197,36;2214580,58;179585,74;1310425,11;40154,03;298082,97;386332,73;26570,32
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;6854863,28;3998697,65;2156194,98;1107146,81;95980,49;639375,37;1660560,96;21725,95;410658,23;495433,65;494975,03;237768,1;1195604,67
T2_1813;T2;1813;RESENDE;6180788,54;4133157,74;2278823,35;1416215,57;150805,77;287313,05;1638085,46;43842;476376,01;40607,88;443335,1;633924,47;409545,34
T2_3107;T2;3107;RIBEIRA BRAVA;5882169,37;2949378,93;864025,7;912645,85;641606,36;531101,02;2504963,08;0;1009,2;1250,88;2306325,62;196377,38;427827,36
T2_1709;T2;1709;RIBEIRA DE PENA;5652235,87;4041747,82;1712147,46;1282801,69;56001,98;990796,69;1207323,55;9020,79;29631,02;59393,11;791612,52;317666,11;403164,5
T2_4205;T2;4205;RIBEIRA GRANDE;10293096,51;4322322,76;2332743,99;1463398,07;142394,23;383786,47;3754430;105393,71;1317722,78;903053,09;1067415,42;360845;2216343,75
T2_1414;T2;1414;RIO MAIOR;8861599,29;5897571,44;2883670,32;2116431,17;142800,31;754669,64;1151169,72;0;322282,86;46830,91;376145,6;405910,35;1812858,13
T2_1710;T2;1710;SABROSA;4184808,87;2710961,35;1518929,36;938526,46;52349,49;201156,04;1185977,72;45000;114243,54;68323,48;269668,58;688742,12;287869,8
T2_0911;T2;0911;SABUGAL;7940542,6;4520334,23;1812954,77;1586561,56;46798,05;1074019,85;2726350,17;175550,66;3628,5;200386,11;1411269,27;935515,63;693858,2
T2_1415;T2;1415;SALVATERRA DE MAGOS;5451929,09;3807453,04;1939935,02;1396967,61;25702,23;444848,18;1234454,34;657,87;901466,64;18389,65;231991,42;81948,76;410021,71
T2_1814;T2;1814;SANTA COMBA DÃO;4492812,36;3020336,93;1366988,66;922282,27;218024,43;513041,57;1136063,21;20568,42;388938,37;65874,04;379877,53;280804,85;336412,22
T2_3108;T2;3108;SANTA CRUZ;7143168,6;4935893,14;3308403,65;1261159,44;140179;226151,05;1403805,17;0;4708,08;331397,58;792886,11;274813,4;803470,29
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;2615193,64;1097821,42;579971,08;349398,04;41963,52;126488,78;1443680,55;119828,15;303967,58;25911,07;651815,6;342158,15;73691,67
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1347668,98;839829,37;548625,9;247438,69;8341,1;35423,68;399836,76;12398,47;0;267030,77;99625,92;20781,6;108002,85
T2_0109;T2;0109;SANTA MARIA DA FEIRA;28043075,97;18715726,56;8050613,1;6973544,29;269232,36;3422336,81;6366414,34;471940,04;3157023,82;967902,67;532425,87;1237121,94;2960935,07
