ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T3_1106;T3;1106;LISBOA;387635066,7;294063462,3;173454437,1;78107152,07;2508686,11;39993187,02;58680119,63;5629341,17;7238376,14;3601779,42;7351360,12;34859262,78;34891484,77
T3_0808;T3;0808;LOULÉ;78700001,3;54432646,21;19970947,36;28181207,7;2262986,03;4017505,12;13899425,85;290501,94;2769246,46;4861789,46;4629612,57;1348275,42;10367929,24
T3_1107;T3;1107;LOURES;76729097,25;66482036,01;29299186,9;24529355,25;1328130,22;11325363,64;1921469,34;89178,81;229754,37;269749,77;672588,53;660197,86;8325591,9
T3_1108;T3;1108;LOURINHÃ;15570781,71;12191758,83;4355012,1;5803678,85;195907,27;1837160,61;2059875,14;1185,89;146709,59;148100,35;1576478,67;187400,64;1319147,74
T3_0607;T3;0607;LOUSÃ;10819523,69;8087458,63;3343289,77;4073747,09;86161,33;584260,44;2157230,23;29079,15;858971,09;116971,08;351303,81;800905,1;574834,83
T3_1305;T3;1305;LOUSADA;18558159,35;14229003,16;7713542,34;5020633,73;151294,48;1343532,61;2642006,79;57776,32;1023945,35;512331,25;771480,89;276472,98;1687149,4
T3_1413;T3;1413;MAÇÃO;6960696,52;5308458,89;2313780,43;2494153,4;35404,78;465120,28;1458433,03;0;504203,02;64800,03;660432,39;228997,59;193804,6
T3_0405;T3;0405;MACEDO DE CAVALEIROS;12690646,14;8853075,27;3645365,11;3947499,88;87688,06;1172522,22;1786910,31;47247,33;20530,08;178038,17;1257067,92;284026,81;2050660,56
T3_3104;T3;3104;MACHICO;8382576,51;4905442,72;2729540,53;1590014,67;387571,49;198316,03;2334550,73;0;8136,79;555357,18;827626,44;943430,32;1142583,06
T3_4602;T3;4602;MADALENA;4724391,56;2629515,04;1604596,82;681874,05;20582,71;322461,46;915795,14;0;124431,83;55208,76;555677,52;180477,03;1179081,38
T3_1109;T3;1109;MAFRA;37498604,72;25855361,81;10915240,49;11946877,86;108337,64;2884905,82;9167753,44;4620;829139,74;303264,69;2607479,42;5423249,59;2475489,47
T3_1306;T3;1306;MAIA;38750483,88;28844145,67;14510475,2;9870392,63;580073,05;3883204,79;4813892,21;126500;874104,17;67791,57;1574181,98;2171314,49;5092446
T3_1806;T3;1806;MANGUALDE;15973519,54;8256009,3;3361299,79;4434298,35;187384,52;273026,64;6528577,35;132450,44;570615,35;1873983,67;3391247,22;560280,67;1188932,89
T3_0908;T3;0908;MANTEIGAS;3886033,31;2369537,79;1076274,46;898811,74;18282,96;376168,63;1128534,47;26580,99;0;24213,77;272059,04;805680,67;387961,05
T3_1307;T3;1307;MARCO DE CANAVESES;19514108,1;12527239,59;4789809,73;5475109,46;265869,07;1996451,33;4402488,24;165583,11;351019,68;431055,2;623209,19;2831621,06;2584380,27
T3_1010;T3;1010;MARINHA GRANDE;15278868,7;10196063,67;3914014,26;4981346,85;21069,57;1279632,99;4221271,47;345410;2079342,63;219874,23;265725,71;1310918,9;861533,56
T3_1210;T3;1210;MARVÃO;3763593,99;2445147,68;1350729,71;848244,39;7018,5;239155,08;1137239,05;166796,17;158502,01;143179,53;481970,84;186790,5;181207,26
T3_1308;T3;1308;MATOSINHOS;68695684,5;51906493,7;22797827,14;20551102,13;487429,05;8070135,38;11145710,41;2968093,02;1529267,06;573227,76;4629714,65;1445407,92;5643480,39
T3_0111;T3;0111;MEALHADA;9014552,18;6021708,3;3474996,3;2212283,57;9667,37;324761,06;2197722,24;52198,77;660046,29;193229,76;1201561,53;90685,89;795121,64
T3_0909;T3;0909;MEDA;5421661,3;4254452,1;2316147,26;1496070,92;95115,38;347118,54;768004,59;39822,08;21462,54;9371,83;544470,41;152877,73;399204,61
T3_1603;T3;1603;MELGAÇO;12990494,4;7140805,53;3691506,3;2656520,12;235564,5;557214,61;4767826,35;24839;2420281,24;804372,32;1167338,53;350995,26;1081862,52
T3_0209;T3;0209;MÉRTOLA;9319911,48;6621188,49;3502870,27;2349323,26;45516,09;723478,87;1625272,49;17454,99;48160,72;486928,77;379986,04;692741,97;1073450,5
T3_1704;T3;1704;MESÃO FRIO;4126187,18;2586433,34;1426986,84;831094,08;170835,82;157516,6;1166984;28757,09;558352,23;11352,17;345787;222735,51;372769,84
T3_0608;T3;0608;MIRA;7130655,27;5593951,96;2567408,56;2719306,21;45815,08;261422,11;883782,44;13505,78;367048,32;104628,63;136103,86;262495,85;652920,87
T3_0609;T3;0609;MIRANDA DO CORVO;7392726,1;4547536,03;2150105,09;2115613,45;66687,49;215130;2241098,37;141994,82;27890,21;213822,98;244209,66;1613180,7;604091,7
T3_0406;T3;0406;MIRANDA DO DOURO;11382315,98;8076608,85;2464149,45;4834207,87;372976,79;405274,74;2564196,68;156821,26;145828,45;567622,2;1358473,04;335451,73;741510,45
T3_0407;T3;0407;MIRANDELA;22379287,22;17690405,43;5100616,91;8528671,29;1059530,09;3001587,14;3124793,33;128297,07;398903,77;529060,85;1409407,5;659124,14;1564088,46
T3_0408;T3;0408;MOGADOURO;8588262,22;5813234,61;2001461,93;3371470,45;36977,33;403324,9;1548192,17;43363;0;166806,41;1074685,58;263337,18;1226835,44
T3_1807;T3;1807;MOIMENTA DA BEIRA;8081501,05;4549624,72;2138566,86;1631597,12;137912,81;641547,93;2015996,56;98215,58;1250079,16;120748,86;300124,52;246828,44;1515879,77
T3_1506;T3;1506;MOITA;22247902,16;18408572,16;10638147,07;5432059,29;109042,1;2229323,7;1990121,54;610,22;99178,52;132977,54;704292,77;1053062,49;1849208,46
T3_1604;T3;1604;MONÇÃO;11635129,61;6830568,29;3502169,26;2425706,65;118350,77;784341,61;2320934,89;3067,1;339237,81;590513,82;437308,22;950807,94;2483626,43
T3_0809;T3;0809;MONCHIQUE;6799093,72;4732360,81;2718353,75;1270653,15;45920,62;697433,29;899313,23;55595,58;138499,75;105904,27;444675,42;154638,21;1167419,68
T3_1705;T3;1705;MONDIM DE BASTO;6505482,97;3889161,62;2116673,61;1286316,81;258807,45;227363,75;455843,78;3743,53;13084,72;11405,44;266714,91;160895,18;2160477,57
T3_1211;T3;1211;MONFORTE;4492173,22;3303795,44;2013229,17;950212,59;56880,41;283473,27;456583,87;796,05;24405,07;626;365884,21;64872,54;731793,91
T3_1706;T3;1706;MONTALEGRE;13272891,36;7314394,77;3161035,34;2973261,08;36752,47;1143345,88;2674166,23;520684,4;521738,73;406652,89;967469,26;257620,95;3284330,36
T3_0706;T3;0706;MONTEMOR-O-NOVO;13269143,2;9029595,66;4883872,89;2904656,38;58056,77;1183009,62;3503707,64;81600,89;883827,09;83838,96;1297826,11;1156614,59;735839,9
T3_0610;T3;0610;MONTEMOR-O-VELHO;12080914,4;7209917,93;3224385,34;2961109,64;671947,21;352475,74;3010836,66;157228,12;381648,86;734211;1551016,27;186732,41;1860159,81
T3_1507;T3;1507;MONTIJO;18463606,96;16505421,75;9794232,33;5192477,65;115716,43;1402995,34;552872,59;2175,45;146776,31;38431,53;97175,91;268313,39;1405312,62
T3_0707;T3;0707;MORA;4801317,85;3664343,79;1764802,55;1114609,7;18202,83;766728,71;898119;5094,35;50266,53;42474,56;347374,62;452908,94;238855,06
T3_1808;T3;1808;MORTÁGUA;8271484,41;3818733,71;1851095,77;1068161,81;32006,31;867469,82;2957096,75;172141,27;171421,14;233712,35;2270658,45;109163,54;1495653,95
T3_0210;T3;0210;MOURA;12416640,19;8402386,15;4477120,89;3006090,1;89748,76;829426,4;2556928,86;45513,3;26476,06;260599,6;546553,17;1677786,73;1457325,18
T3_0708;T3;0708;MOURÃO;4250101,72;3636806,1;2083064,88;860013,67;144689,26;549038,29;160775,04;10000;0;17992,98;90213,74;42568,32;452520,58
T3_1707;T3;1707;MURÇA;5831353,46;3686289,69;1787296,57;1384437,5;274585,15;239970,47;607722,14;8250;3083,09;14867,25;456824,37;124697,43;1537341,63
T3_0112;T3;0112;MURTOSA;4756823,74;2868145,2;1190227,67;1324391,61;6971,17;346554,75;1687336,51;89029,17;76724,38;51774,51;536791,24;933017,21;201342,03
T3_1011;T3;1011;NAZARÉ;8305486,15;6463460,07;2827810,42;1856516,7;327150,17;1451982,78;1101796,71;316173,81;259373,24;47423,18;155048,44;323778,04;740229,37
T3_1809;T3;1809;NELAS;9755098,31;7342318,41;2777566,48;2420203,9;292517,69;1852030,34;1959360,67;0;360495,22;311602,48;969733,79;317529,18;453419,23
T3_1212;T3;1212;NISA;8774816,43;5612704,04;3006798,16;1667652,08;61796,44;876457,36;2645792,71;0;1152839,82;38903,88;370253,67;1083795,34;516319,68
T3_4202;T3;4202;NORDESTE;8922498,16;2423581,14;1153873,09;522926,91;275545,38;471235,76;3384804,86;19489,21;235177,7;28306,47;2741546,43;360285,05;3114112,16
T3_1012;T3;1012;ÓBIDOS;14497339,3;9794933,78;3849803,6;3977598,08;557937,4;1409594,7;3692682,39;5600;2219544,19;101715,65;854761,34;511061,21;1009723,13
T3_0211;T3;0211;ODEMIRA;21396903,51;14797142,05;6153236,55;5675344,52;68439,34;2900121,64;4364438,5;141963,14;1342195,96;285624,48;735294,6;1859360,32;2235322,96
T3_1116;T3;1116;ODIVELAS;42676489,04;34654876,59;17395705,19;11229925,22;932681,53;5096564,65;2641972,74;74176,56;770869,8;170939,99;904988,03;720998,36;5379639,71
T3_1110;T3;1110;OEIRAS;71833251,74;57643063,71;25123881,73;25668979,95;1279361,11;5570840,92;10931773,03;3902457,72;2690307,46;650692,32;1625319,08;2062996,45;3258415
T3_0506;T3;0506;OLEIROS;6099180,27;3932946,96;1538266,78;2006097,25;25965,43;362617,5;1216426,9;22326,77;19755,69;49514,06;675299,21;449531,17;949806,41
T3_0810;T3;0810;OLHÃO;19764960,49;15634010,24;7378041,53;4497144,84;326216,62;3432607,25;2679194,52;85986,61;994656,38;506874,64;241634,87;850042,02;1451755,73
T3_0113;T3;0113;OLIVEIRA DE AZEMÉIS;25742650,58;16578200,38;7406592,28;6158157,7;395134,36;2618316,04;3953736,11;103523,41;2123499,73;228693,57;1021319,45;476699,95;5210714,09
T3_1810;T3;1810;OLIVEIRA DE FRADES;8291226,1;4677576,19;2027266,43;2317459,78;79742,16;253107,82;3158223,64;16786;841017,47;306309,52;1665782,25;328328,4;455426,27
T3_0114;T3;0114;OLIVEIRA DO BAIRRO;16111277,37;6924079,6;3306607,45;2764985,92;133597;718889,23;7754569,02;209472;3968785,59;663824,69;2793466,77;119019,97;1432628,75
T3_0611;T3;0611;OLIVEIRA DO HOSPITAL;11761871,32;7792026,1;2741339,33;3807591,08;19820,86;1223274,83;2671035,36;217338,21;868040,58;589669,69;547976,31;448010,57;1298809,86
T3_1421;T3;1421;OURÉM;27521666,58;16980113,65;5253613,77;9841948,05;424000,54;1460551,29;6113728,33;342135,6;2610187,16;87344,57;2660546,54;413514,46;4427824,6
T3_0212;T3;0212;OURIQUE;7504087,21;4832979,38;3059776,88;1046667,88;115983,94;610550,68;1299858,35;94526,68;471804,59;236994,05;303934,09;192598,94;1371249,48
T3_0115;T3;0115;OVAR;19891000,19;12573966,33;5452856,36;5383243,42;142256,61;1595609,94;6600795,25;141245,83;3135412,03;233242,2;2824981,65;265913,54;716238,61
T3_1309;T3;1309;PAÇOS DE FERREIRA;25284609,69;14816862,15;5844612,7;6227556,01;982229;1762464,44;7746151,1;80966,13;4053493,12;70271,65;2371593,99;1169826,21;2721596,44
T3_1508;T3;1508;PALMELA;29364552,86;25020789,8;13901832,62;9071380,47;323584,99;1723991,72;2807074,7;265900,46;78351,2;104413,93;705029,73;1653379,38;1536688,36
T3_0612;T3;0612;PAMPILHOSA DA SERRA;7754596,77;5305172,05;1926021,19;2565358,06;2295,21;811497,59;2065754,2;7000;252506,31;150884,58;765499,03;889864,28;383670,52
T3_1310;T3;1310;PAREDES;62176528,62;24683275,96;10613192,98;10577647,88;492088,18;3000346,92;34408403,98;257006,1;14510087,15;698882,97;16055306,5;2887121,26;3084848,68
T3_1605;T3;1605;PAREDES DE COURA;11830606,13;5281831,44;2210768,99;2361189,3;192150,31;517722,84;5041919,51;0;1338237,77;1553890,3;1487528,68;662262,76;1506855,18
T3_1013;T3;1013;PEDRÓGÃO GRANDE;4504930,46;3406015,57;1224405,85;1686543,67;23349,69;471716,36;833432,61;1911,5;182532,14;12660,03;334116,66;302212,28;265482,28
T3_0613;T3;0613;PENACOVA;7745848,23;5240676,99;1975666,13;2673751,27;1377,57;589882,02;1603394,77;18853,51;259570,64;180800,12;491306;652864,5;901776,47
T3_1311;T3;1311;PENAFIEL;28868531,43;14970827,01;7701238,11;5251499,71;240453,09;1777636,1;11620890,29;318427,25;3700736,28;1325625,92;3243186,96;3032913,88;2276814,13
T3_1811;T3;1811;PENALVA DO CASTELO;5771339,99;3124877,04;1554663,84;1166806,15;11735,01;391672,04;1811066,49;8920,77;17024,43;100201,86;1490472,98;194446,45;835396,46
T3_0507;T3;0507;PENAMACOR;5890279,45;3683660,01;1539033,4;1914141,58;66264,62;164220,41;1560821,91;21500;170892,28;384645,88;464705,14;519078,61;645797,53
T3_1812;T3;1812;PENEDONO;5053612,87;2728527,1;1251875,78;1188050,5;0;288600,82;1959337,42;294160,86;218381,93;297059,29;29305,08;1120430,26;365748,35
T3_0614;T3;0614;PENELA;4637145,02;3409461,62;1467614,45;1294057,11;83167;564623,06;766029,26;0;233565,19;32746,07;359986,97;139731,03;461654,14
T3_1014;T3;1014;PENICHE;12880599,17;10794250,76;5084815,63;4385927,54;125266,92;1198240,67;1192797,16;26880,32;159863,17;150711,79;260746,88;594595;893551,25
T3_1708;T3;1708;PESO DA RÉGUA;14233760,22;8375938,97;3540701,41;2892234,74;197819,68;1745183,14;5066092,54;37508,99;991395,44;647502,63;2324046,67;1065638,81;791728,71
T3_0910;T3;0910;PINHEL;7408478,16;5527690,95;2091002,77;2496317,43;64782,16;875588,59;960899,47;68898,83;327296,31;82340,96;302398,18;179965,19;919887,74
T3_1015;T3;1015;POMBAL;37926644,47;14294754,54;5263112,23;6079986,92;61732,28;2889923,11;21406582,84;592603,55;2484402,83;13117291,42;1508262,47;3704022,57;2225307,09
T3_4203;T3;4203;PONTA DELGADA;21320803,87;16827255,38;8668634,57;5005337,34;246550,79;2906732,68;2307679,79;54667,06;786115,36;21204,31;702756,67;742936,39;2185868,7
T3_3105;T3;3105;PONTA DO SOL;3743869,43;2988222,95;1209987,5;1452682,85;14336,84;311215,76;355083,39;1000;5418;11112,12;44300,27;293253;400563,09
T3_1606;T3;1606;PONTE DA BARCA;9816406,99;6233995,67;3203672,58;2090482,08;104609,53;835231,48;2349789,24;40323,69;539375,38;43524,87;815835,42;910729,88;1232622,08
T3_1607;T3;1607;PONTE DE LIMA;23278470,01;14730516,39;6056551,7;4323569,82;12506,4;4337888,47;6574024,42;1116846,39;2838893,6;478952,83;714861,54;1424470,06;1973929,2
T3_1213;T3;1213;PONTE DE SOR;15398993,47;7628688,54;3448317,04;2575657,67;2074,84;1602638,99;7294042,31;161670,9;1463601,68;861764,43;368937,35;4438067,95;476262,62
T3_1214;T3;1214;PORTALEGRE;12497115,24;7585628,24;4451375,94;2557810,34;260071,16;316370,8;2225488,76;486747,8;489415,76;75677,42;856914,59;316733,19;2685998,24
T3_0709;T3;0709;PORTEL;8309563,88;5094375,09;2685619,79;1638419,03;25004,18;745332,09;2713245,11;1845;1521715,92;299605,92;488196,08;401882,19;501943,68
T3_0811;T3;0811;PORTIMÃO;30741463,45;23002336,31;10495765,73;5090338,45;1907822,87;5508409,26;2103804,77;4670,79;1385739,11;21797,03;112527,38;579070,46;5635322,37
T3_1312;T3;1312;PORTO;136065010,1;91077658,92;43270340,56;33705958,46;2468597,03;11632762,87;36401373,28;28107739,81;3073887,46;79645,79;3708933,5;1431166,72;8585977,94
T3_1016;T3;1016;PORTO DE MÓS;10441123,45;8157635,24;3526712,05;3941719,37;33461,25;655742,57;1723027,51;107272,39;226077,85;536683,52;503789,29;349204,46;560460,7
T3_3106;T3;3106;PORTO MONIZ;3701206,94;2015633,5;838584,25;801740,94;175276,23;200032,08;1175649,26;9397,92;13628,62;0;893909,56;258713,16;509924,18
T3_3201;T3;3201;PORTO SANTO;3453854,29;2638739,83;1139915,53;797419,81;6136,1;695268,39;572677,56;0;0;0;539159,92;33517,64;242436,9
T3_0309;T3;0309;PÓVOA DE LANHOSO;12863916,3;7859054,12;3151034,91;3420871,2;155876,15;1131271,86;3573617,16;40000;1472714,81;338537,35;1428181,99;294183,01;1431245,02
T3_1313;T3;1313;PÓVOA DE VARZIM;35328488,73;22313637,4;9417961,97;11073708,99;296723,88;1525242,56;9635181,33;1174333,69;2018894,15;2724786,91;2760920,07;956246,51;3379670
T3_4204;T3;4204;POVOAÇÃO;3909986,94;2332928,68;1896360,1;309397,19;43495,53;83675,86;356634,88;2072,73;38629,32;135511,99;26159,53;154261,31;1220423,38
T3_4302;T3;4302;PRAIA DA VITÓRIA;8168913,4;4774368,79;2426710,06;955945,99;330815,95;1060896,79;1292230;83939,58;443218,23;9083,77;214014,3;541974,12;2102314,61
T3_0508;T3;0508;PROENÇA-A-NOVA;6280704,83;4746112,65;2084619,19;2206427,23;17801,23;437265;1242271,58;54416,91;15862,5;78218,79;109355,03;984418,35;292320,6
T3_0710;T3;0710;REDONDO;6072573,2;5387466,74;3156928,11;1714447;4205,79;511885,84;639472,85;111979,01;48662,79;52475,76;97031,64;329323,65;45633,61
T3_0711;T3;0711;REGUENGOS DE MONSARAZ;13022813,52;8917579,62;3347822,86;4320633,13;235604,42;1013519,21;3308357,39;82472,7;708732,9;472971,63;643867,92;1400312,24;796876,51
T3_1813;T3;1813;RESENDE;7627647,45;5980628,58;3205847,99;2292241,75;97434,51;385104,33;1127154,13;0;379014,58;133756,64;306496,6;307886,31;519864,74
T3_3107;T3;3107;RIBEIRA BRAVA;5526065,86;2724302,21;1110169,94;805456,68;551010,25;257665,34;1734900,31;0;1464;0;1102239,19;631197,12;1066863,34
T3_1709;T3;1709;RIBEIRA DE PENA;11095744,77;7228082,88;2493462,81;2608930,71;169459,69;1956229,67;3153485,32;194278,13;637196,77;531898,36;1538396,38;251715,68;714176,57
T3_4205;T3;4205;RIBEIRA GRANDE;12533909,45;7093843,11;3685036,1;2168642,37;779050,13;461114,51;3471187,92;0;852721,82;856761,27;787496,91;974207,92;1968878,42
T3_1414;T3;1414;RIO MAIOR;14401565,51;9862439,45;4048594,69;4525515,21;158610,5;1129719,05;2509424,2;0;841389,73;126838,85;1312584,4;228611,22;2029701,86
T3_1710;T3;1710;SABROSA;6145396,56;4123842,87;1956863,01;1683525,59;119663,61;363790,66;1246704,83;34500;127712,69;366988,46;460389,27;257114,41;774848,86
T3_0911;T3;0911;SABUGAL;12534445,43;7596320,06;2673472,26;3091704,13;24809,36;1806334,31;3237676,85;28103,11;0;650846,35;2035497,4;523229,99;1700448,52
T3_1415;T3;1415;SALVATERRA DE MAGOS;6629514,13;5417258,47;2766604,48;2223589,14;35007,33;392057,52;604281,8;0;102409,24;0;343731,6;158140,96;607973,86
T3_1814;T3;1814;SANTA COMBA DÃO;5844615,58;4463045,73;1930688,11;1940055,8;227542,61;364759,21;460688,02;16673,12;136321,37;35094,26;177388,37;95210,9;920881,83
T3_3108;T3;3108;SANTA CRUZ;12406091,47;9794353,8;4910487,39;4258517,56;290389,02;334959,83;1411491,21;0;83756,54;367104,9;880628,14;80001,63;1200246,46
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;3058366,77;1809909,69;860534,6;564710,29;35584,75;349080,05;991574,24;106637,14;56138,41;47153,24;328518,66;453126,79;256882,84
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;2392965,07;1238161,81;805141,8;356240,64;10033,6;66745,77;853383,05;42799,86;172097,19;5742;601572,07;31171,93;301420,21
T3_0109;T3;0109;SANTA MARIA DA FEIRA;55002642,28;35984772,24;10638938,47;18565969,79;1241833,39;5538030,59;13128328,68;609819,05;4660799,52;4506253,71;2077910,92;1273545,48;5889541,36
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;5180435,2;3226536,5;1528736,14;1424014,37;28900,08;244885,91;1433323,5;115248,5;0;99021,62;1118130,74;100922,64;520575,2
T3_3109;T3;3109;SANTANA;4945110,16;2543175,19;1126943,11;852034,95;102081,51;462115,62;1174819,77;0;0;0;1110884,77;63935;1227115,2
T3_1416;T3;1416;SANTARÉM;52453161,3;31958305,11;11120607,15;13659271,3;1503813,91;5674612,75;11119975,78;780822,87;1945470,77;3019709,03;3297271,83;2076701,28;9374880,41
T3_1509;T3;1509;SANTIAGO DO CACÉM;17410671,1;13799696,37;7661645,84;4834215,71;84954,71;1218880,11;2164402,46;3840;118402,72;422280,45;1353040,84;266838,45;1446572,27
T3_1314;T3;1314;SANTO TIRSO;28673554,54;16498434,28;6261674,04;5296256,37;168632,34;4771871,53;8704458,23;201778,9;3878317,72;924516,1;2631199,6;1068645,91;3470662,03
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;6951527,03;6142239,02;3055860,33;2607137,99;15441,41;463799,29;451138,93;2651,41;45188,6;27258,8;181773,43;194266,69;358149,08
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;16462471,3;8432155,34;3498323,08;3793609,39;76914,24;1063308,63;6430155,52;201513,35;2418332,14;52610,9;252684,6;3505014,53;1600160,44
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;6705283,38;4430723,6;1288197,98;2790732,61;45655,31;306137,7;1260911,58;0;58683,95;36499,2;338911,28;826817,15;1013648,2
T3_1816;T3;1816;SÃO PEDRO DO SUL;14019076,36;8510275,09;4820594,26;3001744,37;291785,91;396150,55;3748755,28;173509,36;619304,41;557562,02;1552400,16;845979,33;1760045,99
T3_4603;T3;4603;SÃO ROQUE DO PICO;2827194,18;1787293,07;816144,86;452415,46;16672,15;502060,6;285669,9;3796,52;11339,2;134129,86;113848,35;22555,97;754231,21
T3_3110;T3;3110;SÃO VICENTE;4222327,19;2301006,38;991375,66;896610,05;42765,87;370254,8;1457453,54;105131,69;11626,66;51725,55;823209,28;465760,36;463867,27
T3_1417;T3;1417;SARDOAL;4546697,01;3597895,01;2205958,07;1044703,01;47492,74;299741,19;424422,06;4879,55;8820,82;53669,85;42568,48;314483,36;524379,94
T3_1817;T3;1817;SÁTÃO;5893032,6;4101059,02;2130011,61;1617826,91;11876,34;341344,16;981261,84;60;65681,11;101360,92;543979,1;270180,71;810711,74
T3_0912;T3;0912;SEIA;15117319,58;12394523,43;3966609,99;5174640,36;2195340,1;1057932,98;760378,01;9225;9348;28716,33;240046,57;473042,11;1962418,14
T3_1510;T3;1510;SEIXAL;53343244,58;41497088,3;24855921,28;14963804,79;1352969,51;324392,72;2197815,93;0;538439,82;58812,44;362075,22;1238488,45;9648340,35
T3_1818;T3;1818;SERNANCELHE;6135932,13;3894070,6;1247638,66;2224523,9;18934,28;402973,76;1729780,48;0;1191650,92;6051,6;236992,65;295085,31;512081,05
T3_0213;T3;0213;SERPA;10583957,96;7880835,75;4531245,6;2418532,38;30254,54;900803,23;2364539,53;74919,84;843275,52;61881,59;648095,55;736367,03;338582,68
T3_0509;T3;0509;SERTÃ;10452698,41;7920313,74;2882241,99;4109898,81;287798,15;640374,79;2110766,32;19859,68;213412,76;287794,88;1328130,03;261568,97;421618,35
T3_1511;T3;1511;SESIMBRA;37644363,51;26294046;14921986,82;9211530,27;635120,57;1525408,34;8604603,63;929659,66;900874,84;3039044,59;1001087,37;2733937,17;2745713,88
T3_1512;T3;1512;SETÚBAL;45842146,73;33118044,38;19231113,41;9122159,19;520885,54;4243886,24;8780327,1;1172901,63;4552095,54;972359,1;747298,06;1335672,77;3943775,25
T3_0117;T3;0117;SEVER DO VOUGA;7356715,17;3679003,82;1402682,39;1325502,78;65828,44;884990,21;1677122,89;72842,14;209477,22;0;584453,64;810349,89;2000588,46
T3_0813;T3;0813;SILVES;20860496,09;17734052,98;8820074,51;7144815,78;239782,75;1529379,94;771647,59;220235,93;80133,03;47745,2;40715,92;382817,51;2354795,52
T3_1513;T3;1513;SINES;23632690,63;13450434,28;6102574,63;5158336,88;180291,43;2009231,34;8504877,16;93,25;3492120,37;404822,86;3078653,56;1529187,12;1677379,19
T3_1111;T3;1111;SINTRA;112388008,4;90893689,67;33309448,1;20081308,73;1295777,78;36207155,06;9311259,88;1059389,16;6154226,54;0;1746374,04;351270,14;12183058,86
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;6486164,7;5903153,42;2253149,69;3164404,04;69419,38;416180,31;168497,48;0;41379,74;0;58209,27;68908,47;414513,8
T3_0615;T3;0615;SOURE;10899065,51;6239058,7;3340673,11;2542823,71;85307,4;270254,48;2998520,14;22139,21;357248,31;554216,29;1451335,52;613580,81;1661486,67
T3_1215;T3;1215;SOUSEL;6293408,87;3606062,69;1900277,11;1224562,25;52719,56;428503,77;2165739,84;122017,6;1549178,49;142596,01;28157,05;323790,69;521606,34
T3_0616;T3;0616;TÁBUA;10163278,99;6195360,01;2488488,53;2799750,61;80162,57;826958,3;2763829,37;5000;339420,01;659312,35;863148,32;896948,69;1204089,61
T3_1819;T3;1819;TABUAÇO;5907768,78;3550199,45;1628618,4;1562098,72;146063,35;213418,98;1402553,67;48033,3;110599,67;623898,08;363195,94;256826,68;955015,66
T3_1820;T3;1820;TAROUCA;6606376,78;5177228,63;3107819,73;1657285,19;204981,89;207141,82;861774,18;3736,16;400560,93;27118,28;159253,82;271104,99;567373,97
T3_0814;T3;0814;TAVIRA;17632633,57;13775462,9;7042963,84;3530162,8;136726,04;3065610,22;1963770,22;536370,9;660451,83;115640,37;335125,22;316181,9;1893400,45
T3_0310;T3;0310;TERRAS DE BOURO;6763442,42;4964818,31;2840264,62;1626030,37;27204,9;471318,42;1101941,53;21498,55;201255,99;173277,38;640226,1;65683,51;696682,58
T3_1418;T3;1418;TOMAR;15734689,01;12116815,68;6697340,87;3625199,7;327826,91;1466448,2;1102982,11;1222,28;38328,96;408445,38;168237,56;486747,93;2514891,22
T3_1821;T3;1821;TONDELA;17798708,09;10390740,35;3787450,96;4097803,57;26370,87;2479114,95;5573780,61;30250;388925,98;1077027,33;3617891,84;459685,46;1834187,13
T3_0409;T3;0409;TORRE DE MONCORVO;9307507,45;5254371,58;2292681,56;2065634,11;452920,37;443135,54;2170182,84;60281,67;588353,63;211788,36;739827,6;569931,58;1882953,03
T3_1419;T3;1419;TORRES NOVAS;24377292,49;18064821,21;6691944,83;9099145,53;530038,83;1743692,02;4144822,72;135750,52;2202561,3;268611,06;854623,36;683276,48;2167648,56
T3_1113;T3;1113;TORRES VEDRAS;32903788,03;24078148,76;8953553,54;7614358,54;404426,16;7105810,52;5618845,29;1159183,61;1857822,78;468,96;198469,6;2402900,34;3206793,98
T3_0913;T3;0913;TRANCOSO;8553881,99;5002442,73;1990781,8;1579704,89;218503,79;1213452,25;2326816,05;103924,8;204916,5;909800,38;793884,37;314290;1224623,21
T3_1318;T3;1318;TROFA;12889136,66;9971659,96;4810052,67;3037452,49;541233,72;1582921,08;2336884,82;56130,75;1248714,49;613614,9;575,05;417849,63;580591,88
T3_0118;T3;0118;VAGOS;15103110,24;7721002,7;2629391,08;3752840,78;255590,12;1083180,72;5922661,34;84825;4190241,33;106631,27;560340,05;980623,69;1459446,2
T3_0119;T3;0119;VALE DE CAMBRA;13789419,31;7345591,29;2842046,45;2744027,14;619801,08;1139716,62;4786898,47;424906,23;1912678,59;461022,03;1255484,57;732807,05;1656929,55
