ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
A_0408;A;0408;MOGADOURO;15488692.63;8874380.92;2639641.6;4976548.7;18083.24;1240107.38;5556249.73;9688.64;371740.34;143039.35;805396.92;4226384.48;1058061.98
A_1807;A;1807;MOIMENTA DA BEIRA;12863534.76;6610014.92;2933906.89;2781810.31;213108.39;681189.33;5255494.1;417088.59;81609.1;431684.99;2087551.54;2237559.88;998025.74
A_1506;A;1506;MOITA;30832012.89;24567926.6;13888063.94;7364771.92;86916.68;3228174.06;3028418.9;31802.29;394683.78;746311.22;521787.17;1333834.44;3235667.39
A_1604;A;1604;MONÇÃO;15038102.51;9370725.73;4354904.43;3923342.38;109761.56;982717.36;2293927.05;4402.95;319626.42;184968.62;1170923.74;614005.32;3373449.73
A_0809;A;0809;MONCHIQUE;9841329.37;6271782.05;3495110.46;1696613.62;10882.43;1069175.54;2106305.63;180000;11557.48;728894.95;562993.87;622859.33;1463241.69
A_1705;A;1705;MONDIM DE BASTO;8754085.93;5567702.67;2660651.39;2112107.34;218739.05;576204.89;1462487.05;57193;205799.36;91687.02;555898.57;551909.1;1723896.21
A_1211;A;1211;MONFORTE;5777080.81;4312136.8;2461612.03;1254697.9;50940.26;544886.61;381789.78;16000;49033.64;14342.33;198750.42;103663.39;1083154.23
A_1706;A;1706;MONTALEGRE;17796035.74;10431324.18;4250379.19;4674927.67;14101.84;1491915.48;5883826.93;486315.72;1087464.93;898922.88;2836737.56;574385.84;1480884.63
A_0706;A;0706;MONTEMOR-O-NOVO;16951581.87;12853179.25;6467177.57;4344756.21;37610.89;2003634.58;1937472.71;54449.68;1222759.04;4596.77;83025.48;572641.74;2160929.91
A_0610;A;0610;MONTEMOR-O-VELHO;17233906.58;11219836.37;3998527.01;5460614.43;764504.89;996190.04;5455609.52;12675;657785.21;1198171.52;1730028.9;1856948.89;558460.69
A_1507;A;1507;MONTIJO;24986261.4;21452318.44;12911328.17;6632909.5;81676.47;1826404.3;1970390.19;10102.06;968192.48;148464.21;373898.4;469733.04;1563552.77
A_0707;A;0707;MORA;7843255.65;4923178.34;2475749.56;1709775.9;13819.64;723833.24;2515667.34;8019.46;122777.04;80547.82;76464.97;2227858.05;404409.97
A_1808;A;1808;MORTÁGUA;8641799.22;5558508.59;2462380.29;1757463.31;29175.39;1309489.6;2108627.22;628501.87;91811.27;64049.94;926329.35;397934.79;974663.41
A_0210;A;0210;MOURA;15796543.26;10850692.78;5982275.46;3480024.15;174121.54;1214271.63;2810576.23;65000;139018.98;269109.99;447800;1889647.26;2135274.25
A_0708;A;0708;MOURÃO;5204672.78;4744526.42;2882246.47;1393594.94;198303.3;270381.71;90872.41;0;0;2532.07;2976.93;85363.41;369273.95
A_1707;A;1707;MURÇA;6625436.23;4971128.99;2249349.2;2101125.56;200926.96;419727.27;275342.89;37222.16;24507.51;18024.8;103539.97;92048.45;1378964.35
A_0112;A;0112;MURTOSA;6571848.64;4113482.89;1750778.47;1760810.99;6923.29;594970.14;2172898.71;250886.92;587242.75;227641.07;597096.84;510031.13;285467.04
A_1011;A;1011;NAZARÉ;23742090.83;10885487.79;3062886.11;4792090.45;1327842.8;1702668.43;9726120.19;9911.47;5581110.36;85063.14;267024.53;3783010.69;3130482.85
A_1809;A;1809;NELAS;19990777.41;7662718.59;3030879.92;3074517.41;462170.75;1095150.51;2243338.57;158847.7;274191.21;1226517.73;442598.9;141183.03;10084720.25
A_1212;A;1212;NISA;10341212.84;6984431.93;3888656.29;2458529.96;62404.47;574841.21;2731485.59;0;1231815.31;5947.36;426118.14;1067604.78;625295.32
A_4202;A;4202;NORDESTE;5393404.5;3461849.42;1391708.83;787624.19;594742.69;687773.71;541483.02;63917.92;50511.34;12774.68;167956.5;246322.58;1390072.06
A_1012;A;1012;ÓBIDOS;14117534.8;10680355.41;4805189.37;4331175.71;147525.05;1396465.28;1519854.86;465511.63;164591.93;269317.62;317000.78;303432.9;1917324.53
A_0211;A;0211;ODEMIRA;27456217.96;19867400.1;8063071.11;8023568.56;63846.27;3716914.16;5185848.51;184939.25;418930.85;1343460.35;1224438.85;2014079.21;2402969.35
A_1116;A;1116;ODIVELAS;63114142.53;52192931.05;23642978.69;23184552.06;575262.74;4790137.56;3077875.04;161345;733636.52;253468.87;1012773.33;916651.32;7843336.44
A_1110;A;1110;OEIRAS;106311161.47;79041098.17;34650282.3;33128239.65;1907932.74;9354643.48;20737905.42;2291661.52;8510280.79;1843254.64;3638501.42;4454207.05;6532157.88
A_0506;A;0506;OLEIROS;9663907.79;6316329.51;2126281.98;2983701;33132.58;1173213.95;2824356.52;103730.96;12193.63;66633.07;2360762.97;281035.89;523221.76
A_0810;A;0810;OLHÃO;22022329.24;18172397.55;8380163.5;5457679.18;352836.91;3981717.96;1186120.88;105423.95;293541.26;7178.58;60386.41;719590.68;2663810.81
A_0113;A;0113;OLIVEIRA DE AZEMÉIS;36747434.87;22249284.21;10428841.62;8771742.14;272128.86;2776571.59;7898441.75;795515.33;1408492.98;508086.42;2472476.24;2713870.78;6599708.91
A_1810;A;1810;OLIVEIRA DE FRADES;13479450.23;5254917.25;2693217.33;2162589.58;69566.82;329543.52;6264958.7;60495.1;3310436.15;1225116.75;1281093.93;387816.77;1959574.28
A_0114;A;0114;OLIVEIRA DO BAIRRO;19239864.13;10030294.45;4372660.83;4362218.52;111957.24;1183457.86;7508418.66;55177.8;5853052.12;47354.66;1084132.28;468701.8;1701151.02
A_0611;A;0611;OLIVEIRA DO HOSPITAL;14316354.21;11123299.48;3535606.64;5432485.94;24370.46;2130836.44;1328780.78;25432.91;122276.68;358130.86;441580.04;381360.29;1864273.95
A_1421;A;1421;OURÉM;28209180.77;19041096.28;6659614.2;9951802.5;304070.39;2125609.19;3750303;181583.97;1422512.21;144008.17;906607.87;1095590.78;5417781.49
A_0212;A;0212;OURIQUE;9480295.75;6719227.65;3817004.01;1974812.3;71636.12;855775.22;1093686.53;14855.63;68818.23;224117.15;440757.54;345137.98;1667381.57
A_0115;A;0115;OVAR;29325218.92;19948024.17;6904332.09;8911100.77;91944.44;4040646.87;6552250.93;1187062.24;1475556.65;80961.37;3097995.38;710675.29;2824943.82
A_1309;A;1309;PAÇOS DE FERREIRA;24236800.69;18268396.81;7333741.87;7977264.69;836765.19;2120625.06;3806777.54;44228.75;2797781.12;3882.71;622568.37;338316.59;2161626.34
A_1508;A;1508;PALMELA;40187800.46;35049354.1;17265659.84;15066469.18;365636.47;2351588.61;2657274.41;131659.31;620952.15;247473.91;798272.02;858917.02;2481171.95
A_0612;A;0612;PAMPILHOSA DA SERRA;10750621.04;7720959.63;2380642.57;3707249.35;485.44;1632582.27;2748053.23;112472.6;149039.5;116108.57;1089606.99;1280825.57;281608.18
A_1310;A;1310;PAREDES;45914706.39;30659989.22;13616174.64;12152058.37;772716.75;4119039.46;6258579.67;89293.23;1922781.79;263442.06;3441446.78;541615.81;8996137.5
A_1605;A;1605;PAREDES DE COURA;12594707.44;6896025.19;2891646.81;2919010.35;397268.16;688099.87;3940226.57;0;1710846.29;352120.12;1415541.66;461718.5;1758455.68
A_1013;A;1013;PEDRÓGÃO GRANDE;4603950.83;3856547.89;1442870.74;1778849.96;17735.41;617091.78;387221.22;19411;34153.72;10486.44;79515.1;243654.96;360181.72
A_0613;A;0613;PENACOVA;11218919.73;7631974.4;2361815.26;3939083.24;35247.05;1295828.85;2409412.86;0;436432.29;91605.73;1179994.04;701380.8;1177532.47
A_1311;A;1311;PENAFIEL;33788534.21;22083871.1;10561095.14;8767600.35;199724.57;2555451.04;9296128.96;235430;3970851.35;1261796.74;2654273.82;1173777.05;2408534.15
A_1811;A;1811;PENALVA DO CASTELO;7113981.5;4591184.48;1920559.14;1641589.22;8897.01;1020139.11;1718432.96;15528.62;159828.29;87192.14;1097339.36;358544.55;804364.06
A_0507;A;0507;PENAMACOR;10951677.29;7624492.48;1894714.69;4787806.81;286315.61;655655.37;2657926.69;8000;384043.53;769364.72;74082.16;1422436.28;669258.12
A_1812;A;1812;PENEDONO;6667951.51;3664673.23;1455932.93;1705645.59;0;503094.71;2685691.35;27397.17;1737330.21;84528.37;324616.74;511818.86;317586.93
A_0614;A;0614;PENELA;7177917.25;4609255.59;1937004.73;1920964.33;72780.03;678506.5;1600756.16;2746.18;701834.75;137906.79;308053.57;450214.87;967905.5
A_1014;A;1014;PENICHE;15928500.5;12383315.6;5979478.39;4580535.03;107065.51;1716236.67;2316797.56;78550.94;771159.17;2019.92;429337.1;1035730.43;1228387.34
A_1708;A;1708;PESO DA RÉGUA;17567302.64;8672882.09;4357528.75;3140862.87;303098.13;871392.34;6822691.27;27682.93;3786519.19;203865.04;962681.83;1841942.28;2071729.28
A_0910;A;0910;PINHEL;11745914.92;7704816.31;3216232.12;3891837.07;58810.75;537936.37;2287657.79;0;826860.83;229490.97;745492.07;485813.92;1753440.82
A_1015;A;1015;POMBAL;36488906.97;20040696.03;7159257.4;9298420.82;57922.21;3525095.6;13615980.06;547675.98;2635315.87;1826488.43;4328746.8;4277752.98;2832230.88
A_4203;A;4203;PONTA DELGADA;32473297.46;24992042.33;11674676.85;9253244.36;182575.73;3881545.39;3659081.61;354123.01;394056.97;76351.7;1123634.92;1710915.01;3822173.52
A_3105;A;3105;PONTA DO SOL;6074301.92;3978104.68;1504900.3;1978427.5;4254.15;490522.73;1307603.8;3296;228279.76;33882.63;784840.23;257305.18;788593.44
A_1606;A;1606;PONTE DA BARCA;12559649.77;8526346.86;4071236.72;3236452.99;99643.96;1119013.19;2252283.65;0;513478.08;178105.73;518897.41;1041802.43;1781019.26
A_1607;A;1607;PONTE DE LIMA;26876386.71;20161129.35;7608574.9;8963117.82;4788.02;3584648.61;4605925.93;586778.16;768492.95;621398.39;1144232.3;1485024.13;2109331.43
A_1213;A;1213;PONTE DE SOR;17549023.34;11521201.97;4621576.64;4230221.35;25628.41;2643775.57;5683702.76;114530.42;54120.34;128545.38;257236.84;5129269.78;344118.61
A_1214;A;1214;PORTALEGRE;17533975.73;11693606.36;5676556.48;5020554.42;191335.96;805159.5;1878233.05;270779.59;499603.28;91519.36;521967.67;494363.15;3962136.32
A_0709;A;0709;PORTEL;8750019.44;7224451.88;3596699.66;2646734.84;36759.51;944257.87;1166909.05;33250;697598.38;128079.87;107846.11;200134.69;358658.51
A_0811;A;0811;PORTIMÃO;51790944.57;40517495.51;14627443.59;13157354.83;4070019.06;8662678.03;5628893.49;324475.24;3403699.67;17735.47;664279.13;1218703.98;5644555.57
A_1312;A;1312;PORTO;165833767.59;123538450.17;58505841.43;49670453.85;2081999.13;13280155.76;19122087.23;6142930.25;4224487.69;1305652.34;3583484.93;3865532.02;23173230.19
A_1016;A;1016;PORTO DE MÓS;16275433.03;11423705.62;4697982.71;5864719.56;22433.33;838570.02;3808761.4;17773.8;676240.95;1005427.28;1347912.62;761406.75;1042966.01
A_3106;A;3106;PORTO MONIZ;4029324.07;3304415.52;1215396.38;1559536.46;31996.31;497486.37;349136.25;0;218799;6640.3;27521.64;96175.31;375772.3
A_3201;A;3201;PORTO SANTO;6021482.62;4309466.28;2041694.67;2016372.91;44477.25;206921.45;24855.82;2883.87;0;1046.31;1028.05;19897.59;1687160.52
A_0309;A;0309;PÓVOA DE LANHOSO;16635107.53;9761711.28;3994868.15;4253678.79;118072.1;1395092.24;3367833.7;20000;1175748.26;285404.01;658020.3;1228661.13;3505562.55
A_1313;A;1313;PÓVOA DE VARZIM;43113681.26;28838027.01;11855743.55;13934155.32;220009.3;2828118.84;10404988.82;696352.63;3800648.62;727499.54;2836839.79;2343648.24;3870665.43
A_4204;A;4204;POVOAÇÃO;5956384.82;3612206.39;2022185.76;624991.63;161252;803777;845979.67;148.76;175307.45;223500.34;34515.19;412507.93;1498198.76
A_4302;A;4302;PRAIA DA VITÓRIA;11535880.62;6481486.8;3342031.17;1207970.01;98745.09;1832740.53;1078142.81;16800;1364.89;0;765808.14;294169.78;3976251.01
A_0508;A;0508;PROENÇA-A-NOVA;9625510.35;7022569.21;2676894;3210227.54;12538.9;1122908.77;2073698.76;64166.84;55537.53;297107.44;465499.21;1191387.74;529242.38
A_0710;A;0710;REDONDO;7992165.56;7011360.92;3636221.61;2652608.68;1261.01;721269.62;899446.42;2230.08;92439.26;83251.54;519472.02;202053.52;81358.22
A_0711;A;0711;REGUENGOS DE MONSARAZ;13423389.64;9998622.8;4324248.76;4236924.03;214495.18;1222954.83;1590784.64;12500;98086.13;254055.11;609185.43;616957.97;1833982.2
A_1813;A;1813;RESENDE;10464356.12;8207018.19;4297564.6;2977848.47;114514.18;817090.94;1228462.17;3000;552979.92;147429.75;169632.61;355419.89;1028875.76
A_3107;A;3107;RIBEIRA BRAVA;7144585.84;4711870.82;1698809.31;1312378.66;1173030.5;527652.35;940056.17;9726.22;12835.74;5002;618963.63;293528.58;1492658.85
A_1709;A;1709;RIBEIRA DE PENA;11333185.45;8028731.18;3361083.9;2665691.11;102230.41;1899725.76;2517224.15;211920;590024.64;272671.73;966200.49;476407.29;787230.12
A_4205;A;4205;RIBEIRA GRANDE;21219584.12;10086041.75;4897710.59;4520911.24;133697.14;533722.78;7941305.64;187047.69;1115229.9;1109615.54;3377755.55;2151656.96;3192236.73
A_1414;A;1414;RIO MAIOR;17668865.5;12656091.43;5063938.48;6096524.84;159937.66;1335690.45;1450908.19;15960.89;187771.3;612535.58;371696.96;262943.46;3561865.88
A_1710;A;1710;SABROSA;6645594.44;5151958.68;2588664.74;2039017.28;14586.9;509689.76;870792.94;11012.1;50184.07;50980.14;568790.98;189825.65;622842.82
A_0911;A;0911;SABUGAL;16021990.5;11816804.1;3789455.64;5432474.49;22676.56;2572197.41;3138247.25;33276.33;300665.54;511123.79;1499302.45;793879.14;1066939.15
A_1415;A;1415;SALVATERRA DE MAGOS;10078277.98;8757113.5;3943609.99;3569205.01;43191.68;1201106.82;894656.33;0;92770.24;3854.82;282671.88;515359.39;426508.15
A_1814;A;1814;SANTA COMBA DÃO;11522275.51;6641407.1;2462244.13;3459441.54;441608.59;278112.84;2029433.58;4243.22;618023.1;220450.31;711694.97;475021.98;2851434.83
A_3108;A;3108;SANTA CRUZ;21171584.22;15291064.36;6596063.83;3748920;4523305.72;422774.81;2692244.14;0;211589.7;691056.44;1701345.54;88252.46;3188275.72
A_4401;A;4401;SANTA CRUZ DA GRACIOSA;3985410.06;2647739.68;1116069.06;915409.33;34219.78;582041.51;915416.51;266029.8;119648.04;95371.36;119552.91;314814.4;422253.87
A_4802;A;4802;SANTA CRUZ DAS FLORES;2396829.01;1722203.38;968094.02;547553.18;5327.03;201229.15;331946.69;73531.7;48921.61;3425.87;123731.63;82335.88;342678.94
A_0109;A;0109;SANTA MARIA DA FEIRA;51719491.22;35431723.46;13801190.62;16528194.52;580389.16;4521949.16;8928206.15;231571.69;2178308.56;1850869.16;2383628.34;2283828.4;7359561.61
A_1711;A;1711;SANTA MARTA DE PENAGUIÃO;9940195.34;5273958.61;1984375.68;2605529.02;24564.64;659489.27;3938331.46;216657.83;2747832.13;69380.66;471376.16;433084.68;727905.27
A_3109;A;3109;SANTANA;4845775.85;3257861.12;1559162.63;1140926.97;50125.22;507646.3;443813.01;0;0;0;259715.51;184097.5;1144101.72
A_1416;A;1416;SANTARÉM;35020511.16;26964871.68;13701242.4;8182354.87;2065138.87;3016135.54;2608570.99;0;1513765.37;46877.85;211685.75;836242.02;5447068.49
A_1509;A;1509;SANTIAGO DO CACÉM;23112989.33;19368073.51;9610398.89;7235038.55;514420.1;2008215.97;1858468.93;14180.02;185662.27;309146.77;504067.11;845412.76;1886446.89
A_1314;A;1314;SANTO TIRSO;37363845.99;24355700.76;8030691.19;12960836.64;230867.79;3133305.14;8588443.48;3100;1150860.29;98061.49;2084052.54;5252369.16;4419701.75
A_0812;A;0812;SÃO BRÁS DE ALPORTEL;10858062.86;8118600.17;3825510.36;3538830.99;16091.3;738167.52;2256315.17;71922.75;73917.14;47059.81;1408509.58;654905.89;483147.52
A_0116;A;0116;SÃO JOÃO DA MADEIRA;15153091.94;11137460.78;4553877.23;5303301.95;77565.13;1202716.47;1119728.78;532535.78;175018.27;23286.83;24071.41;364816.49;2895902.38
A_1815;A;1815;SÃO JOÃO DA PESQUEIRA;9272025.91;6349789.12;1578820.7;4151500.28;33669.38;585798.76;1569416.92;0;56001.03;10878.79;416571.55;1085965.55;1352819.87
A_1816;A;1816;SÃO PEDRO DO SUL;14802741.3;10767954.92;6205385.59;3791392.7;238754.56;532422.07;2138675.68;247470.1;44308.12;124719.48;841820.26;880357.72;1896110.7
A_4603;A;4603;SÃO ROQUE DO PICO;4494664.74;2688360.78;1040695.84;973570.67;12554.9;661539.37;1171570.24;4740.9;31666.82;52429.29;865015.84;217717.39;634733.72
A_3110;A;3110;SÃO VICENTE;6213136.15;3482640.49;1279222.07;1615658.15;62075.8;525684.47;2066234.98;0;29703.85;218280.26;1211362.89;606887.98;664260.68
A_1417;A;1417;SARDOAL;6101354.45;4642966.76;2711787.92;1449885.19;44559.29;436734.36;712860.62;2057.68;426804.02;66.68;7681.44;276250.8;745527.07
A_1817;A;1817;SÁTÃO;10533302.68;5706021.56;2862477.9;2222691.47;6518.54;614333.65;3963881.41;0;447160.48;439923.59;1408896.66;1667900.68;863399.71
A_0912;A;0912;SEIA;19531183.63;15240334.71;4986735.24;7071009.04;2127169.42;1055421.01;1281439.72;12390.39;161637.63;286981.42;198674.77;621755.51;3009409.2
A_1510;A;1510;SEIXAL;75637901;55319290.74;32827139.61;18387545.24;2974340.04;1130265.85;1803809.96;15473;32611.82;117936;622115.35;1015673.79;18514800.3
A_1818;A;1818;SERNANCELHE;8771812.7;5336867.14;1823610.52;3112927.13;11302.89;389026.6;3086697.86;369746.86;317401.62;163184.88;1071433.87;1164930.63;348247.7
A_0213;A;0213;SERPA;16110403.76;12180657.38;5778905.02;4785413.89;341155.07;1275183.4;2373097.45;100607.47;1009822.4;80332.45;232567.7;949767.43;1556648.93
A_0509;A;0509;SERTÃ;13733472.15;9617798.99;3714907.99;4604563.39;85659.8;1212667.81;3117957.17;240000;150310.89;693619.74;995121.31;1038905.23;997715.99
A_1511;A;1511;SESIMBRA;40415538.39;31119539.38;16724431.07;11103976.93;748728.58;2542402.8;4957958.72;286144.8;1062857.66;1001816.54;676166.16;1930973.56;4338040.29
A_1512;A;1512;SETÚBAL;77652513.22;57002130.36;25121946.64;24772094.35;1565629.56;5542459.81;10617022.3;443399.92;1256987.64;2349010.47;2139332.37;4428291.9;10033360.56
A_0117;A;0117;SEVER DO VOUGA;8641036.49;5342398.86;1959339.58;2173468.23;43464.73;1166126.32;2424952.88;157967.54;211966.75;292538.75;1105805.83;656674.01;873684.75
A_0813;A;0813;SILVES;28938346.52;23889903.92;11136669.75;10675180.21;155157.86;1922896.1;3009419.59;144400.27;174988.08;894948.59;666914.7;1128167.95;2039023.01
A_1513;A;1513;SINES;22050375.44;13654167.54;7641604.38;4137046.32;187200.39;1688316.45;2940557.59;2407.23;95107.61;7367.7;1596016.53;1239658.52;5455650.31
A_1111;A;1111;SINTRA;147463011.26;103428204.89;47471815.13;37490916.66;706323.47;17759149.63;6171098.35;463454.89;1102844.71;0;2660035.38;1944763.37;37863708.02
A_1112;A;1112;SOBRAL DE MONTE AGRAÇO;7684771.11;6556177.22;2891387.54;2923381.05;156897.89;584510.74;614720.04;0;405747.64;1879.24;18119.83;188973.33;513873.85
A_0615;A;0615;SOURE;12919856.2;9112346.96;4133902.26;3834812.48;122986.62;1020645.6;2053011.87;28800;89820.94;551156.97;682261.47;700972.49;1754497.37
A_1215;A;1215;SOUSEL;8400671.98;4973480.95;2523553.41;1573879.69;57424.78;818623.07;2886155.38;52879.79;1130155.63;29668.75;81824.84;1591626.37;541035.65
A_0616;A;0616;TÁBUA;9761575.83;6380681.95;3066351.51;2173529.02;180161.8;960639.62;2108991.08;9034.16;18818.63;345383.88;237819.8;1497934.61;1271902.8
A_1819;A;1819;TABUAÇO;7804934.47;4866216.28;1977994.14;2425676.57;130429.95;332115.62;1738953.82;0;369529.25;49451.41;402350.34;917622.82;1199764.37
A_1820;A;1820;TAROUCA;9498819.64;6400899.66;4067433.04;1678479.68;178273.99;476712.95;1531780.71;4786.27;444201.5;190905.59;229704.84;662182.51;1566139.27
A_0814;A;0814;TAVIRA;23342474.48;17952856.24;8752211.35;5087752.31;121438.4;3991454.18;2310477.09;17956.68;153644.31;71666.07;1111465.39;955744.64;3079141.15
A_0310;A;0310;TERRAS DE BOURO;9008205.19;7295838.82;3859855.49;2455591.93;19264.15;961127.25;872663.04;0;146854.31;135165.45;369765.55;220877.73;839703.33
A_1418;A;1418;TOMAR;23006063.58;16836289.13;9184397.97;6020031.91;256052.56;1375806.69;3038861.15;0;257086.27;46255.38;554828.84;2180690.66;3130913.3
A_1821;A;1821;TONDELA;20916714.84;13213172.8;4641595.88;5770491.25;10458.08;2790627.59;5831154.17;323602.5;232751.67;340144.27;3360124.42;1574531.31;1872387.87
A_0409;A;0409;TORRE DE MONCORVO;12401876.41;6904470.08;2797566.34;2963050.01;336671.27;807182.46;2447400.93;0;475031.5;132051.19;328922.19;1511396.05;3050005.4
A_1419;A;1419;TORRES NOVAS;26367167.72;15295302.83;7663346.01;6254755.97;607632.3;769568.55;7093253.18;15000;4779842.05;20470.78;639586.96;1638353.39;3978611.71
A_1113;A;1113;TORRES VEDRAS;53856133.6;33701133.84;12403919;11528104.71;312638.47;9456471.66;12831831.36;676205.27;3985630.71;18077.09;211909.8;7940008.49;7323168.4
A_0913;A;0913;TRANCOSO;9289544.2;6623799.96;2728176.08;2412021.07;183229.09;1300373.72;1113800.87;191999.99;38270.23;109642.72;271525.16;502362.77;1551943.37
A_1318;A;1318;TROFA;23184898.86;14810959.41;5887977.09;3939456.16;1056468.01;3927058.15;5613917.11;255528.09;1146046.24;1523481.63;1018235.25;1670625.9;2760022.34
A_0118;A;0118;VAGOS;14158818.69;9736884.94;3558869.97;4409924.34;398386.97;1369703.66;2497932.26;56628;104110.37;3035.45;140248.83;2193909.61;1924001.49
A_0119;A;0119;VALE DE CAMBRA;13465114.38;9462632.58;3929769.14;3361521.48;164625.49;2006716.47;1497417.21;299714.18;114566.92;130949.76;375011;577175.35;2505064.59
A_1608;A;1608;VALENÇA;15744865.97;10263580.06;5076326.59;3929207.4;82686.93;1175359.14;4710620.8;41895.08;3960479.52;0;376019.22;332226.98;770665.11
A_1315;A;1315;VALONGO;31268922.38;24295613.21;11348062.19;9793911.12;584835.14;2568804.76;2927065.18;0;1643803.61;226786.63;619734.1;436740.84;4046243.99
A_1712;A;1712;VALPAÇOS;15067806.31;10144510.46;4181622.49;4191568.33;230916.94;1540402.7;3293363.82;356540.19;215522.83;343228.54;1666664.77;711407.49;1629932.03
A_4502;A;4502;VELAS;5357740.92;3362904.72;1596176.41;1016948.46;198762.86;551016.99;1108233.43;0;660336.86;101025.95;225930.86;120939.76;886602.77
A_0712;A;0712;VENDAS NOVAS;8465838.61;6806333.62;3702041.64;2442545.89;198635.28;463110.81;696418.17;2275.5;11319.73;43014.65;331043.12;308765.17;963086.82
A_0713;A;0713;VIANA DO ALENTEJO;7800009.69;5270941.75;2278177.41;2211815.78;33823.01;747125.55;2102996.58;1052;123103.69;11878.12;94772.45;1872190.32;426071.36
A_1609;A;1609;VIANA DO CASTELO;61142315.78;30680218.25;15869956.62;10625508.46;330508.46;3854244.71;17561098.14;1978560.18;3175949.04;6528541.98;2542545.9;3335501.04;12900999.39
A_0214;A;0214;VIDIGUEIRA;9809208.51;5279155.48;3243897.64;1556277.78;20884.95;458095.11;3253551.15;0;614821.55;15135;1990745.33;632849.27;1276501.88
A_0311;A;0311;VIEIRA DO MINHO;13208753.25;9113219.57;2867914.28;4739509;285223.33;1220572.96;2145729.63;64100.72;665290.75;14758.67;907792.01;493787.48;1949804.05
A_0510;A;0510;VILA DE REI;5392838.38;3953725.71;2028959.27;1525316.05;25204.03;374246.36;1128603.73;7296.09;107895.92;0;159199.86;854211.86;310508.94
A_0815;A;0815;VILA DO BISPO;11304470.48;8659418.8;3834967.95;3414361.99;113775.27;1296313.59;2096120.58;391522.06;394580.81;86217.13;32252.09;1191548.49;548931.1
A_1316;A;1316;VILA DO CONDE;46498095.39;33054853.26;15283218.75;12762870.67;1408880.08;3599883.76;3865320.74;454656.97;1323071.55;18532.67;1207193.88;861865.67;9577921.39
A_4101;A;4101;VILA DO PORTO;5085225.98;3764201.94;1870830.13;1387320.62;2476.1;503575.09;680721.51;152750;35268.3;52056.55;165946.17;274700.49;640302.53
A_0410;A;0410;VILA FLOR;7775236.11;6186277.67;2766096.59;2366670.67;12288.47;1041221.94;1122020.54;1638.36;277660.49;122504.49;430126.36;290090.84;466937.9
A_1114;A;1114;VILA FRANCA DE XIRA;55296774.54;42517833.5;16264789.57;19413670.66;227473.35;6611899.92;8489688.68;758921.31;1479998.66;368041.14;1074546.61;4808180.96;4289252.36
A_4206;A;4206;VILA FRANCA DO CAMPO;9088743.38;5570710.22;2331450.42;1910049.05;899407.69;429803.06;2036116.53;85000;468409.4;296671.92;570596.58;615438.63;1481916.63
A_1420;A;1420;VILA NOVA DA BARQUINHA;7350082.79;5521023.23;2762330.66;2307360.75;69631.89;381699.93;1185280.55;0;749131.99;6450.27;19302.59;410395.7;643779.01
A_1610;A;1610;VILA NOVA DE CERVEIRA;13353179.56;7756338.76;3736996.07;3179288.9;59363.57;780690.22;4560860.43;10432;2302082.24;412415.24;631843.41;1204087.54;1035980.37
A_0312;A;0312;VILA NOVA DE FAMALICÃO;69415464.01;47355106.73;19977548.18;23304861.6;429686.27;3643010.68;9109300.99;410446.39;3618844.87;573244.24;2673468.52;1833296.97;12951056.29
A_0914;A;0914;VILA NOVA DE FOZ CÔA;10073646.4;7626540.25;2818483.22;3553992.07;37526.65;1216538.31;1893826.96;1000;1529885.68;47331.25;121481.44;194128.59;553279.19
A_1317;A;1317;VILA NOVA DE GAIA;123091075.39;81493043.1;35123004.75;35872846.03;4371977.41;6125214.91;11998322.88;298389.06;3319934.38;0;3725508.01;4654491.43;29599709.41
A_1822;A;1822;VILA NOVA DE PAIVA;7446507;4378778.07;2213180.23;1764968.39;43553.74;357075.71;1963517.14;164733.74;84602.86;128239.71;1284509.83;301431;1104211.79
A_0617;A;0617;VILA NOVA DE POIARES;7403178.87;5086077.04;2203113.71;1914589.78;712798.12;255575.43;770384.12;12897;342143.87;283324.86;41054.61;90963.78;1546717.71
A_1713;A;1713;VILA POUCA DE AGUIAR;16838946.1;11308540.76;4694023.16;4991765.39;57892.38;1564859.83;4901447.48;711577.64;1282402.26;56044.55;903231.6;1948191.43;628957.86
A_1714;A;1714;VILA REAL;30344970.13;19394620.59;7353203.33;7279491.69;154216.05;4607709.52;7923521.79;803682.5;1886846.2;92243.49;2058497.6;3082252;3026827.75
A_0816;A;0816;VILA REAL DE SANTO ANTÓNIO;22047257.63;18570121.63;7659486.56;5566631.64;3171180.9;2172822.53;590964.25;62307.33;192835.31;16534.49;301418.84;17868.28;2886171.75
A_0511;A;0511;VILA VELHA DE RÓDÃO;7148017.89;5105861.01;2470756.72;1815102.01;4775.31;815226.97;1743033.01;148688.44;117113.2;333786.57;379702.12;763742.68;299123.87
A_0313;A;0313;VILA VERDE;28728045.28;19705559.74;7213009.23;9040752.74;480412.35;2971385.42;5740161.8;25500;3603188.2;22671.28;993268.69;1095533.63;3282323.74
