ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T3_1308;T3;1308;MATOSINHOS;71075237.91;13058452;4207229.8;34930666.77;12848859.42;7918447.92;2357174.67;7383223.78;4422960.98;5017846.56;13861042.78
T3_0111;T3;0111;MEALHADA;12500547.1;4409740;2482281.09;1722381.93;590120.1;315686.38;246542.39;239358.77;330674.29;2295077.75;1591066.33
T3_0909;T3;0909;MEDA;6228013.24;4171566;0;423852.35;216430.95;57170.45;44641.74;0;105609.21;305255.54;1327339.35
T3_1603;T3;1603;MELGAÇO;9807792.63;4736290;1325828.09;623058.61;326182.69;101909.18;103404.49;0;91562.25;1749023.3;1373592.63
T3_0209;T3;0209;MÉRTOLA;12198511.02;8477364;2002785.92;459203.75;231189.98;104741.91;67983.82;0;55288.04;757609.25;501548.1
T3_1704;T3;1704;MESÃO FRIO;5202733.92;2517217.8;1177644.13;404228.39;125369.34;193863.02;36618.47;0;48377.56;581925.58;521718.02
T3_0608;T3;0608;MIRA;7723611.85;3491130;488626.31;1668132.57;754023.37;233270.8;152980.58;0;527857.82;1466185.95;609537.02
T3_0609;T3;0609;MIRANDA DO CORVO;7775066.12;3449496.25;1124865.12;982878.82;455503.51;125026.22;153741.87;54136.83;194470.39;1373120.97;844704.96
T3_0406;T3;0406;MIRANDA DO DOURO;7111652;5446728;303400.23;417758.7;188136.93;84015.1;73218.16;0;72388.51;743495.63;200269.44
T3_0407;T3;0407;MIRANDELA;14386473.47;8424982;614260.9;1791437.52;730200.81;466504.7;233269.63;0;361462.38;2016967.41;1538825.64
T3_0408;T3;0408;MOGADOURO;10199577.38;7225343;1091162.98;565029.43;211608.72;137485.38;76328.75;0;139606.58;774994.55;543047.42
T3_1807;T3;1807;MOIMENTA DA BEIRA;7730539.94;4644794;13904.06;882949.25;471940.73;197933.07;95525.3;0;117550.15;834493.4;1354399.23
T3_1506;T3;1506;MOITA;22746470.79;8469037;151666.72;7829983.26;3661203.89;1795976.91;691106.39;342499.02;1339197.05;4909107.97;1386675.84
T3_1604;T3;1604;MONÇÃO;14321589.08;6356046;2070164.3;1607360.92;648590.23;541206.95;234593.72;0;182970.02;1867249.15;2420768.71
T3_0809;T3;0809;MONCHIQUE;6888387.86;5168085;10747.48;716606.3;316550.29;329910.09;53943.5;0;16202.42;511915.96;481033.12
T3_1705;T3;1705;MONDIM DE BASTO;13047923.91;4483214;339697;434642.46;182287.34;53130.82;65051.2;0;134173.1;243324.07;7547046.38
T3_1211;T3;1211;MONFORTE;4343915.47;3300246;9501.45;244251.54;68648.54;126307.06;26891.39;0;22404.55;272013.65;517902.83
T3_1706;T3;1706;MONTALEGRE;12630549.54;8159941;314194.55;970378.28;547010.55;102835.01;100871.85;49736.58;169924.29;1542190.64;1643845.07
T3_0706;T3;0706;MONTEMOR-O-NOVO;13396162.67;8468904;654436.48;1627388.91;693078.43;438890.03;180482.05;151396.42;163541.98;2002414.62;643018.66
T3_0610;T3;0610;MONTEMOR-O-VELHO;18576074.96;6143505;5792690.01;2200194.08;979438.51;319259.63;268469.43;0;633026.51;1376559.68;3063126.19
T3_1507;T3;1507;MONTIJO;23264070.75;4845365.79;103214.43;11798201.84;3425026.31;3673583.94;606603.1;823669.2;3269319.29;1982832.1;4534456.59
T3_0707;T3;0707;MORA;5273015.16;3686991;200813.32;510810.51;161115.19;229109.88;47208.42;43323.97;30053.05;711008.2;163392.13
T3_1808;T3;1808;MORTÁGUA;10396598.66;4294212;969030.49;945702.05;339203.7;233755.04;101727.75;160842.71;110172.85;800081.15;3387572.97
T3_0210;T3;0210;MOURA;10199776.34;7557912;104890.2;1134355.99;533868.87;213560.45;138174.25;165695.78;83056.64;1092013.47;310604.68
T3_0708;T3;0708;MOURÃO;4106380.24;2824221.5;0;187019.89;103434.42;45048.52;18933.42;3983.79;15619.74;263854.78;831284.07
T3_1707;T3;1707;MURÇA;6506084.65;3664381;1184035.33;381049.5;175916.03;78164.16;49174.29;0;77795.02;319104.35;957514.47
T3_0112;T3;0112;MURTOSA;6236476.3;2976990;136951.08;1304150.7;654395.06;262796.34;131937.25;0;255022.05;896970.68;921413.84
T3_1011;T3;1011;NAZARÉ;10513814.79;2096407.9;744492.2;3326513.03;1571147.07;803713;179284.76;0;772368.2;1165753.35;3180648.31
T3_1809;T3;1809;NELAS;14689602.48;3895351;359361.2;1729985.74;599592.95;207981.05;158028.72;267792.14;496590.88;820106.05;7884798.49
T3_1212;T3;1212;NISA;9598059.74;5402076;1023077.39;596866.19;261910.25;113424.73;58624.57;23150.5;139756.14;1123807.18;1452232.98
T3_4202;T3;4202;NORDESTE;5375638.17;3527770;1082522.25;163673.12;75369.27;45247.65;26383.3;0;16672.9;117066.38;484606.42
T3_1012;T3;1012;ÓBIDOS;14961765.36;1886562;1134380.29;5384234.27;1421893.48;1647311.54;158346.85;0;2156682.4;1735765.96;4820822.84
T3_0211;T3;0211;ODEMIRA;23135027.65;11350446;2393524.74;3215522.99;1560753.51;751125.3;230154.29;109010.04;564479.85;2904262.99;3271270.93
T3_1116;T3;1116;ODIVELAS;48304788.82;12386740;927699.06;24490407.63;10157773.72;7923456.19;1633463.15;1433630.47;3342084.1;2977289.46;7522652.67
T3_1110;T3;1110;OEIRAS;83683398.18;13517835;30319.98;56485449.65;16516047.55;13635607.07;5894505.46;14528039.79;5911249.78;11979442.91;1670350.64
T3_0506;T3;0506;OLEIROS;7231712.86;5021949;330326.59;246232.61;146905.11;47461.4;32505.75;0;19360.35;977710.06;655494.6
T3_0810;T3;0810;OLHÃO;19875293.84;5188728;249978.99;6407827.9;2660725.47;2736050.19;604834.16;0;406218.08;4148691.59;3880067.36
T3_0113;T3;0113;OLIVEIRA DE AZEMÉIS;24243350.35;10215392;377386.28;6907807.37;3126174.96;1516655.51;821331.74;644762.12;798883.04;4609814.68;2132950.02
T3_1810;T3;1810;OLIVEIRA DE FRADES;6357526.7;3650511;19184.39;1106747.57;364197.19;210175.16;107020.31;266449.84;158905.07;636397.21;944686.53
T3_0114;T3;0114;OLIVEIRA DO BAIRRO;16504117.9;5358443;735324.13;3151418.58;1298327.93;741375.41;292125.83;425926.21;393663.2;3853143.82;3405788.37
T3_0611;T3;0611;OLIVEIRA DO HOSPITAL;12312129.81;5661807;731244.94;2310262.95;1044353.69;276804.36;213538.95;0;775565.95;1098173.73;2510641.19
T3_1421;T3;1421;OURÉM;24731627.1;9157479;2091260.01;6174995.9;2436497.32;1569370.18;536072.35;518636.37;1114419.68;2081231.22;5226660.97
T3_0212;T3;0212;OURIQUE;7098244.31;5035460;112320.55;396919.15;213316.3;115257.73;54909.18;0;13435.94;236517.24;1317027.37
T3_0115;T3;0115;OVAR;24918321.07;6669306;1741211.46;7534806.69;3539603.32;1533115;639642.23;955825.91;866620.23;4584397.34;4388599.58
T3_1309;T3;1309;PAÇOS DE FERREIRA;21867210.62;6958211;5152599.15;4769618.94;2030706.77;1175264.42;561717.88;380344.32;621585.55;1781966.16;3204815.37
T3_1508;T3;1508;PALMELA;30441575.63;6226989;450535.01;14694444.37;4916736.04;4784242.83;859610.22;1815467.32;2318387.96;4877821.92;4191785.33
T3_0612;T3;0612;PAMPILHOSA DA SERRA;7766271.3;4573574;48267;258327.39;160915.59;35897.52;27959.3;0;33554.98;297004.36;2589098.55
T3_1310;T3;1310;PAREDES;30857620.38;11853120;2639810.84;6947884.96;3525907.63;1257703.05;772051.78;459365.22;932857.28;1833190.49;7583614.09
T3_1605;T3;1605;PAREDES DE COURA;7842970.25;5184415;749255.01;511205.56;237306.89;76142.71;85301.6;13920.02;98534.34;726779.33;671315.35
T3_1013;T3;1013;PEDRÓGÃO GRANDE;4471007.65;2955958;269817.97;364379.66;215294.05;71640.13;35697.76;0;41747.72;475612.79;405239.23
T3_0613;T3;0613;PENACOVA;9129829.18;4903955;1747860.55;841933.21;454850.32;72312.7;147377.83;0;167392.36;1301070.62;335009.8
T3_1311;T3;1311;PENAFIEL;25937708.82;11590475;2900028.65;6290491.54;2462415.14;1396945.13;701697.55;630158.32;1099275.4;1843747.97;3312965.66
T3_1811;T3;1811;PENALVA DO CASTELO;5851617.97;4147428;466370.54;396048.69;139600.2;109312.33;77971.18;0;69164.98;592689.69;249081.05
T3_0507;T3;0507;PENAMACOR;7181911.47;5221263;417704.88;512227.04;175407.31;82572.98;40481.54;0;213765.21;340005.63;690710.92
T3_1812;T3;1812;PENEDONO;4285986.32;3222732;429779.29;134828.12;68774.41;28817.8;28191.21;0;9044.7;380394.19;118252.72
T3_0614;T3;0614;PENELA;5366653.79;3149442;418969.29;316704.03;233556.05;8634.92;51922.99;0;22590.07;638449.69;843088.78
T3_1014;T3;1014;PENICHE;11781213.62;3803094;137418.54;4395133.6;2175237.24;998230.88;336628.4;0;885037.08;2678843.86;766723.62
T3_1708;T3;1708;PESO DA RÉGUA;12365090.4;4980995;2555856.17;1760874.44;595958.35;287282.57;158009.07;272226.14;447398.31;1111699;1955665.79
T3_0910;T3;0910;PINHEL;9304327.57;6021918;955304.46;859144.45;337999.1;181050.39;94667.34;0;245427.62;643057;824903.66
T3_1015;T3;1015;POMBAL;27279138.08;10696158;2315792.06;6724221.98;2763489.92;1289217.68;682255.62;1101987.91;887270.85;5474277.13;2068688.91
T3_4203;T3;4203;PONTA DELGADA;25491667.22;11559279;716876.35;9770910.18;3101428.2;3421396.88;661029.21;1278814.28;1308241.61;2036363.58;1408238.11
T3_3105;T3;3105;PONTA DO SOL;4629708.86;2994981;16447.03;984460.02;412821.64;221741.07;82829.15;0;267068.16;406138.66;227682.15
T3_1606;T3;1606;PONTE DA BARCA;10411510.6;4641999;1052800.17;1128763.09;486415.42;229518.04;117946.64;64989.68;229893.31;999819.59;2588128.75
T3_1607;T3;1607;PONTE DE LIMA;20556035.69;9668343;774912.02;3770181.49;1609877.55;976353.34;460589.16;0;723361.44;3186650.64;3155948.54
T3_1213;T3;1213;PONTE DE SOR;12748064.12;6640164;2071314.36;1658564.65;824533.08;583397.78;162875.98;0;87757.81;1339313.19;1038707.92
T3_1214;T3;1214;PORTALEGRE;14565261.89;6247273;1661652.27;3092216.77;1283299.32;768482.08;297421.95;183518.72;559494.7;2046490.37;1517629.48
T3_0709;T3;0709;PORTEL;7513806.27;4966803;1135359.69;328852.94;185325.85;78657.65;46790.66;0;18078.78;468824.23;613966.41
T3_0811;T3;0811;PORTIMÃO;35328584.72;2622141;142539.6;16179089.3;8432286.48;5072597.4;798827.56;0;1875377.86;6515097.57;9869717.25
T3_1312;T3;1312;PORTO;131541229.6;20702895;485481.05;77323804.03;29093956.8;17886171.6;3371861.82;13853584.83;13118228.98;24357397.2;8671652.31
T3_1016;T3;1016;PORTO DE MÓS;13541231.52;5518812;1525298.06;2333703.47;988482.14;420852.15;285148.75;356842.63;282377.8;2425776.43;1737641.56
T3_3106;T3;3106;PORTO MONIZ;793509.27;723055;0;14802.82;1875;7500.32;2550;0;2877.5;55651.45;0
T3_3201;T3;3201;PORTO SANTO;3459752.42;1665624;0;1460744.62;838253.97;271510.13;95079.96;0;255900.56;298763.39;34620.41
T3_0309;T3;0309;PÓVOA DE LANHOSO;11644520.42;5795301;970794.58;1754373.91;766547.13;411886.78;240773.76;0;335166.24;1140148.35;1983902.58
T3_1313;T3;1313;PÓVOA DE VARZIM;34272896.22;6994008;33501.93;11149022.98;4654853.38;2774721.74;713162.73;0;3006285.13;10621774.71;5474588.6
T3_4204;T3;4204;POVOAÇÃO;5003432.99;3265251;334699.32;310641.99;120932.45;94913.16;41850.01;9899.85;43046.52;390530.2;702310.48
T3_4302;T3;4302;PRAIA DA VITÓRIA;16714252.07;5518299;5203219.12;1238652.89;405441.08;434737.32;208535.76;0;189938.73;261455.83;4492625.23
T3_0508;T3;0508;PROENÇA-A-NOVA;8799236.08;5048727;943258.3;440501.83;247695.95;70489.55;64134.2;0;58182.13;1180213.65;1186535.3
T3_0710;T3;0710;REDONDO;7943183.22;3674654;1487155.72;537415.22;223184.27;129551.5;59885.96;0;124793.49;999370.02;1244588.26
T3_0711;T3;0711;REGUENGOS DE MONSARAZ;9535876.87;4321245;616249.83;1612008.6;531573.71;443733.02;112593.04;96933.81;427175.02;1644204.35;1342169.09
T3_1813;T3;1813;RESENDE;9108642.32;4770087;1390933.46;943546.81;408422.94;233972.7;91434.03;83806.74;125910.4;793475.44;1210599.61
T3_3107;T3;3107;RIBEIRA BRAVA;5255733.54;3805041;0;740788.83;330473.36;173164.72;118407.86;0;118742.89;692409.67;17494.04
T3_1709;T3;1709;RIBEIRA DE PENA;8687113.3;4077191;297631.85;637158.06;164710.5;51455.64;53647.68;0;367344.24;2523891.02;1151241.37
T3_4205;T3;4205;RIBEIRA GRANDE;21366185.24;7455555;1042039.14;1961492.74;464175.97;818820.29;193512.72;208510.47;276473.29;2113580.81;8793517.55
T3_1414;T3;1414;RIO MAIOR;16431958.11;4959045;2258102.85;3041756.81;1213587.09;515620.41;243266.76;480130.73;589151.82;2860080.84;3312972.61
T3_1710;T3;1710;SABROSA;7071564.93;3934167;1239182.64;585826.6;212554.42;228365.26;53530.44;0;91376.48;405629.09;906759.6
T3_0911;T3;0911;SABUGAL;13406631.68;8374473;1050650.77;814674.39;353091.92;82994.27;112439.37;0;266148.83;1364585.42;1802248.1
T3_1415;T3;1415;SALVATERRA DE MAGOS;7758415.98;4456776;62281.44;1983402.94;671567.96;519170.43;246423.63;214764.24;331476.68;879745.07;376210.53
T3_1814;T3;1814;SANTA COMBA DÃO;6624784.79;3119278;720383.05;1110069.12;593466.58;131763.5;127745.98;71670.87;185422.19;739475.86;935578.76
T3_3108;T3;3108;SANTA CRUZ;12303367.71;5089680;3037.87;4272745.12;1720289.57;1146916;517370.07;0;888169.48;2571945.85;365958.87
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;3607542.97;2297313;552304.17;244923.65;95048.77;63189.44;41257.05;0;45428.39;162478.22;350523.93
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;2435531.79;1662067;593635.85;122442;39030.69;59019.51;19961.29;0;4430.51;57386.94;0
T3_0109;T3;0109;SANTA MARIA DA FEIRA;45340781.98;14511384;1358511.88;14604345.51;7336451.97;3001585.75;1664200.74;1400173.36;1201933.69;4118059.08;10748481.51
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;5558338.94;3393465;354291.67;372619.71;174823.26;83140.07;66980.07;0;47676.31;832798.04;605164.52
T3_3109;T3;3109;SANTANA;5150489.89;4429383;0;503125.25;268835.38;96752.65;70819.87;0;66717.35;205113.74;12867.9
T3_1416;T3;1416;SANTARÉM;27692177.25;10374188;1343020.11;8291182.9;3468428.14;1620896.2;729073.42;1246096.26;1226688.88;1828564.84;5855221.4
T3_1509;T3;1509;SANTIAGO DO CACÉM;17440127.27;9386236;446127.5;3880271.8;1603457.46;997884.53;363742.29;424419.1;490768.42;2938452.98;789038.99
T3_1314;T3;1314;SANTO TIRSO;27326434.96;10900939;1982731.34;7864483.51;2838385.69;2458981.16;788556.58;928475.08;850085;2022381.8;4555899.31
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;8121033.91;3010125;42797.33;1821661.32;746737.32;531743.8;171532.43;0;371647.77;1559075.6;1687374.66
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;12752152.82;3444534;1907206.31;3232324.97;1635826.46;701838.37;262906.42;462861.4;168892.32;2121207.43;2046880.11
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;8013336.16;4886019;1062621.18;549275.5;285118.67;162087.82;59624.79;0;42444.22;380702.72;1134717.76
T3_1816;T3;1816;SÃO PEDRO DO SUL;13117414.83;7093692;1921336.25;1070985.1;541480.93;128056.74;172947.32;135714.62;92785.49;1712603.16;1318798.32
T3_4603;T3;4603;SÃO ROQUE DO PICO;6315344.91;2530836;1217797.16;184778.97;86859.93;52098.61;35136.87;0;10683.56;335629.82;2046302.96
T3_3110;T3;3110;SÃO VICENTE;3975020.2;3451272;1677.29;323513.98;130889.16;46612.9;43855.69;0;102156.23;119234.35;79322.58
T3_1417;T3;1417;SARDOAL;4198076.76;2851695;11039.45;285122.82;175559.66;44081.22;40559.42;0;24922.52;411099;639120.49
T3_1817;T3;1817;SÁTÃO;6675756.96;4533420;378050.26;731046.22;401926.28;99783.42;127666.07;0;101670.45;783063.96;250176.52
T3_0912;T3;0912;SEIA;15217155.49;8069001;946370.54;2704165.91;1095762.56;330802.36;271289.87;77151.41;929159.71;1543899.64;1953718.4
T3_1510;T3;1510;SEIXAL;61638493.12;12173941;1160964.41;40488615.64;16372257;5674525.22;2248491.91;506250.62;15687090.89;7707912.64;107059.43
T3_1818;T3;1818;SERNANCELHE;5506977.43;4101555;211850.94;454712.48;222514.96;28145.91;49940.54;0;154111.07;526689;212170.01
T3_0213;T3;0213;SERPA;14906459.39;8588373.75;331108.89;1079783.58;375776.03;352202.71;139812.55;97646.87;114345.42;2952718.3;1954474.87
T3_0509;T3;0509;SERTÃ;9996661.71;5595601;574757.86;878702.93;401085.97;229461.21;146425.84;45654.83;56075.08;1705137.05;1242462.87
T3_1511;T3;1511;SESIMBRA;26109404.85;4129702.2;107833.32;11262413.74;5093022.04;3123196.05;681373.43;256210.57;2108611.65;7569001.39;3040454.2
T3_1512;T3;1512;SETÚBAL;41903811.64;9717396;1014101.73;19680446.73;8566915.73;5146319.96;1634874.89;1614873.1;2717463.05;9695539.54;1796327.64
T3_0117;T3;0117;SEVER DO VOUGA;5935748.06;4043468;7742.14;977389.79;474653.67;201572.61;122479.66;124444.96;54238.89;571735.62;335412.51
T3_0813;T3;0813;SILVES;23390912.27;6679717;727275.89;7496766.02;3652120.39;2239468.41;464529.02;0;1140648.2;4949255.57;3537897.79
T3_1513;T3;1513;SINES;17577592.65;3096138;705995.18;7229398.05;1152430.21;1203584.96;177629.11;3610696.61;1085057.16;3650180.57;2895880.85
T3_1111;T3;1111;SINTRA;156973655.3;28265916;721241.08;59882528.17;28288756.66;12808824.85;5287701.54;7591805.57;5905439.55;1854754.35;66249215.68
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;6096028.14;2513205;320399.83;1243729.39;446087.17;196112.4;120109.12;20717.31;460703.39;1060590.72;958103.2
T3_0615;T3;0615;SOURE;9776927.81;5742957;360518.87;1271610.72;697022.53;187037.12;202451.5;45333.04;139766.53;1590051.23;811789.99
T3_1215;T3;1215;SOUSEL;5069268.07;3140646;40993.41;464379.05;223289.25;131431.28;47684.03;0;61974.49;556660.55;866589.06
T3_0616;T3;0616;TÁBUA;7399517;4486506;129314.83;941755.48;388735.87;249853.54;121731.36;0;181434.71;336494.75;1505445.94
T3_1819;T3;1819;TABUAÇO;13054561.49;3980618;35245.53;401621.86;218725.88;94972.14;57883.38;0;30040.46;348385.95;8288690.15
T3_1820;T3;1820;TAROUCA;6258398.01;3838050;68878.58;534694.33;255357.94;73323.32;78991.48;0;127021.59;717684.29;1099090.81
T3_0814;T3;0814;TAVIRA;21457026.16;5416302;248191.77;10818875.81;3612958.32;4824212.87;365290.72;190284.65;1826129.25;2224695.92;2748960.66
T3_0310;T3;0310;TERRAS DE BOURO;7741947.77;4527492;940666.34;486145.9;180665.27;76511.8;60925.72;72242.01;95801.1;738224.73;1049418.8
T3_1418;T3;1418;TOMAR;19470768.43;7536516;1984745.3;4260492.43;1835531.57;904508.22;470718.94;487172.44;562561.26;2397809.85;3291204.85
T3_1821;T3;1821;TONDELA;16320843.64;8126412;2510948.86;3339359.12;1425056.22;586804.17;296761.71;705166.05;325570.97;257280.89;2086842.77
T3_0409;T3;0409;TORRE DE MONCORVO;9641631.95;5883840;252818.1;523142.74;291408.52;92744.32;68384.35;0;70605.55;972521.37;2009309.74
T3_1419;T3;1419;TORRES NOVAS;19630324.67;6765282;1437369.82;4952765.91;1866726.22;950998.01;435898.65;513576.48;1185566.55;3959509.9;2515397.04
T3_1113;T3;1113;TORRES VEDRAS;29969970.08;8937677;635234.44;11315099.69;4827702.72;3081710.74;978005.16;1027115.67;1400565.4;4070581.33;5011377.62
T3_0913;T3;0913;TRANCOSO;7805206;5425974;982504.71;670858.66;321796.75;108165.16;86745.91;0;154150.84;332178.26;393690.37
T3_1318;T3;1318;TROFA;12546476.26;4647926;35252.65;5225362.48;1703981.95;1613310.06;495129.61;720419.89;692520.97;542577.36;2095357.77
T3_0118;T3;0118;VAGOS;8843663.97;4711857;42521.92;2627892.3;1175853.54;863278.68;315315.44;0;273444.64;807243.29;654149.46
T3_0119;T3;0119;VALE DE CAMBRA;11407657.42;5489823;736611.1;2417681.6;1056889.29;337550.14;283813.64;444491.43;294937.1;2039224.03;724317.69
T3_1608;T3;1608;VALENÇA;10775017.56;4496275.35;1049724.45;1928904.54;664657.36;359878.87;187680.11;138843.06;577845.14;1060180.73;2239932.49
T3_1315;T3;1315;VALONGO;30135353.34;7892385;3112224.91;10280670.21;4774172.51;1747577.83;1001346.16;1342360.9;1415212.81;3607167.56;5242905.66
T3_1712;T3;1712;VALPAÇOS;13511134.91;7740702;1862883.62;1013764.88;533815.81;139303.47;147242.81;0;193402.79;1509463.28;1384321.13
T3_4502;T3;4502;VELAS;5166298.86;3225289;947285.11;296054.76;90400.29;117754.06;58481.59;0;29418.82;192986.43;504683.56
T3_0712;T3;0712;VENDAS NOVAS;7116672.45;2974932;487148.33;980409.65;526715.09;0;144194.2;98757.83;210742.53;1701262.79;972919.68
T3_0713;T3;0713;VIANA DO ALENTEJO;4479541.4;3430707;34648.36;371478.76;169958.03;105979.18;55740.83;13139.92;26660.8;471160.91;171546.37
T3_1609;T3;1609;VIANA DO CASTELO;37408324.89;12029890;2923935.22;11492138.81;5711060.05;2379454.13;1095673.05;1171251.89;1134699.69;2445580.53;8516780.33
T3_0214;T3;0214;VIDIGUEIRA;5943391.96;3267306;756174.12;403482.26;209158.3;95415.62;50734.42;0;48173.92;502328.55;1014101.03
T3_0311;T3;0311;VIEIRA DO MINHO;7600719.22;5153890;238120.75;727278.1;340181.27;188082.96;137031.44;0;61982.43;455322.25;1026108.12
T3_0510;T3;0510;VILA DE REI;4544028.85;3071682;249216.42;236906.41;110470.72;49331.24;27460.58;0;49643.87;211223.93;775000.09
T3_0815;T3;0815;VILA DO BISPO;7758492.63;2515758;368234.43;2071171.83;913730.7;970477.35;69764.58;0;117199.2;2112872.29;690456.08
T3_1316;T3;1316;VILA DO CONDE;37136794.09;7729674;1262857.5;13495470.2;5030226.17;4371619.78;908995.01;442916.32;2741712.92;7672104.87;6976687.52
T3_4101;T3;4101;VILA DO PORTO;3814883.51;3114564;128131.92;258228.58;108571.16;56405.4;61025.44;0;32226.58;288637.55;25321.46
T3_0410;T3;0410;VILA FLOR;6475348.69;4534864;0;354972.01;137911.1;92794.72;58632.21;0;65633.98;845100.44;740412.24
T3_1114;T3;1114;VILA FRANCA DE XIRA;44014413.39;10935968;2155341.35;21069487.69;8807140.42;6449393.17;1629487.74;1432298.08;2751168.28;6917315.71;2936300.64
T3_4206;T3;4206;VILA FRANCA DO CAMPO;5645198.94;3584004;427632.54;791520.73;246156.55;227128.54;67766.34;60250.52;190218.78;731730.54;110311.13
T3_1420;T3;1420;VILA NOVA DA BARQUINHA;7307657;2553394;1686264.25;861800.87;282365.46;126858.77;87149.4;11843.25;353583.99;674286.82;1531911.06
T3_1610;T3;1610;VILA NOVA DE CERVEIRA;11425033.5;4839769;1281668.9;1262067.21;451695.32;178391.96;126154.68;127149.13;378676.12;1110495.18;2931033.21
T3_0312;T3;0312;VILA NOVA DE FAMALICÃO;59743098.56;15757113;2200166.48;15071202.86;6555746.73;3602673.71;1590692.52;1257772.29;2064317.61;10613080.84;16101535.38
T3_0914;T3;0914;VILA NOVA DE FOZ CÔA;7774727.38;4777956;992572.73;448418.71;210529.32;132187.63;59888.24;0;45813.52;794124.87;761655.07
T3_1317;T3;1317;VILA NOVA DE GAIA;86602808.15;22152909;1964163.24;41898223.84;19335859.02;10388226.75;3702978.41;4350804.91;4120354.75;6673246.7;13914265.37
T3_1822;T3;1822;VILA NOVA DE PAIVA;4712394.39;3001841;185596.53;808370.44;333032.73;47224.32;46980.71;0;381132.68;310692.22;405894.2
T3_0617;T3;0617;VILA NOVA DE POIARES;6805104.16;3031158;1347365.3;800272.32;365117.92;79412.14;84385.52;60320.15;211036.59;434482.07;1191826.47
T3_1713;T3;1713;VILA POUCA DE AGUIAR;11282531.38;6248700;1032995.23;1242644.45;318692.97;201043.51;141495.83;0;581412.14;1360183.83;1398007.87
T3_1714;T3;1714;VILA REAL;20811243.97;8933892;1008268.78;5215361.2;2220930.19;1359607.2;611053.37;616059.96;407710.48;1390359.16;4263362.83
T3_0816;T3;0816;VILA REAL DE SANTO ANTÓNIO;26412166.05;2110214;1902878.42;6616206.73;2875955.35;2485505.91;286589.68;0;968155.79;13972725.8;1810141.1
T3_0511;T3;0511;VILA VELHA DE RÓDÃO;5350070.35;3611202;117087.12;265936.66;167464.06;30899.05;26280.93;11018.34;30274.28;1007471.78;348372.79
T3_0313;T3;0313;VILA VERDE;19197606.39;10148646;1627480.73;3554112.8;1228723.66;781801.05;546623.96;276001.31;720962.82;2517444.84;1349922.02
T3_0714;T3;0714;VILA VIÇOSA;6057974.73;3194015;0;860434.98;327427.51;189643.54;91072.24;51521.63;200770.06;994713.78;1008810.97
T3_0411;T3;0411;VIMIOSO;7737005.65;4899717;982308.15;195197.87;107403.26;19962.18;36864.22;0;30968.21;225866.11;1433916.52
T3_0412;T3;0412;VINHAIS;9487613.55;7217034;165487.72;322545.21;141686.37;53761.95;65982.07;0;61114.82;702999.07;1079547.55
T3_1823;T3;1823;VISEU;40908390.61;13131501;5166398.68;12863925.97;5478122.3;2774666.07;1217817.56;1868795.27;1524524.77;3557894.13;6188670.83
T3_0314;T3;0314;VIZELA;8438418.69;3926559;200583.43;2028675.03;875460.43;381169.72;228878.67;87463.39;455702.82;729106.54;1553494.69
T3_1824;T3;1824;VOUZELA;6483023.52;4213998;192690.45;492415.64;244609.42;59324.1;103003;0;85479.12;1161011.43;422908
T4_1401;T4;1401;ABRANTES;25908403.95;12299415.33;3182013.22;5268403.48;2984803.33;878560.42;516993.85;493080.68;394965.2;3539136.99;1619434.93
T4_0101;T4;0101;ÁGUEDA;28622126.83;10373087;1470373.78;8575527.68;4390347.48;1608110.63;750519.29;1058336.96;768213.32;4024153.7;4178984.67
T4_0901;T4;0901;AGUIAR DA BEIRA;7687735.79;5499834.3;320360.99;541586.49;302111.99;83973.36;84275.83;0;71225.31;1140749.07;185204.94
T4_0701;T4;0701;ALANDROAL;19142896.91;5876199.49;725210.51;407247.91;222196.07;85257.07;62008.35;10753.92;27032.5;1121716.79;11012522.21
T4_0102;T4;0102;ALBERGARIA-A-VELHA;17853125.09;6379298.88;1167998.85;3698934.15;1858091.53;775736.99;393304.36;513847.35;157953.92;5633090.73;973802.48
T4_0801;T4;0801;ALBUFEIRA;57982795.48;4709259;445891.85;28614219.23;18377385.45;7587934.72;923285.78;0;1725613.28;13941809.72;10271615.68
T4_1501;T4;1501;ALCÁCER DO SAL;18179962.58;9850407;932910.25;4952538.66;995655.78;534253.57;172652.33;168724.65;3081252.33;1636597.4;807509.27
T4_1402;T4;1402;ALCANENA;10351103.86;4971039.83;88665.51;2235938.8;1207354.99;299220.13;209137.59;262433.53;257792.56;2282281.48;773178.24
T4_1001;T4;1001;ALCOBAÇA;29753241.93;12084098;108174.37;10518611.4;5690624.46;2304660.34;893301.05;596946.01;1033079.54;3390151.75;3652206.41
