ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T2_1206;T2;1206;CRATO;3772430.35;2401884;485336.73;347402.77;120983.16;190032.29;19880.97;0;16506.35;292043.79;245763.06
T2_0207;T2;0207;CUBA;2724696.78;1584744;91442.96;295329.69;141353.88;73523.6;22594.04;6946.94;50911.23;319763.59;433416.54
T2_1207;T2;1207;ELVAS;9563528.78;4047716;1539457.19;1858119.97;1078065.51;444739.79;168997.15;50892.44;115425.08;1282005.19;836230.43
T2_1410;T2;1410;ENTRONCAMENTO;6461941.26;1675416;606441.13;2326089.55;1361530.1;413747.96;177164.19;32486.75;341160.55;1150622.08;703372.5
T2_0107;T2;0107;ESPINHO;11518924.6;2838312;15824.34;3981280.01;1968389.66;354505.26;246304.78;64499.56;1347580.75;2075061.08;2608447.17
T2_0306;T2;0306;ESPOSENDE;9976965.53;3265836;481428.16;3529438.19;1978081.58;765926.42;318555.21;0;466874.98;1170258.1;1530005.08
T2_0108;T2;0108;ESTARREJA;8742506.72;3592800;16332.75;2551693.4;1143414.94;275408.81;223744.98;259196.77;649927.9;1130336.62;1451343.95
T2_0704;T2;0704;ESTREMOZ;6609670.26;3546606;774526.97;994436.74;500844.58;237602.83;101059.52;0;154929.81;1051761.83;242338.72
T2_0705;T2;0705;ÉVORA;20259947.12;6952794;225765.27;5783461.59;2350789.51;1116157.43;506972.35;454312.89;1355229.41;2857706.78;4440219.48
T2_0307;T2;0307;FAFE;15573762.51;6311072;1520352.24;3609581.1;2104300.28;521731.27;432171.26;76767.82;474610.47;1793448.88;2339308.29
T2_0805;T2;0805;FARO;18503060.24;3330689.02;44943.16;9285473.84;5337945.51;2219074.21;813211.48;129695.84;785546.8;3912732.52;1929221.7
T2_1303;T2;1303;FELGUEIRAS;17636711.93;5450084;2995305.9;3795159.37;2129778.2;792075.62;427942.02;0;445363.53;2666056.82;2730105.84
T2_0208;T2;0208;FERREIRA DO ALENTEJO;5193128.35;3250788;28988.58;640698.46;249184.81;142332.99;53060.07;45466.25;150654.34;797870.35;474782.96
T2_1411;T2;1411;FERREIRA DO ZÊZERE;6801993.75;2397883;2286085.35;648738.75;380939.27;97707.24;54955.46;0;115136.78;718673.66;750612.99
T2_0605;T2;0605;FIGUEIRA DA FOZ;16135297.55;4907322;111314.81;6932339.94;4362729.51;1219703.8;567587.39;0;782319.24;2444902.94;1739417.86
T2_0904;T2;0904;FIGUEIRA DE CASTELO RODRIGO;4103156.48;3303504;112459.41;343439.58;128249.85;155218.15;37882.03;0;22089.55;290009.77;53743.72
T2_1008;T2;1008;FIGUEIRÓ DOS VINHOS;7694287.01;2246402;0;442357.08;256224.46;100853.48;44731.81;0;40547.33;222332.62;4783195.31
T2_0905;T2;0905;FORNOS DE ALGODRES;3091113.85;2073720;303479.94;356613.29;195496.93;58347.57;33981.82;11254.97;57532;256767.04;100533.58
T2_0404;T2;0404;FREIXO DE ESPADA À CINTA;5844383.7;2433730;1675343.63;163873.32;84678.31;36555.56;18457.14;0;24182.31;199395.07;1372041.68
T2_1208;T2;1208;FRONTEIRA;3712220.34;1555506;1584645.74;214040.11;126712.97;41267.11;23134.62;7038.15;15887.26;259527.15;98501.34
T2_3103;T2;3103;FUNCHAL;38349237.74;5224026;165023.76;18959260.97;7124386.93;7539676.06;1022665.09;0;3272532.89;9528699.13;4472227.88
T2_0504;T2;0504;FUNDÃO;15247900.56;5161764.02;2062725.86;2723724.8;1641683.06;560133.6;209311.67;7563.38;305033.09;2496585.08;2803100.8
T2_1209;T2;1209;GAVIÃO;3758728.57;2030613;413000.27;237443.01;154330.1;20067.94;17534.43;0;45510.54;865983.58;211688.71
T2_0606;T2;0606;GÓIS;4031418.41;2265427;274008.64;414720.91;243275.88;36235.52;25209.81;0;109999.7;525424.08;551837.78
T2_1412;T2;1412;GOLEGÃ;2944654.49;1551594.75;14152;519320.79;235356.64;68503.26;36402.43;28283.63;150774.83;345628.21;513958.74
T2_1304;T2;1304;GONDOMAR;46677132.42;9177510;5711213.08;13769259.04;8528913.58;2046124.9;1230263.98;405792.43;1558164.15;6276717.76;11742432.54
T2_0906;T2;0906;GOUVEIA;5791494.15;3445656;291174.15;1034193;667938.35;176665.68;105019.25;26572.88;57996.84;701118.99;319352.01
T2_1505;T2;1505;GRÂNDOLA;9510915.73;3362323;1475027.66;2755817.31;1369551.25;628826.48;93713.67;0;663725.91;1010353.04;907394.72
T2_0907;T2;0907;GUARDA;18017994.08;6809298;2970726.35;3716439.75;2565083.1;488118.44;378513.15;104757.13;179967.93;3055682.64;1465847.34
T2_0308;T2;0308;GUIMARÃES;46108063.65;12309342;6694369.27;14149182.35;8404990.14;2602097.31;1244628.27;11651.92;1885814.71;4403002.01;8552168.02
T2_4701;T2;4701;HORTA;4916241.12;2564234;687985.78;971790.38;491142.7;222493.63;122129.06;0;136024.99;686203.22;6027.74
T2_0505;T2;0505;IDANHA-A-NOVA;8401637.75;5906334;824376.04;637372.39;310632.92;229424.92;50710.81;0;46603.74;814141.92;219413.4
T2_0110;T2;0110;ÍLHAVO;12238612.96;2843562;1757951.01;4099431.51;2557979.25;773787.6;384197.87;18738.73;364728.06;2144931.59;1392736.85
T2_0806;T2;0806;LAGOA (ALGARVE);12026737.27;2026834;48527.71;7039803.09;4084141.77;1994522.82;285163.31;0;675975.19;2532804.5;378767.97
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);7173360.05;2239146;498508.25;929000.96;422595.64;272457.51;76144.76;18804.5;138998.55;807325.17;2699379.67
T2_0807;T2;0807;LAGOS;19333802.22;1732884;48247;10071228.99;5392086;2910789.01;335561.92;0;1432792.06;4474337.72;3007104.51
T2_4801;T2;4801;LAJES DAS FLORES;1454902.07;1331371;0;19650.22;194.23;6301.92;4097.36;0;9056.71;43370.13;60510.72
T2_4601;T2;4601;LAJES DO PICO;2488953.36;1947168;44858.61;170609.86;110446.88;27560.16;26840.66;0;5762.16;180766.37;145550.52
T2_1805;T2;1805;LAMEGO;14342428.08;4096146;4697620.33;2231271.81;1281506.28;190718.46;200434.8;0;558612.27;2005967.25;1311422.69
T2_1009;T2;1009;LEIRIA;28949072.05;8419890;2452913.11;13298110.51;7481767.09;3045011.55;1281632.74;73619.3;1416079.83;2755157.37;2023001.06
T2_1106;T2;1106;LISBOA;234386169.8;30993794;0;152885365.7;55412897.07;51335464.93;7294515.83;0;38842487.87;33827124.48;16679885.66
T2_0808;T2;0808;LOULÉ;45860608.65;4397568;3561643.98;25824374.49;13558318.16;9332130.42;895056.13;0;2038869.78;4659129.52;7417892.66
T2_1107;T2;1107;LOURES;48671146.59;10372974;6903.95;24541017.75;14462672.59;5848567.61;1857403.85;26272.25;2346101.45;2971479.53;10778771.36
T2_1108;T2;1108;LOURINHÃ;12347445.95;2246501;2257006.79;3110074.14;1746482.24;665609.59;226263.96;218918.8;252799.55;2036245.23;2697618.79
T2_0607;T2;0607;LOUSÃ;6680626.79;2286228;412104.6;1826744.73;931438.96;485118.92;136363.98;0;273822.87;1218869.91;936679.55
T2_1305;T2;1305;LOUSADA;15488485.05;4777950;1964408.81;3196538.99;1476677.31;884278.37;327295.47;0;508287.84;2060623.31;3488963.94
T2_1413;T2;1413;MAÇÃO;4893832.31;3193344;294310.93;344700.16;275891.47;0;42830.12;0;25978.57;751900.78;309576.44
T2_0405;T2;0405;MACEDO DE CAVALEIROS;9583692.71;4553613;1213773.92;1270270.3;690454.08;99305.34;96465.66;0;384045.22;1010340.42;1535695.07
T2_3104;T2;3104;MACHICO;7783024.22;2905362;333309.46;1359902.43;685516.06;291149.62;151195.04;0;232041.71;1010885.85;2173564.48
T2_4602;T2;4602;MADALENA;3121410.83;2059920;459657.35;329583.93;148132.94;120404.2;40398.87;0;20647.92;267793.42;4456.13
T2_1109;T2;1109;MAFRA;24667778.64;3626112;536380.18;11230454.5;5662899.99;2436906.28;720871.95;166532.57;2243243.71;5048975.3;4225856.66
T2_1306;T2;1306;MAIA;28999624.11;6162594.9;1791165.39;16598848.98;10089172.32;2709222.92;1226063.91;0;2574389.83;3003213.89;1443800.95
T2_1806;T2;1806;MANGUALDE;8158313.15;3215916;777968.62;1515444.98;740476.24;186621.4;163370.9;8049.23;416927.21;1473034.24;1175949.31
T2_0908;T2;0908;MANTEIGAS;2609450.14;1847876;136291.82;190962.47;96110.63;48727.52;23410.8;0;22713.52;335156.79;99163.06
T2_1307;T2;1307;MARCO DE CANAVESES;14015595.94;7276113;226603.53;3861602.73;2611326.83;585764.47;340054.91;6299.83;318156.69;1184426.77;1466849.91
T2_1010;T2;1010;MARINHA GRANDE;9477134.17;2920476;6361.32;3548279.3;2175394.77;725695.96;371888.53;18337.55;256962.49;2599719.79;402297.76
T2_1210;T2;1210;MARVÃO;3010914.05;1755414;634346.37;217075.57;106153.43;64807.73;22404.84;457.83;23251.74;293525.99;110552.12
T2_1308;T2;1308;MATOSINHOS;61387978.54;8343336;10780713.84;24126523.29;12393985.84;5565316.98;1622983.58;0;4544236.89;4331240.96;13806164.45
T2_0111;T2;0111;MEALHADA;6824860.49;2707350;8909.54;1049438.67;569458.59;135626.48;175014.81;0;169338.79;1745013.79;1314148.49
T2_0909;T2;0909;MEDA;4483179.2;2607786;126650.75;377115.34;213287.7;46221.2;31537.33;0;86069.11;246884.24;1124742.87
T2_1603;T2;1603;MELGAÇO;7503953.67;3174644.39;2197194.23;581819.39;375567.44;71851.17;66613.62;0;67787.16;955227.74;595067.92
T2_0209;T2;0209;MÉRTOLA;7620169.44;5299492.5;586071.97;450317.87;231062.84;108122.06;41676.27;0;69456.7;511449.45;772837.65
T2_1704;T2;1704;MESÃO FRIO;2858095.67;1427124;518544.26;282973.72;111229;105642.22;25593.64;0;40508.86;352678.4;276775.29
T2_0608;T2;0608;MIRA;4808173.4;2182422;96864.16;1347192.62;732527.35;122359.75;115282.3;0;377023.22;632581.59;549113.03
T2_0609;T2;0609;MIRANDA DO CORVO;4713606.38;2157355;215936.53;841716.78;380865.52;172927.26;101320.06;20109.51;166494.43;936155.3;562442.77
T2_0406;T2;0406;MIRANDA DO DOURO;5546760.36;3367860;1202671.15;325977.04;194974.29;56792.06;50825.03;0;23385.66;490413.3;159838.87
T2_0407;T2;0407;MIRANDELA;9157701.58;4921100;275431.43;1338317.03;704581.06;314748.71;159886.85;0;159100.41;1618239.87;1004613.25
T2_0408;T2;0408;MOGADOURO;6625760.47;4516800;556906.16;518599.11;209829.43;168357.72;51194.38;0;89217.58;457367.31;576087.89
T2_1807;T2;1807;MOIMENTA DA BEIRA;4692018.76;2903676;103173.85;654295;430664.46;83012.3;72089.4;0;68528.84;511415.58;519458.33
T2_1506;T2;1506;MOITA;16365077.49;5239977.29;280006.73;5717931.29;3390783.36;1017614.85;466803.83;46945.9;795783.35;3373495.41;1753666.77
T2_1604;T2;1604;MONÇÃO;10279664.68;3973374;2301341.81;1166204.36;627376.09;180168.29;165285.95;0;193374.03;990201.23;1848543.28
T2_0809;T2;0809;MONCHIQUE;4372242.61;3204960;17201.2;442178.28;252566.09;150029.46;31745.35;0;7837.38;379922.08;327981.05
T2_1705;T2;1705;MONDIM DE BASTO;4649171.15;2529443;1001187.02;350021.31;184593.93;61533.77;46914.46;0;56979.15;131193.16;637326.66
T2_1211;T2;1211;MONFORTE;2858768.04;2084742;98374.39;137909.47;70861.22;31027.48;15994.09;0;20026.68;146762.31;390979.87
T2_1706;T2;1706;MONTALEGRE;9639147.71;5110644;1129762.19;777190.16;553820.02;88189.37;73772.02;175.51;61233.24;1537935.25;1083616.11
T2_0706;T2;0706;MONTEMOR-O-NOVO;8016850.23;5294208;124909.72;1167696.77;679708.58;190703.15;129069.5;49618.52;118597.02;1206151.59;223884.15
T2_0610;T2;0610;MONTEMOR-O-VELHO;9313067.43;3500544;24820.24;1730851.75;965839.77;234687.34;190572.23;687.02;339065.39;774657.29;3282194.15
T2_1507;T2;1507;MONTIJO;12644764.46;3029004;0;6424816.04;3070432.91;1507449.61;428864.82;20542.05;1397526.65;1375852.83;1815091.59
T2_0707;T2;0707;MORA;3159916.56;2304864;7840;332774.7;173008.03;72746.78;33423.83;27619.96;25976.1;411348.91;103088.95
T2_1808;T2;1808;MORTÁGUA;6362114.4;2684010;1792367.82;692082.02;408207.78;78372.28;70663.31;16597.04;118241.61;823612.86;370041.7
T2_0210;T2;0210;MOURA;7203292.8;4886510;124720.96;1004924.49;448315.49;361634.16;97013.34;59070.11;38891.39;886878.08;300259.27
T2_0708;T2;0708;MOURÃO;2275365.46;1594272;0;164803.49;98495.55;39306.46;16745.96;4681.08;5574.44;181104.28;335185.69
T2_1707;T2;1707;MURÇA;8408499.57;2076664.33;609919.42;323278.99;175656.31;53409.06;29086.81;0;65126.81;267480.56;5131156.27
T2_0112;T2;0112;MURTOSA;3295240.88;1860900;54563.36;924433.78;634153.37;104313.97;95015.26;0;90951.18;414676.25;40667.49
T2_1011;T2;1011;NAZARÉ;6852428.38;1254641;213400.24;2559464.71;1431442.88;720873.77;96227.3;0;310920.76;1623559.17;1201363.26
T2_1809;T2;1809;NELAS;4939267.96;2434248;464977.71;1295989.16;615968.96;122773.58;107728.3;0;449518.32;521630.69;222422.4
T2_1212;T2;1212;NISA;6174981.77;3377569;626881.88;753685.93;267501.5;365746.2;41505.96;42682.14;36250.13;476727.05;940117.91
T2_4202;T2;4202;NORDESTE;2448956.61;2163640;75388.4;131747.05;75735.08;28295.59;19823.23;0;7893.15;18912.99;59268.17
T2_1012;T2;1012;ÓBIDOS;6302753.85;1176216;539850.51;2683811.95;1344746.7;528970;113995.22;0;696100.03;1078711.97;824163.42
T2_0211;T2;0211;ODEMIRA;13958068.69;7136940;1332871.79;2660028.82;1484274.07;696927.4;186449.82;28517.04;263860.49;2069025.75;759202.33
T2_1116;T2;1116;ODIVELAS;33192067.1;7716084;785384.53;17875424.16;9589458.83;2950854.46;1132560.17;206712.56;3995838.14;1616091.84;5199082.57
T2_1110;T2;1110;OEIRAS;51922536.89;8413908;37343.06;33041798.6;15773828.96;6632882.3;4333640.56;1941277.19;4360169.59;3772566.04;6656921.19
T2_0506;T2;0506;OLEIROS;5800805.35;3139128;701598.37;212182.78;143282.22;33063.2;21889.62;0;13947.74;722992.33;1024903.87
T2_0810;T2;0810;OLHÃO;14039008.17;3446568;364785.36;4830405.3;2604347.43;1297497.09;441806.73;0;486754.05;2965313.53;2431935.98
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;16223900.43;6385608;661098.43;4985243.31;3069047.11;912948.34;575728.95;17468.6;410050.31;2916711.52;1275239.17
T2_1810;T2;1810;OLIVEIRA DE FRADES;4586051.78;2282058;202778.71;875142.02;366927.03;175979.84;73563.82;155673.57;102997.76;472961.9;753111.15
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;11484549.33;3349746;3357188.82;2026132.72;1230084.33;423714;200520.74;29964.7;141848.95;1389000.37;1362481.42
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;8504699.01;3539382;1631141.65;1985094.25;1022215.06;280796.07;147919.28;0;534163.84;888112.55;460968.56
T2_1421;T2;1421;OURÉM;19160674.05;5724654;3928254.55;4159127.74;2458978.05;477785.6;377668.72;38492.26;806203.11;1068089.8;4280547.96
T2_0212;T2;0212;OURIQUE;4989691.47;3147828;273513.71;397154.82;217003.78;115465.3;37619.48;0;27066.26;192851.58;978343.36
T2_0115;T2;0115;OVAR;16924313.73;4246992;456422.32;5378631.66;3457298.28;1023331.95;441769.57;147335.36;308896.5;5845540.46;996727.29
T2_1309;T2;1309;PAÇOS DE FERREIRA;15347817.48;4407012;2598683;3784965.34;2005534.12;725308.71;388540.61;86221.62;579360.28;1977133.59;2580023.55
T2_1508;T2;1508;PALMELA;18468451.8;3953088;94723.89;8189935.51;4964824.35;1533286.29;608352.97;0;1083471.9;3850675.47;2380028.93
T2_0612;T2;0612;PAMPILHOSA DA SERRA;7343316.33;2895925;2194015.63;276205.81;166824.67;64480.16;18489.69;0;26411.29;222843.85;1754326.04
T2_1310;T2;1310;PAREDES;34679737.24;7409796.9;3952061.74;5532743.38;3312411.7;1095407.57;562404.32;84725.41;477794.38;1717537.36;16067597.86
T2_1605;T2;1605;PAREDES DE COURA;6251160.77;3205931;825708.44;433495.21;250742.75;40253.27;65256.93;14290.12;62952.14;480996.93;1305029.19
T2_1013;T2;1013;PEDRÓGÃO GRANDE;3919592.66;2088765;798456.47;294973.43;191254.46;44466.52;25662.32;0;33590.13;253683.4;483714.36
T2_0613;T2;0613;PENACOVA;4782481.18;3066564;7184.46;737508.43;459926.35;69835.39;105172.74;0;102573.95;728990.75;242233.54
T2_1311;T2;1311;PENAFIEL;18768292.77;8165070;1346404.95;4098112.71;2330822.41;652229.67;487381.04;72206.62;555472.97;1158302.01;4000403.1
T2_1811;T2;1811;PENALVA DO CASTELO;3773279.29;2591202;391418.25;269175.61;142022.97;25213.12;53254.13;0;48685.39;399003.24;122480.19
T2_0507;T2;0507;PENAMACOR;5301421.37;3263988;648559.32;516118.35;182771.14;159912.45;29708.5;0;143726.26;227196.85;645558.85
T2_1812;T2;1812;PENEDONO;3360433.4;2035776;704295.12;124245.44;67772.94;32760.2;18498.27;0;5214.03;407640.12;88476.72
T2_0614;T2;0614;PENELA;3855705.4;1975002;791336.53;305944.59;230171.7;20880.92;34482.02;0;20409.95;537981.07;245441.21
T2_1014;T2;1014;PENICHE;8876262.18;2376532;1022589.83;3008115.21;2106454.8;457862.68;233931.66;0;209866.07;1522578.58;946446.56
T2_1708;T2;1708;PESO DA RÉGUA;8437563.67;3113760;1413347.91;1119360.66;536582.56;172499.55;107309.27;8020.52;294948.76;695998.02;2095097.08
T2_0910;T2;0910;PINHEL;5845457.56;3764502;667882.88;648098.04;316013.72;88742.24;65049.45;0;178292.63;333615.32;431359.32
T2_1015;T2;1015;POMBAL;17599078.24;6686532;1832461.62;4468563.63;2623054.07;986229.22;485235.21;15937.13;358108;2842511.28;1769009.71
T2_4203;T2;4203;PONTA DELGADA;15384535.31;6218727;454819.61;6759150.36;3050843.52;2442573.8;518776.68;120080.94;626875.42;1512194.57;439643.77
T2_3105;T2;3105;PONTA DO SOL;3755497.24;1820184;1013845.88;525261.21;262236.74;76345.05;60176.61;0;126502.81;363005.56;33200.59
T2_1606;T2;1606;PONTE DA BARCA;6019887.36;2962500;363431.02;765721.45;471134.52;70974.82;81410.17;47.45;142154.49;495205.02;1433029.87
T2_1607;T2;1607;PONTE DE LIMA;19686003.95;6000858;6597760.83;2771729.57;1485244.84;473188.12;323346.57;0;489950.04;2004558.44;2311097.11
T2_1213;T2;1213;PONTE DE SOR;7760611.91;4150992;467140.63;1170275.78;803013.02;188815.29;113763.36;0;64684.11;1169323.65;802879.85
T2_1214;T2;1214;PORTALEGRE;9903844.86;3905376;1093522.9;2297798.04;1294893.74;245558.98;204282.05;151748.29;401314.98;1281727.95;1325419.97
T2_0709;T2;0709;PORTEL;4704921.94;3114427.66;597070.75;259403.44;176359.9;32397.07;33447.31;0;17199.16;362717.72;371302.37
T2_0811;T2;0811;PORTIMÃO;22860283.63;2586924;419323.05;13885522.96;8382012.63;4062343.12;583319.09;0;857848.12;2252113.16;3716400.46
T2_1312;T2;1312;PORTO;95947760.67;13265616;1419646.18;49737052.09;22232430.52;13502229.76;2371594.73;552535.93;11078261.15;21642769.91;9882676.49
T2_1016;T2;1016;PORTO DE MÓS;9015145.13;3450000;756484.68;1630978.62;967932.53;254478.26;196991.83;17860.29;193715.71;1604072.79;1573609.04
T2_3106;T2;3106;PORTO MONIZ;2548828.74;1874249;0;109278.59;56163.91;13435.88;12915.66;0;26763.14;85053.12;480248.03
T2_3201;T2;3201;PORTO SANTO;2775937.85;884226;0;1050410.89;647842.51;288317.3;65552.35;0;48698.73;243567.05;597733.91
T2_0309;T2;0309;PÓVOA DE LANHOSO;7512896.81;3622836;1329486.29;1484495.55;807479.03;231671.51;149627.77;0;295717.24;458829.32;617249.65
T2_1313;T2;1313;PÓVOA DE VARZIM;22679382.21;4372194;238339.46;8299681.92;4385303.86;1721935.38;495578.01;0;1696864.67;7242614.17;2526552.66
T2_4204;T2;4204;POVOAÇÃO;3775944.75;1897986;916749.6;245559.83;127031.97;46428.71;27245.97;6995.51;37857.67;275309.97;440339.35
T2_4302;T2;4302;PRAIA DA VITÓRIA;6379591.56;3227286;681622.78;1093840.7;394734.16;424824.11;148226.39;0;126056.04;185423.82;1191418.26
T2_0508;T2;0508;PROENÇA-A-NOVA;7103128.37;3156132;409619.52;397769.81;260253.9;61234.07;43905.68;0;32376.16;817977.17;2321629.87
T2_0710;T2;0710;REDONDO;4397482.23;2373480;902906.7;403918.32;231240.66;97316.94;37738.49;0;37622.23;578986.66;138190.55
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;6853954.48;2701362;1096676.87;928613.4;481113.71;218502.77;75829.18;22230.53;130937.21;789856.89;1337445.32
T2_1813;T2;1813;RESENDE;6422322.24;2981064;694417.11;674732.06;381372.75;54441.05;64120.7;17134.08;157663.48;782306.9;1289802.17
T2_3107;T2;3107;RIBEIRA BRAVA;5627419.4;2259474;0;592217.43;329353.21;106339.07;81949.63;0;74575.52;499798.67;2275929.3
T2_1709;T2;1709;RIBEIRA DE PENA;6208269.38;2548794;690821.74;449598.68;168087.05;50904.84;37424.06;0;193182.73;1810971.13;708083.83
T2_4205;T2;4205;RIBEIRA GRANDE;10078981.44;4425140;1096564.11;1297658.77;496507.48;534556.09;137034.63;21628.82;107931.75;1507112.97;1752505.59
T2_1414;T2;1414;RIO MAIOR;9080585.52;3100068;524421.71;1892806.41;1132567.01;290494.46;172970.88;3343.24;293430.82;2168736.22;1394553.18
T2_1710;T2;1710;SABROSA;4556522.7;2471220;646096.45;608509.83;246965.72;243963.82;50172.55;0;67407.74;353729.65;476966.77
T2_0911;T2;0911;SABUGAL;8073799.66;5235168;1229694.95;631160.01;364575.07;46350.84;67585.6;0;152648.5;672119.09;305657.61
T2_1415;T2;1415;SALVATERRA DE MAGOS;5613911.54;2786058;661203.16;1308993.59;661222.47;247448.86;166373.91;0;233948.35;575944.38;281712.41
T2_1814;T2;1814;SANTA COMBA DÃO;4474239.52;1946898;379195.15;988205.18;555205.06;143882.9;89238.95;32786.85;167091.42;377863.83;782077.36
T2_3108;T2;3108;SANTA CRUZ;7198425.67;2559504;20236.45;2871220.2;1697298.76;343283.62;371192.45;0;459445.37;1448184.64;299280.38
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;3407081.95;1402566;908454.98;204464.44;126245.43;23385.03;24948.49;0;29885.49;162366.55;729229.98
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1592514.91;1248740;136778.7;109169.69;37466.44;52591.49;14597.14;0;4514.62;6046.76;91779.76
T2_0109;T2;0109;SANTA MARIA DA FEIRA;31908140.2;9172958.45;2850204.42;11675499.5;7265591.08;2193875.18;1169221.57;0;1046811.67;1661304.5;6548173.33
T2_1711;T2;1711;SANTA MARTA DE PENAGUIÃO;4529588.47;2131524;744867.66;371639.26;171143.25;81243.39;46790.77;0;72461.85;583430.17;698127.38
T2_3109;T2;3109;SANTANA;3884225.67;2731242;235002;395074.12;258519.6;48705.26;50833.69;0;37015.57;211999.07;310908.48
T2_1416;T2;1416;SANTARÉM;19849516.86;6463672;905096.87;6111285.73;3433400.74;1370248.9;521796.53;385833.59;400005.97;1572207.55;4797254.71
T2_1509;T2;1509;SANTIAGO DO CACÉM;13175051.75;5867658;1668743.66;2844815.63;1590768.31;709264.64;256860.68;34768.32;253153.68;2168065.16;625769.3
T2_1314;T2;1314;SANTO TIRSO;28344873.97;6852678;4560607.65;5044060.67;2603420.2;1235459.79;540202.57;96157.64;568820.47;1172466.45;10715061.2
T2_0812;T2;0812;SÃO BRÁS DE ALPORTEL;5419549.41;1881726;741162.42;1344115.95;731344.01;291077.47;119408.38;0;202286.09;842374.59;610170.45
T2_0116;T2;0116;SÃO JOÃO DA MADEIRA;10869103.48;2153298;2238295.37;2341043.92;1552558.9;443455.32;181461.65;86084.44;77483.61;1780392.56;2356073.63
T2_1815;T2;1815;SÃO JOÃO DA PESQUEIRA;5480598.81;2992830;1342912.35;397053.62;255435.08;65822.84;41924.74;0;33870.96;480863.16;266939.68
T2_1816;T2;1816;SÃO PEDRO DO SUL;8237548.13;4002060;341396.57;880442.85;529040.29;160078.53;127522.93;271.4;63529.7;1734756.49;1278892.22
T2_4603;T2;4603;SÃO ROQUE DO PICO;3545756.58;1546926;1216886.81;171960.8;93206.96;45610.81;25292.83;0;7850.2;169831.67;440151.3
T2_3110;T2;3110;SÃO VICENTE;3018422.03;2123910;0;249009.39;142527.51;41387.81;34105.99;0;30988.08;115695.6;529807.04
T2_1417;T2;1417;SARDOAL;2973587.36;1782684;143717.58;266537.9;161781.77;60684.53;31139.42;0;12932.18;263158.54;517489.34
T2_1817;T2;1817;SÁTÃO;4846778.42;2833998;604017.96;693180.04;411209.55;101921.73;91771.54;0;88277.22;424919.75;290662.67
T2_0912;T2;0912;SEIA;9880321.64;4976098;84535.34;2661956.98;1082741.3;325038.5;190824.47;430629.31;632723.4;1212647.92;945083.4
T2_1510;T2;1510;SEIXAL;35007401.94;7302264;488322.23;22522480.08;12466916.7;2983427.27;1316352.11;176804.56;5578979.44;4301315.78;393019.85
T2_1818;T2;1818;SERNANCELHE;4672257.79;2564022;867101.66;520666.2;216276.44;31203.32;36653.09;0;236533.35;449105.88;271362.05
T2_0213;T2;0213;SERPA;11425558.4;5124828;936635.99;1123878.35;379108.81;510377.68;97609.23;25902.59;110880.04;1268345.68;2971870.38
T2_0509;T2;0509;SERTÃ;6049577.89;3683261;14027.02;687618.85;378648.6;149196.03;84390.56;37978.43;37405.23;1155050.45;509620.57
T2_1511;T2;1511;SESIMBRA;18098643.66;2584128;232653.35;8543000.04;4766365.73;2038978.52;480746.04;57101.04;1199808.71;3990773.15;2748089.12
T2_1512;T2;1512;SETÚBAL;27410321.77;6074676;659503.4;14021596.47;8576272.51;2725528.13;1148927.12;47394.9;1523473.81;4613741.3;2040804.6
T2_0117;T2;0117;SEVER DO VOUGA;4008603.09;2550945;204451.79;779876;461554.36;170385.46;92416.78;177.45;55341.95;189095.75;284234.55
T2_0813;T2;0813;SILVES;16839379.56;4175706;902459.91;5961466.24;3505794.77;1400772.15;326781.98;0;728117.34;3116663.42;2683083.99
T2_1513;T2;1513;SINES;8720247.56;1941438;10969.26;2067095.76;1064459.24;400063.36;130402.51;0;472170.65;2100446.7;2600297.84
T2_1111;T2;1111;SINTRA;83084891.76;16167446;108152.39;42808640.82;26385006.97;5766984.39;3731370.18;24550.69;6900728.59;2796332.26;21204320.29
T2_1112;T2;1112;SOBRAL DE MONTE AGRAÇO;3954187.6;1574898;205684.76;921909.02;441465.27;138088.47;81681.88;7486.03;253187.37;742320.46;509375.36
T2_0615;T2;0615;SOURE;6850538.5;3590118;558520.72;1209233.39;711756.97;240834.25;144997.43;14489.54;97155.2;1076009.46;416656.93
T2_1215;T2;1215;SOUSEL;3272068.7;1982904;293877.16;311646.07;214814.19;27509.63;32118.68;45.12;37158.45;383840.97;299800.5
T2_0616;T2;0616;TÁBUA;6246638.54;2804664;1442585.63;709299.89;381946.54;116165.18;82990.26;0;128197.91;360159.39;929929.63
T2_1819;T2;1819;TABUAÇO;3735314.85;2543074;116525.99;322832.82;208465.44;57031.4;34051.32;0;23284.66;210188.92;542693.12
T2_1820;T2;1820;TAROUCA;5384999.09;2399298;1179751.3;438885.19;255790.37;36422.28;55672.1;0;91000.44;504714.85;862349.75
