ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T2_0804;T2;0804;CASTRO MARIM;4744110.45;1596861;130774.44;1669063.42;1215411.4;288270.27;79617.72;0;85764.03;1174146.3;173265.29
T2_0206;T2;0206;CASTRO VERDE;4345616.27;2642508;95296.28;681804.8;350843.2;60441.62;83379.77;165081.72;22058.49;595141.79;330865.4
T2_0903;T2;0903;CELORICO DA BEIRA;4433160.7;2586856;241519.8;934202.81;591906.97;33952.99;76641.86;2093.77;229607.22;360242.05;310340.04
T2_0305;T2;0305;CELORICO DE BASTO;6514323.76;3516333.48;351979.26;1215852.31;786040.16;157210.04;175556.66;0;97045.45;956919.18;473239.53
T2_1407;T2;1407;CHAMUSCA;4744656.37;3276132;99550.98;633623.73;475394.04;44700.53;91436.05;12629.29;9463.82;365517.28;369832.38
T2_1703;T2;1703;CHAVES;17935886.05;6006117;3396967.97;3168619.68;2281667.15;82152.67;464842.73;0;339957.13;3320580.41;2043600.99
T2_1804;T2;1804;CINFÃES;7071747.25;3687714;177085.93;951197.57;600937.29;73692.75;168850.35;0;107717.18;171124.5;2084625.25
T2_0603;T2;0603;COIMBRA;38450523.93;8040222;645220.49;20998868.71;12809382.61;4783690.07;1817924.49;200829.3;1387042.24;3071712.85;5694499.88
T2_0604;T2;0604;CONDEIXA-A-NOVA;5285798.08;1968198;67835.65;1176617.11;902480.87;0;183153.87;0;90982.37;1688444.18;384703.14
T2_1408;T2;1408;CONSTÂNCIA;2371476.14;1448616;70739.83;258292.64;171071.74;24690.04;45406.74;1604.88;15519.24;343344.17;250483.5
T2_1409;T2;1409;CORUCHE;9719101.33;4768926;1250703.6;1657533.54;1085885.27;281797.61;181654.27;0;108196.39;1201442.94;840495.25
T2_4901;T2;4901;CORVO;956404.82;704442;7506.93;18348.01;13166.95;502.84;4357.25;0;320.97;5672.5;220435.38
T2_0503;T2;0503;COVILHÃ;12156927.63;5856954;76558.67;4163714.17;2993601.91;269937.34;505962.54;71321.53;322890.85;1686252.3;373448.49
T2_1206;T2;1206;CRATO;3170957;2249735;7792.97;269509.13;220083.6;9172.75;29595.61;0;10657.17;274479.36;369440.54
T2_0207;T2;0207;CUBA;2312784.07;1499670;0;296074.71;177776.91;11604.72;39931.62;2621.17;64140.29;335077.49;181961.87
T2_1207;T2;1207;ELVAS;9189631.85;3765162;373775.32;2042212.59;1324969.64;404907.72;233688.79;24280.35;54366.09;1024059.67;1984422.27
T2_1410;T2;1410;ENTRONCAMENTO;6967585.03;1547796;1315911.66;1921298.02;1430064.57;46157.49;232901.24;16853.54;195321.18;1440598.86;741980.49
T2_0107;T2;0107;ESPINHO;14499397.39;2615472;2284153.33;4385308.69;2030495.63;407778.91;335209.87;72978.63;1538845.65;2334470.31;2879993.06
T2_0306;T2;0306;ESPOSENDE;8499468.53;3017562;20905.14;4042790.14;2606642.99;614516.12;430576.51;0;391054.52;665487.85;752723.4
T2_0108;T2;0108;ESTARREJA;7088528.55;3264090;18120.74;2497924.37;1559804.69;123831.72;296894.24;0;517393.72;944880.38;363513.06
T2_0704;T2;0704;ESTREMOZ;6237601.1;3291594;243897.19;1055379.33;684442.91;75456.78;140781.04;16391.49;138307.11;1169808.76;476921.82
T2_0705;T2;0705;ÉVORA;26609915.55;6426880;11491.95;6570171.28;3328135.01;809520.99;652540.03;217473.09;1562502.16;2864338.29;10737034.03
T2_0307;T2;0307;FAFE;15553926.06;5667632;387775.82;3749433.42;2377892.08;329648.13;556479.88;76510.12;408903.21;1913453.79;3835631.03
T2_0805;T2;0805;FARO;26505023.91;2928915;280228.53;10177436.99;5734474.67;2690038.82;1118504.33;192184.34;442234.83;1725353.8;11393089.59
T2_1303;T2;1303;FELGUEIRAS;16223215.28;5119944;1166219.21;3902413.17;2304535;395182.26;679901.63;176444.36;346349.92;3283261.58;2751377.32
T2_0208;T2;0208;FERREIRA DO ALENTEJO;4784067.54;3003066;387572.85;683723.72;428910.64;53527.96;84824.61;21972.46;94488.05;457971.49;251733.48
T2_1411;T2;1411;FERREIRA DO ZÊZERE;4486819.18;2238978;349985.08;965581.46;679529.86;93690.85;95967.82;0;96392.93;738781.17;193493.47
T2_0605;T2;0605;FIGUEIRA DA FOZ;20648979.49;4533270;209676.95;11726829.71;5931598.95;3001545.85;765815.48;1403269.82;624599.61;3090136.06;1089066.77
T2_0904;T2;0904;FIGUEIRA DE CASTELO RODRIGO;3924038;3107436;75215.31;229891;25323.5;154967.77;35816.33;2749.33;11034.07;406349.82;105145.87
T2_1008;T2;1008;FIGUEIRÓ DOS VINHOS;3628897.66;2085222;275422.61;655071.9;445171.3;52739.39;64662.98;0;92498.23;401025.73;212155.42
T2_0905;T2;0905;FORNOS DE ALGODRES;2765256.39;1915752;66282.67;466931.85;342132.09;21390.95;48367.97;2669.51;52371.33;267395.74;48894.13
T2_0404;T2;0404;FREIXO DE ESPADA À CINTA;4319593.65;2138598;1000306.08;242729.1;179254.81;19472.69;28069.18;2984.09;12948.33;235641.71;702318.76
T2_1208;T2;1208;FRONTEIRA;2820258.45;1588590;444871.68;229216.16;170345.51;16742.07;32755.29;0;9373.29;327702.89;229877.72
T2_3103;T2;3103;FUNCHAL;34305821.84;7211634;9063.71;13758602.94;8051055.29;1890193.28;1344157.01;0;2473197.36;10062892.12;3263629.07
T2_0504;T2;0504;FUNDÃO;12755262.02;5063862;1570554.29;2969035.02;2206714.73;206683.93;288292.67;20305.06;247038.63;2271456.92;880353.79
T2_1209;T2;1209;GAVIÃO;3006883.16;1829037;103785.33;301961.66;224374.5;12484.42;23278.75;0;41823.99;441350.02;330749.15
T2_0606;T2;0606;GÓIS;3599616.06;2111802;143762.04;533820.83;323911;35289.55;41095.1;0;133525.18;366629.33;443601.86
T2_1412;T2;1412;GOLEGÃ;3042963.95;1433382;3211.56;571190.12;333325.75;32229.35;51827.75;5880.75;147926.52;349047.17;686133.1
T2_1304;T2;1304;GONDOMAR;28853076.57;8065374;763061.47;11409901.08;7704005.44;1003036.94;1640048.78;267147.37;795662.55;5323330.02;3291410
T2_0906;T2;0906;GOUVEIA;6051252.77;3183218;682060.38;1219815.18;928196.16;118718.82;137264.11;10797.82;24838.27;674916.5;291242.71
T2_1505;T2;1505;GRÂNDOLA;9335516.09;3016122;0;4325065.21;1573944.39;2206241.46;132903.01;22832.69;389143.66;929149.05;1065179.83
T2_0907;T2;0907;GUARDA;14288851.32;6290598;1034173.68;4025675.33;3060548;277719.75;484123.42;22816.08;180468.08;2221032.59;717371.72
T2_0308;T2;0308;GUIMARÃES;35461908.85;11373942;688541.25;13730779.94;8704764.86;1658713.46;1796589.79;203419.77;1367292.06;4875016.49;4793629.17
T2_4701;T2;4701;HORTA;6006848.97;2541058;1650080.89;1236814.61;734132.43;180661.57;170716.65;59731.31;91572.65;569815.81;9079.66
T2_0505;T2;0505;IDANHA-A-NOVA;8230918.55;5456208;527903.54;1047966.47;795715.11;160036.21;59404.97;0;32810.18;963395.89;235444.65
T2_0110;T2;0110;ÍLHAVO;10414664.64;2627124;206635.7;5003038.34;3385643.66;858269.8;494966.77;35320.7;228837.41;2024648.35;553218.25
T2_0806;T2;0806;LAGOA (ALGARVE);13140657.16;1710108;118728.58;7290605.77;4215320.11;2458726.83;392989.57;0;223569.26;3788133.78;233081.03
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);4842302.09;2189724;5942.45;984973.54;658757.88;154482.35;109290.09;7151.9;55291.32;1032026.54;629635.56
T2_0807;T2;0807;LAGOS;18621123.1;1610532;55134.82;10705020.61;5921606.69;3182434.65;444260.57;59060.42;1097658.28;4756357.84;1494077.83
T2_4801;T2;4801;LAJES DAS FLORES;3064203.02;1170024;1561933.28;99992.44;76030.39;3655.98;19247.05;0;1059.02;23344.39;208908.91
T2_4601;T2;4601;LAJES DO PICO;4396371.64;1772608;1059507.6;331588.1;238200.29;42095.01;44573.04;0;6719.76;191269.03;1041398.91
T2_1805;T2;1805;LAMEGO;11458879.64;3784362;1684253.33;2532745;1576673.42;299670.46;263792.38;4479.26;388129.48;2817141.68;640377.63
T2_1009;T2;1009;LEIRIA;28483756.41;8166384;1300149.5;15315243.41;9702012.61;2071993.68;1771841.44;365805.91;1403589.77;1916357.42;1785622.08
T2_1106;T2;1106;LISBOA;271263727.09;28625861;131032.21;129001702.04;30836680.33;50164026.2;10007961.97;17448332.74;20544700.8;49435564.37;64069567.47
T2_0808;T2;0808;LOULÉ;43551078.29;4362606;821821.97;29239924.42;14365895.83;11258921.7;1270536.19;129359.6;2215211.1;5883190.42;3243535.48
T2_1107;T2;1107;LOURES;53268698.55;9581988;549076.73;26816011.82;12944684.23;6035441.08;2610536.83;2939361.57;2285988.11;3171030.96;13150591.04
T2_1108;T2;1108;LOURINHÃ;8776317.78;2262264;136766.81;3333248.52;2150606.52;705299.83;322370.14;13177.48;141794.55;2122723.97;921314.48
T2_0607;T2;0607;LOUSÃ;6383206.15;2112234;464676.61;1756689.14;1168352.83;107827.32;191239.66;2894.29;286375.04;1262515.92;787090.48
T2_1305;T2;1305;LOUSADA;12000726.22;4122606;202254.37;3249635.72;1662120.82;394979.3;476110.79;0;716424.81;2183340.64;2242889.49
T2_1413;T2;1413;MAÇÃO;4479645.5;2937228;85369.29;500900.34;388028.44;40487.82;56273.34;0;16110.74;787017.64;169130.23
T2_0405;T2;0405;MACEDO DE CAVALEIROS;7557506.89;4515726;69345.03;1537698.87;910007.47;57420;144146.23;313.86;425811.31;1149989.78;284747.21
T2_3104;T2;3104;MACHICO;4780035.66;2828592;138314.27;1332844.3;1049928.46;44684.68;202596.54;0;35634.62;119097.45;361187.64
T2_4602;T2;4602;MADALENA;4081094.89;1950684;1381751.43;448195.54;334342.43;29760.93;61514.18;0;22578;297805.28;2658.64
T2_1109;T2;1109;MAFRA;25691722.24;3349482;127690.31;11682213.99;7129157.56;781709.45;1017316.32;73716.76;2680313.9;4521502.6;6010833.34
T2_1306;T2;1306;MAIA;26623638.08;5692812;116078.64;15761388.89;9509671.62;1220271.56;1672849.76;2046316.39;1312279.56;3165705.2;1887653.35
T2_1806;T2;1806;MANGUALDE;8061792.29;3261036;610534.43;2078928.36;1309278.28;91266.63;210257.99;27696.91;440428.55;1410961.73;700331.77
T2_0908;T2;0908;MANTEIGAS;2897601.09;1721430;173287.84;247177.11;194474.12;12058.35;29336.57;0;11308.07;323596.87;432109.27
T2_1307;T2;1307;MARCO DE CANAVESES;14801825.57;6045826;52829.6;3581399.8;2463109.58;296954.39;577553.56;62617.32;181164.95;1266578.53;3855191.64
T2_1010;T2;1010;MARINHA GRANDE;10746543.41;2797842;313685.68;4319981.99;2385049.14;946510.32;519330.75;325651.1;143440.68;3015752.71;299281.03
T2_1210;T2;1210;MARVÃO;2292013.13;1621638;96411.43;246421.97;183921.83;19341.53;32772.74;612.52;9773.35;215374.08;112167.65
T2_1308;T2;1308;MATOSINHOS;40190760.88;6841536;2833541.72;20018345.05;11693440.5;2439909.66;2043112.63;1614355.51;2227526.75;5185706.29;5311631.82
T2_0111;T2;0111;MEALHADA;7032825.63;2327430;486490.46;1803677.11;1164606.61;199313.43;235623.86;15677.11;188456.1;1476922.4;938305.66
T2_0909;T2;0909;MEDA;3775606.1;2412856;163576.68;572442.96;385231.4;61306.14;44848.19;0;81057.23;210328.12;416402.34
T2_1603;T2;1603;MELGAÇO;5221157.47;2768162;240245.55;1016570.26;790422.05;55736.01;100100.17;0;70312.03;959051.93;237127.73
T2_0209;T2;0209;MÉRTOLA;6672149.24;4897453.18;398925.02;498269.32;359819.05;18692.75;58743.27;0;61014.25;684217.84;193283.88
T2_1704;T2;1704;MESÃO FRIO;2397078.83;1456440;113809.56;238066.22;149972.33;4542.08;34983.81;0;48568;271191.51;317571.54
T2_0608;T2;0608;MIRA;5000436.24;2016216;206236.88;1551291.6;925588.67;102392.04;143996.7;0;379314.19;826564.81;400126.95
T2_0609;T2;0609;MIRANDA DO CORVO;5318548.26;1971234;895041.3;1038135.77;550003.32;188089.58;126198.31;4750.92;169093.64;890293.2;523843.99
T2_0406;T2;0406;MIRANDA DO DOURO;5422882.15;3145458;222636.19;760715.05;450040.29;47100.91;72575.71;7899.38;183098.76;1017710.75;276362.16
T2_0407;T2;0407;MIRANDELA;10953233.15;4651590;1302737.17;1771160.65;1222997.92;127462.99;221002.04;0;199697.7;2377877.62;849867.71
T2_0408;T2;0408;MOGADOURO;6597548.28;4123668;248349.36;722014.22;506410.53;34492.84;79865.98;0;101244.87;864971.99;638544.71
T2_1807;T2;1807;MOIMENTA DA BEIRA;5971914.29;2607782;36127.34;981369.02;747979.08;56468.2;104503.1;4349.56;68069.08;645865.51;1700770.42
T2_1506;T2;1506;MOITA;18566009.44;4958832;0;5538758.55;3963972.71;497317.17;627659.54;73108.73;376700.4;4015702.66;4052716.23
T2_1604;T2;1604;MONÇÃO;7525698.69;3670734;313410.5;1421014.1;947027.45;189778.94;231616.39;0;52591.32;1212372.07;908168.02
T2_0809;T2;0809;MONCHIQUE;4972984.32;2980104;386422.53;720894.29;373439.58;227487.05;56105.05;0;63862.61;246817.14;638746.36
T2_1705;T2;1705;MONDIM DE BASTO;3826964.16;2610540.54;17590.24;476240.8;354098.7;13309.25;66266.51;0;42566.34;222863.28;499729.3
T2_1211;T2;1211;MONFORTE;2989423.86;1925880;411.4;378126.92;138768.81;182839.53;25674.66;0;30843.92;182958.31;502047.23
T2_1706;T2;1706;MONTALEGRE;8812705.79;4721220;505643.43;1067343.04;747466.41;36624.71;111315.87;0;171936.05;1919810.42;598688.9
T2_0706;T2;0706;MONTEMOR-O-NOVO;5210736.62;3186597;148351.68;1113012.06;728401.68;185909.74;134486.56;3860.86;60353.22;509901.81;252874.07
T2_0610;T2;0610;MONTEMOR-O-VELHO;7809864.5;3548022;435968.31;2590464.21;1474031.44;234717.93;259309.13;11079.22;611326.49;793427.91;441982.07
T2_1507;T2;1507;MONTIJO;12789522.18;2619252;0;6180960.47;3781348.43;1196370.1;589457.27;81399.9;532384.77;2111814.92;1877494.79
T2_0707;T2;0707;MORA;2914365.98;2129214;26440.7;361770.56;233453.84;53336.97;44330.9;10826.45;19822.4;294495.72;102445
T2_1808;T2;1808;MORTÁGUA;4381432.08;2473386;0;907121.89;690518.77;33751.41;96246.14;29460.99;57144.58;687377.24;313546.95
T2_0210;T2;0210;MOURA;6979105.29;4422930;517638.43;904354.19;621252.82;96629.41;144348.68;12438.61;29684.67;806405.69;327776.98
T2_0708;T2;0708;MOURÃO;2873840.31;1631352;4595.11;219408.18;156879.18;18018.31;25195.41;12375.77;6939.51;264885.83;753599.19
T2_1707;T2;1707;MURÇA;3200845.09;2121239.28;26228.42;417208.72;279863.42;20794.83;54175.81;0;62374.66;299133.65;337035.02
T2_0112;T2;0112;MURTOSA;3351395.68;1719240;40013.76;1103087.87;893030.77;56562.91;119576.83;0;33917.36;396442.17;92611.88
T2_1011;T2;1011;NAZARÉ;5942005;1626966;0;2467626.51;1826090.71;274757.26;163147.31;0;203631.23;668698.97;1178713.52
T2_1809;T2;1809;NELAS;4933414.74;2295834;66975;1704398.95;1064074.86;63316.18;149564.59;0;427443.32;489476.99;376729.8
T2_1212;T2;1212;NISA;6351642.76;3119964;1483893.9;578457.32;459340.13;38642.57;56144.44;0;24330.18;641155.81;528171.73
T2_4202;T2;4202;NORDESTE;5774315.3;2023734;1813956.04;327534.75;266349.88;27854.41;27591.59;980.06;4758.81;8619.91;1600470.6
T2_1012;T2;1012;ÓBIDOS;10636203.02;1028268;2674083.88;4368395.51;1504954.56;1470301.6;155734.96;342.42;1237061.97;1177317.2;1388138.43
T2_0211;T2;0211;ODEMIRA;12836240.74;6653934;577687.68;2992041.73;1787462.03;768231.01;255200.02;10063.31;171085.36;2163542.14;449035.19
T2_1116;T2;1116;ODIVELAS;32577449.92;7128222;26481.9;15331052.25;8853180.75;2584735.39;1570672.37;179799.14;2142664.6;5576639.7;4515054.07
T2_1110;T2;1110;OEIRAS;57120925.4;8357358;13448.32;37198249.49;15117619.33;14453796.46;5443090.93;0;2183742.77;10391668.62;1160200.97
T2_0506;T2;0506;OLEIROS;4417112.4;2895648;41080.87;424256.09;357770.44;17000.13;38787.77;0;10697.75;949020.98;107106.46
T2_0810;T2;0810;OLHÃO;11104303.68;3184476;305476.17;4941578.17;3132858.25;1064425.76;606764.33;0;137529.83;601455.4;2071317.94
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;18311061.56;5899812;2634069.72;5542321.67;3653861.55;383086.17;806121.02;101032.19;598220.74;2525649.67;1709208.5
T2_1810;T2;1810;OLIVEIRA DE FRADES;5573085.78;2108328;597544.89;1006240.13;548939.88;239425.57;104256.29;29147.46;84470.93;443952.91;1417019.85
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;8574106.1;3094608;1149511.04;2199048.11;1614116.36;149223.96;282419.8;41636.51;111651.48;1149644.41;981294.54
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;6846526.37;3076194;688798.31;2030852.54;1164961.87;140822.32;215236.09;0;509832.26;768811.63;281869.89
T2_1421;T2;1421;OURÉM;13968771.31;5351080;109601.31;5550148.05;3682205.54;516038.98;527359.5;71474;753070.03;1126020.05;1831921.9
T2_0212;T2;0212;OURIQUE;5180238.87;2907930;462316.66;472411.04;332874.39;74080.72;55679.91;2592.71;7183.31;464311.75;873269.42
T2_0115;T2;0115;OVAR;12209479.06;3602358;303411.03;5776995.35;3951848.32;766607.37;597391.22;83352.41;377796.03;1874852.99;651861.69
T2_1309;T2;1309;PAÇOS DE FERREIRA;11371714.44;4040022;432475.42;3432451.05;2167453.94;381520.13;544789.61;125739.89;212947.48;1602547.03;1864218.94
T2_1508;T2;1508;PALMELA;18152759.68;3651918;76259.25;9916584.14;5781941.59;2027224.68;846520.29;172286.49;1088611.09;3607011.35;900986.94
T2_0612;T2;0612;PAMPILHOSA DA SERRA;5400674.39;2701812;127071.37;345750.6;288166.08;10397.28;25651.36;0;21535.88;222998.53;2003041.89
T2_1310;T2;1310;PAREDES;23266313.99;6738930;564901.07;5680970.26;3583438.49;693262.64;831897.07;63181.35;509190.71;2169773.49;8111739.17
T2_1605;T2;1605;PAREDES DE COURA;5380862.11;2990112;715885.93;710658.53;485045.57;81676.41;94321.37;2237.93;47377.25;497250.64;466955.01
T2_1013;T2;1013;PEDRÓGÃO GRANDE;3308929.2;1753839;85575.72;383235.57;290026.04;33851.81;36334.22;0;23023.5;484561.92;601716.99
T2_0613;T2;0613;PENACOVA;6340177.65;2875344;1073833.77;1046102.6;712600.96;58418.16;142932.96;0;132150.52;1006151.16;338746.12
T2_1311;T2;1311;PENAFIEL;18434640.84;7281576;1544458.07;4450431.31;2767453.7;570049.56;684238.81;63109.14;365580.1;1844201.06;3313974.4
T2_1811;T2;1811;PENALVA DO CASTELO;3935839.97;2391588;206766.04;542423.18;400308.51;16743.35;72081.92;0;53289.4;459156.34;335906.41
T2_0507;T2;0507;PENAMACOR;4502654.06;2907022;73038.19;560326.08;339675.58;38348.27;44739.9;0;137562.33;348852.36;613415.43
T2_1812;T2;1812;PENEDONO;3213241.55;2030730;606120.06;236797.52;200303.9;5530.29;24951.38;0;6011.95;212702.86;126891.11
T2_0614;T2;0614;PENELA;3222570.21;1824534;265274.59;476993.82;358704.32;40114.82;60562.15;0;17612.53;395426.62;260341.18
T2_1014;T2;1014;PENICHE;8442021.36;2256312;43044.46;3089645.92;2251193.85;363224.86;303474.21;63682.72;108070.28;1649570.62;1403448.36
T2_1708;T2;1708;PESO DA RÉGUA;6872541.33;2882400;1214544.39;1404515.82;795327.42;191053.34;154675.41;0;263459.65;765680.37;605400.75
T2_0910;T2;0910;PINHEL;5104413.51;3477654;38681.79;879953.99;489349.86;22779.35;93997.54;0;273827.24;502872.26;205251.47
T2_1015;T2;1015;POMBAL;19979922.24;6177498;2923336.69;6079487.93;3886646.48;1076367.73;709261.95;168081.97;239129.8;3768716.99;1030882.63
T2_4203;T2;4203;PONTA DELGADA;17704645.18;6739278;3402992.48;6043447.63;3536995.05;1030524.3;612884.21;119680.1;743363.97;1379857.79;139069.28
T2_3105;T2;3105;PONTA DO SOL;2729486.96;1729824;0;673714.07;434492.53;48550.76;83639.82;0;107030.96;282148.36;43800.53
T2_1606;T2;1606;PONTE DA BARCA;6589733.53;2757031.74;389077.04;1044746.47;749258.76;70148.49;116346.57;0;108992.65;860727.02;1538151.26
T2_1607;T2;1607;PONTE DE LIMA;13845542.72;5546304.99;859355.89;3399679.2;2058619.85;481480.84;440903.4;0;418675.11;2064695.28;1975507.36
T2_1213;T2;1213;PONTE DE SOR;7984051.95;3834816;712460.31;1133349.47;838452.67;103725.67;164516.65;0;26654.48;1101696.92;1201729.25
T2_1214;T2;1214;PORTALEGRE;8105016.29;3358527;662093.42;2292286.98;1607804.04;170600.74;267120.48;45393.43;201368.29;1572894.1;219214.79
T2_0709;T2;0709;PORTEL;4119705.41;2877114;99434.53;371571.39;263354.15;41325.62;50710.17;3543.72;12637.73;385138.01;386447.48
T2_0811;T2;0811;PORTIMÃO;20130967.59;2345061;112031.99;12325279.61;9585167.18;1506441.14;786167.19;77816.98;369687.12;1146150.13;4202444.86
T2_1312;T2;1312;PORTO;86721728.69;11935542;1733867.43;48079901.55;19856378.51;15869320.29;3531239.64;1204132.67;7618830.44;19789608.58;5182809.13
T2_1016;T2;1016;PORTO DE MÓS;9224826.87;3187332;1266944.82;2222916.97;1604004.76;166459.22;279982.21;7647.74;164823.04;1583752.52;963880.56
T2_3106;T2;3106;PORTO MONIZ;2145844.65;1727136;0;220083.26;170486.71;0;21936.11;0;27660.44;195605.65;3019.74
T2_3201;T2;3201;PORTO SANTO;2216629.14;937212;0;1203715.97;897681.3;172625.07;74749.8;36435.82;22223.98;75586.46;114.71
T2_0309;T2;0309;PÓVOA DE LANHOSO;6552431.51;3347298;65848.11;2014025.55;1341862.56;180653.96;247751.46;0;243757.57;807923.79;317336.06
T2_1313;T2;1313;PÓVOA DE VARZIM;20122610.22;3852504;306659.11;6718648.51;4532172.37;488578.6;690956.55;0;1006940.99;6450918.17;2793880.43
T2_4204;T2;4204;POVOAÇÃO;2853432.51;1977399;100000;469657.75;303120.88;89883.46;45544.17;3500.45;27608.79;253870;52505.76
T2_4302;T2;4302;PRAIA DA VITÓRIA;4631232.53;3187302;0;1267540.14;847423.94;151409.82;200060;0;68646.38;116294.01;60096.38
T2_0508;T2;0508;PROENÇA-A-NOVA;4446599.66;2915640;14669.96;475046.88;373888.25;22035.41;65947.45;0;13175.77;935150.63;106092.19
T2_0710;T2;0710;REDONDO;3815255.55;2180526;268894.83;544387.95;342847.85;57820.64;51047.13;0;92672.33;516900.63;304546.14
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;7716515.77;2495634;993084.04;1151220.93;826472.63;95595.15;107686.24;13428.75;108038.16;1407350.59;1669226.21
T2_1813;T2;1813;RESENDE;4934096.2;2726202;109885.11;852739.57;628331.11;46507.15;90328.71;7489.77;80082.83;704469.97;540799.55
T2_3107;T2;3107;RIBEIRA BRAVA;4188978.22;2197782;277341.02;803421.28;546889.83;43637.12;118806;0;94088.33;234690.46;675743.46
T2_1709;T2;1709;RIBEIRA DE PENA;7349642.39;2354640;1239534.47;712232.72;375169.78;23088.72;58078.51;0;255895.71;2823403.9;219831.3
T2_4205;T2;4205;RIBEIRA GRANDE;8942345.38;4355004;924764.53;1779316.95;1163805.7;222229.96;213345.04;81319.39;98616.86;1629977.29;253282.61
T2_1414;T2;1414;RIO MAIOR;9305567.64;2864100;842948.99;2117736.32;1457373.22;217532.25;240552.59;0;202278.26;1567137.02;1913645.31
T2_1710;T2;1710;SABROSA;4377603.72;2244475;988100.65;539566.26;371313.87;31432.12;61977.85;0;74842.42;289906.39;315555.42
T2_0911;T2;0911;SABUGAL;7587368.42;4738584;197444.03;1212808.52;913063.62;45135.08;116160.97;0;138448.85;682083.31;756448.56
T2_1415;T2;1415;SALVATERRA DE MAGOS;6721889.08;2526012;1853467.85;1506914.45;1061791.4;104421.63;236681.77;46336.86;57682.79;528098.37;307396.41
T2_1814;T2;1814;SANTA COMBA DÃO;3726401.86;1998477;0;1065997.18;777288.81;26849.73;113350.1;15131.64;133376.9;438550;223377.68
T2_3108;T2;3108;SANTA CRUZ;20076765.55;2939562;4289.63;3546799.91;2329224.19;317539.82;394494.67;0;505541.23;1714324.61;11871789.4
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;2881210.53;1326936;1030856.9;374313.82;277508.96;17063.04;48712;0;31029.82;148079.21;1024.6
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1382733.33;922750;338407.79;114731.15;87041.93;5797.59;18451.6;0;3440.03;6643.84;200.55
T2_0109;T2;0109;SANTA MARIA DA FEIRA;33251505.31;8382198;5039972.04;12201079.93;8209985.28;1328431.47;1593076.46;199441.21;870145.51;5073772.56;2554482.78
T2_1711;T2;1711;SANTA MARTA DE PENAGUIÃO;3145278.82;1969146;0;407978.46;266723.11;42550.71;68927.02;0;29777.62;427506.63;340647.73
T2_3109;T2;3109;SANTANA;3529878.21;2558028;142755.95;514569.48;390020.78;29740.07;65050.81;0;29757.82;30085.07;284439.71
T2_1416;T2;1416;SANTARÉM;26661124.92;6062694;496592.18;6427076.98;4569711.51;476217.67;697533.84;256711.06;426902.9;1213881.18;12460880.58
T2_1509;T2;1509;SANTIAGO DO CACÉM;11316811.69;5420406;122041.07;3136001.06;2176012.15;440121.53;350428.42;87585.21;81853.75;2023793.22;614570.34
T2_1314;T2;1314;SANTO TIRSO;16277541.32;6331422;1736637.35;5347812.5;3380083.22;779034.25;659477.82;51130.74;478086.47;1079820.83;1781848.64
T2_0812;T2;0812;SÃO BRÁS DE ALPORTEL;4930809.88;1738428;323910.69;1381729.69;908226.73;147492.44;158097.97;0;167912.55;941313.38;545428.12
T2_0116;T2;0116;SÃO JOÃO DA MADEIRA;9138814.35;1989612;2804786.28;2199346.92;1696830.26;184714.64;242082.07;0;75719.95;1594937.21;550131.94
T2_1815;T2;1815;SÃO JOÃO DA PESQUEIRA;5110614.97;2818657.5;676117.61;782208.6;356503.77;279216.03;61622.34;0;84866.46;507585.41;326045.85
T2_1816;T2;1816;SÃO PEDRO DO SUL;9114721;3697338;1148540.62;1168269.44;813569.42;87701.68;168510.68;7676.21;90811.45;2045381.56;1055191.38
T2_4603;T2;4603;SÃO ROQUE DO PICO;2156146.29;1461582;198660.16;334777.04;201379.52;72342.9;51778.05;0;9276.57;157257.99;3869.1
T2_3110;T2;3110;SÃO VICENTE;2657142.22;1802598;0;417449.56;317220.04;26892.49;52715.71;0;20621.32;130795.17;306299.49
T2_1417;T2;1417;SARDOAL;2814422.9;1646868;61003.8;272337.28;208110.21;12551.18;39449.92;1224.95;11001.02;322623.54;511590.28
T2_1817;T2;1817;SÁTÃO;4439096.41;2618256;29392.95;990450.23;762053.85;42712.11;129059.43;0;56624.84;603711.11;197286.12
T2_0912;T2;0912;SEIA;11051861.65;4683396;93123.43;2806697.24;1714614.09;166682.92;252882.31;15122.22;657395.7;1659251.03;1809393.95
T2_1510;T2;1510;SEIXAL;69617607.22;6746442;1095494.16;22448494.69;11943854.84;1560148.36;1793399.28;1001499.28;6149592.93;5912562.88;33414613.49
T2_1818;T2;1818;SERNANCELHE;3845783.44;2368680;383953.53;441766.71;295753.68;18036.22;56661.06;0;71315.75;459899.28;191483.92
T2_0213;T2;0213;SERPA;6347576.64;4384612.79;45245.25;1086982.21;571394.98;268662.6;137913.22;5611.51;103399.9;584967.56;245768.83
