ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T3_3104;T3;3104;MACHICO;7407567.42;4810021.31;2331351.8;1862805.58;309618.89;306245.04;1576379.54;0;27432.06;131871.97;1115544.93;301530.58;1021166.57
T3_4602;T3;4602;MADALENA;3946561.56;2626613.95;1285645.28;711960.68;58651.74;570356.25;776757.81;0;160383.97;105800.77;309939.75;200633.32;543189.8
T3_1109;T3;1109;MAFRA;36677323.27;25746517.23;10001311.89;12416514.27;134387.04;3194304.03;10091518.27;24450.07;2919002.46;1124115.29;1941962.97;4081987.48;839287.77
T3_1306;T3;1306;MAIA;38122154.94;28233682.07;12828782.57;10591593.63;800682.41;4012623.46;4018582.99;1018227.19;625681.22;66756.16;1558440.36;749478.06;5869889.88
T3_1806;T3;1806;MANGUALDE;10519055.35;6592214.99;3222375.61;2980413.46;181304.38;208121.54;3045569.21;50414.4;398015.66;464736.7;1789080.61;343321.84;881271.15
T3_0908;T3;0908;MANTEIGAS;4078801.11;2132011.65;905957.55;1030947.32;44510.26;150596.52;1507471.83;38254.36;944.32;17933.1;469135.54;981204.51;439317.63
T3_1307;T3;1307;MARCO DE CANAVESES;17231572.61;13259237.13;4806684.22;6076645.1;500435.03;1875472.78;2041817.37;108566.61;1472089.67;26361.09;265249;169551;1930518.11
T3_1010;T3;1010;MARINHA GRANDE;14012457.18;9716794.21;3488808.91;5189473.22;81148.76;957363.32;3531366.03;86765.17;1475545.21;595756.07;892076.74;481222.84;764296.94
T3_1210;T3;1210;MARVÃO;3060552.33;2261962.82;1192102.87;916733.61;19272.02;133854.32;705862.05;86956.6;152823.42;28966.17;272753.72;164362.14;92727.46
T3_1308;T3;1308;MATOSINHOS;68064319.36;47525175.47;21058392.39;19210375.11;791797.65;6464610.32;12501062.02;2593440.71;5061923.16;236502.53;2723057.46;1886138.16;8038081.87
T3_0111;T3;0111;MEALHADA;8275089.82;5653087.79;3189578.4;2173797.29;30746.82;258965.28;1881445.61;0;345415.34;55659.51;204643.41;1275727.35;740556.42
T3_0909;T3;0909;MEDA;7377897.92;4517733.45;1773240.37;1924936.94;226154.6;593401.54;2620964.47;0;1606013.98;48942.78;872053.79;93953.92;239200
T3_1603;T3;1603;MELGAÇO;10504687.48;5634332.67;3114705.66;1546022.88;328899.68;644704.45;3838352.74;58858.95;1181889.83;1410014.74;927410.52;260178.7;1032002.07
T3_0209;T3;0209;MÉRTOLA;11710598.36;6851124.39;3255785.72;2504026.44;131022.72;960289.51;2494913.33;206309.54;132481.12;758745.75;544506.46;852870.46;2364560.64
T3_1704;T3;1704;MESÃO FRIO;4904980.44;2721154.29;1298400.29;963387.85;241181.89;218184.26;1867421.21;14483.56;979613.76;20045.38;494098.08;359180.43;316404.94
T3_0608;T3;0608;MIRA;7671588.27;4871492.05;2446103.71;2044063.94;130159.74;251164.66;2289283.68;5486.78;1002852.58;215094.86;705678.12;360171.34;510812.54
T3_0609;T3;0609;MIRANDA DO CORVO;7569071;4308605.01;1909710.13;2109326.61;72586.34;216981.93;2671740.69;71860.6;950108.91;658087.17;220647.03;771036.98;588725.3
T3_0406;T3;0406;MIRANDA DO DOURO;8129058.34;5184421.41;2396080.78;2242655.91;188404.12;357280.6;1828024.9;7500;377869.45;190241.38;1015905.74;236508.33;1116612.03
T3_0407;T3;0407;MIRANDELA;14236721.18;10984049.62;4777394.39;3763872.02;521103.19;1921680.02;1924795.39;15440.2;405087.62;130033.15;785606.59;588627.83;1327876.17
T3_0408;T3;0408;MOGADOURO;11162254.73;5616756.16;1735815.73;3370905.45;103957.99;406076.99;4385975.33;25535;266204.47;1639706.47;1669563.38;784966.01;1159523.24
T3_1807;T3;1807;MOIMENTA DA BEIRA;7782379.69;4104566.57;1915517.24;1516013.57;126311.39;546724.37;2267482.4;83759.1;1717396.7;54599.81;258806.47;152920.32;1410330.72
T3_1506;T3;1506;MOITA;22243516.2;16993928.82;9776375.78;4373941.48;291733.06;2551878.5;3493706.39;53094.24;239654.6;227642.3;98281.09;2875034.16;1755880.99
T3_1604;T3;1604;MONÇÃO;12410002.8;6591562.7;3205483.71;2430664.01;165843.12;789571.86;3537254.18;76649.72;1449222.11;486365.8;931527.83;593488.72;2281185.92
T3_0809;T3;0809;MONCHIQUE;6672288.37;4579084.26;2696553.81;1290380.33;115018.63;477131.49;1264625.96;5000;145976.16;207140.15;713104.42;193405.23;828578.15
T3_1705;T3;1705;MONDIM DE BASTO;6855529.34;4055476.05;1857011.6;1519660.46;419525.94;259278.05;2360305.63;0;99562.67;30433.71;273698.38;1956610.87;439747.66
T3_1211;T3;1211;MONFORTE;4399643.85;2895530.63;1806187.73;732273.97;93298.16;263770.77;735388.98;0;243869.08;2697.39;379156.77;109665.74;768724.24
T3_1706;T3;1706;MONTALEGRE;11992363.59;6668373.97;2942237.71;3000838.06;83727.1;641571.1;4108396.75;357704.78;360342.84;627786.63;1847364.72;915197.78;1215592.87
T3_0706;T3;0706;MONTEMOR-O-NOVO;11733989.12;8669468.11;4719336.95;3006265.17;43000.49;900865.5;2517796.61;98652.66;329840.26;137904.16;1379769.67;571629.86;546724.4
T3_0610;T3;0610;MONTEMOR-O-VELHO;13919666.29;6810787.84;2857999.4;2833873.26;776176.07;342739.11;5904765.49;607215.03;551838.08;2809246.37;1234179.23;702286.78;1204112.96
T3_1507;T3;1507;MONTIJO;18677279.36;15480794.62;9091763.91;4978015.49;306471.04;1104544.18;1674942.69;30320.74;1043278.3;70931.7;169528.08;360883.87;1521542.05
T3_0707;T3;0707;MORA;5207171.33;3309356.57;1596692.19;1002835.74;49651.65;660176.99;1339451.31;4218.65;45332.19;58456.57;857717.27;373726.63;558363.45
T3_1808;T3;1808;MORTÁGUA;5062829.02;3758227.8;1722347.14;1105785.77;62883.49;867211.4;956618.96;53191.12;80146.16;134557.27;606981.6;81742.81;347982.26
T3_0210;T3;0210;MOURA;13542146.53;7869495.87;4060603.76;2828939.66;120166.64;859785.81;4278671.87;52150.04;45311.18;585457.73;1308513.18;2287239.74;1393978.79
T3_0708;T3;0708;MOURÃO;3531353.75;3116849.32;1904292.73;716253.59;176801.17;319501.83;88388.36;0;0;4420.88;21171.62;62795.86;326116.07
T3_1707;T3;1707;MURÇA;5336832.22;3625606.5;1588461.01;1421937.76;345862.78;269344.95;882054.89;6458.5;95649.06;9815.7;704929.39;65202.24;829170.83
T3_0112;T3;0112;MURTOSA;6681745.37;2539642.71;1120399.65;1225121.73;12365.34;181755.99;3996381.18;145350.18;1178139.56;252311.02;783626.13;1636954.29;145721.48
T3_1011;T3;1011;NAZARÉ;7553063.93;6010694.56;2704684.86;1808374.98;440332.74;1057301.98;919324.68;203204.36;304240.27;30338.65;82356.74;299184.66;623044.69
T3_1809;T3;1809;NELAS;7990611.25;5538801.58;2840058.13;1961702.05;316113.87;420927.53;2209737.21;2100;1081572.78;51447.98;821835.19;252781.26;242072.46
T3_1212;T3;1212;NISA;8061535.87;6133107.37;2732341.32;2291375.72;307847.87;801542.46;1264030.7;205920.67;84773.76;20075.29;293828.67;659432.31;664397.8
T3_4202;T3;4202;NORDESTE;4246586.87;1875460.79;1101347.98;374268.45;108786.01;291058.35;2030351.16;19578;188429.43;42545.06;1503189.92;276608.75;340774.92
T3_1012;T3;1012;ÓBIDOS;10280434.23;7723830.68;3745031.46;2627159.33;288569.28;1063070.61;1853732.07;204366.07;492731.65;108320.17;239989.89;808324.29;702871.48
T3_0211;T3;0211;ODEMIRA;18630923.23;12857133.69;5482652.61;4606162.95;153128.62;2615189.51;2750417.36;50777.06;374055.87;384931.11;647962.85;1292690.47;3023372.18
T3_1116;T3;1116;ODIVELAS;43402465.58;34835897.87;15639669.58;12671275.47;802741.71;5722211.11;3611849.89;104154.2;1698100.69;362981.94;1075572.17;371040.89;4954717.82
T3_1110;T3;1110;OEIRAS;71815549.44;53363530.74;22438206.94;25158768.66;510722.98;5255832.16;15511034.63;4183665.05;3059044.41;3707970.3;2501236;2059118.87;2940984.07
T3_0506;T3;0506;OLEIROS;6660973.46;3657380.57;1398074.89;1903829.82;22569.02;332906.84;2371891.63;56460.67;233028.38;46121.67;536710.43;1499570.48;631701.26
T3_0810;T3;0810;OLHÃO;15497980.45;12774067.77;6194539.49;4784878.57;353107.53;1441542.18;1457231.16;0;297472.99;89496.29;243756.78;826505.1;1266681.52
T3_0113;T3;0113;OLIVEIRA DE AZEMÉIS;23989481.96;17201157.17;6576134.54;6565976.64;627182.32;3431863.67;2355859.03;744900.41;200135.43;298462.49;376546.4;735814.3;4432465.76
T3_1810;T3;1810;OLIVEIRA DE FRADES;7932869.17;3850792.34;1829752.54;1743514.61;91544.39;185980.8;3685628.18;65774.7;1288012.09;43411.74;1876441.47;411988.18;396448.65
T3_0114;T3;0114;OLIVEIRA DO BAIRRO;14175263.63;6907526.26;3038792.9;2813476.69;251686.77;803569.9;5926106.6;448521.52;3566075.96;292838.59;1468363.22;150307.31;1341630.77
T3_0611;T3;0611;OLIVEIRA DO HOSPITAL;10907111.8;6978904.62;2603976.29;3392702.34;55367.77;926858.22;2693088.89;154698.06;98100.35;293751.5;1717047.45;429491.53;1235118.29
T3_1421;T3;1421;OURÉM;25362463.81;14269385.84;4744120.94;7954046.05;313337.04;1257881.81;7142757.33;541749;2188399.51;6813.7;3792621.97;613173.15;3950320.64
T3_0212;T3;0212;OURIQUE;7009327.95;4578890.69;2857825.13;1113283.01;206036;401746.55;885323.24;68754.16;162512.35;145022.05;193173.54;315861.14;1545114.02
T3_0115;T3;0115;OVAR;23498271.97;11577343.32;4773212.6;5134694.33;181493.44;1487942.95;10980329.27;751157.44;5550676.4;2802607.63;1415870.94;460016.86;940599.38
T3_1309;T3;1309;PAÇOS DE FERREIRA;18787589.23;12826020.87;5673763.42;4790662.72;900300.71;1461294.02;4528931.69;148628.84;3209813.3;19860.33;768457.07;382172.15;1432636.67
T3_1508;T3;1508;PALMELA;28219731.19;23979495.58;12059844.36;9697172.06;375046.09;1847433.07;3145807.76;253720.98;114236.03;803844.3;630471.8;1343534.65;1094427.85
T3_0612;T3;0612;PAMPILHOSA DA SERRA;8324812.77;4874718.28;1742907.04;2490507.54;11747.79;629555.91;3110594.21;42846.6;6285.75;141808.5;2399920.58;519732.78;339500.28
T3_1310;T3;1310;PAREDES;36698113.84;22332321.24;9633531.78;9901685.95;560788.05;2236315.46;12086080.65;392087.48;7288870.42;34000;2359609.9;2011512.85;2279711.95
T3_1605;T3;1605;PAREDES DE COURA;8750988.06;4449596.11;1982710.35;1968655.4;128691.52;369538.84;3723268.63;0;829359.75;1928993.28;276705.88;688209.72;578123.32
T3_1013;T3;1013;PEDRÓGÃO GRANDE;4365019.97;2539982.31;1134649.01;1196195.91;52244.29;156893.1;1589391.15;30307.25;815867.51;2072.3;71032.1;670111.99;235646.51
T3_0613;T3;0613;PENACOVA;8219955.41;4776743.3;1789055.74;2505171.59;21545.45;460970.52;2764397.31;0;893601.79;915204.96;305580.41;650010.15;678814.8
T3_1311;T3;1311;PENAFIEL;27453606.81;14560348.68;7107827.58;5195928.16;352805.57;1903787.37;11050723.71;724750.13;4306953.66;841065.99;1343856.38;3834097.55;1842534.42
T3_1811;T3;1811;PENALVA DO CASTELO;4502494.1;2871575.15;1359332.89;1132565.5;33452.66;346224.1;865917.46;10949.76;22259.66;44198.3;669311.11;119198.63;765001.49
T3_0507;T3;0507;PENAMACOR;6876213.46;4132362.07;1359040.28;2248001.16;183759.51;341561.12;1885570.94;23256;357989.34;77308.16;376278.86;1050738.58;858280.45
T3_1812;T3;1812;PENEDONO;3757527.7;2478704.29;1037197.66;1210947.79;0;230558.84;1101058.21;90268.79;333207.14;100625.68;119393.94;457562.66;177765.2
T3_0614;T3;0614;PENELA;5532128.39;3284755.43;1426511.45;1202423.63;88767.25;567053.1;1865204.78;1640;650351.24;91782.44;934411.9;187019.2;382168.18
T3_1014;T3;1014;PENICHE;12045614.32;8955123.55;4478987.56;3430057.26;116769.81;929308.92;2349542.43;0;564817.54;27214.25;247618.44;1509892.2;740948.34
T3_1708;T3;1708;PESO DA RÉGUA;10134436.25;6523009.71;3143084.62;1982802.3;271557.33;1125565.46;2931161.53;205951.33;255665.26;452130.57;1609814.43;407599.94;680265.01
T3_0910;T3;0910;PINHEL;8695756.93;5758549.88;1864740.5;2641538.38;226621.19;1025649.81;2112634.8;281857.97;895199.84;272936.22;545949.46;116691.31;824572.25
T3_1015;T3;1015;POMBAL;25390631.95;13924422.91;4790362.61;6225614.18;88575.02;2819871.1;9565493.59;165472.1;585661.25;3275405.26;3795090.6;1743864.38;1900715.45
T3_4203;T3;4203;PONTA DELGADA;22504217.3;15238734.64;7336720.93;4616823.93;544604.9;2740584.88;4402523.38;43885.67;2008009.37;92000.01;1393233.48;865394.85;2862959.28
T3_3105;T3;3105;PONTA DO SOL;4019388.12;2830595.84;1045750.34;1274547.29;168937.46;341360.75;656809.56;25109.67;3023.14;40722.79;566638.61;21315.35;531982.72
T3_1606;T3;1606;PONTE DA BARCA;10721206.49;6241436.15;2941908.55;2179975.51;156121.85;963430.24;3933281.53;14284.12;1085452.72;156338.59;296629.3;2380576.8;546488.81
T3_1607;T3;1607;PONTE DE LIMA;23757324.7;13093704.14;5395559.82;4171031.6;11539.11;3515573.61;9184141.34;409743.86;4822788.52;1173141.08;457674.02;2320793.86;1479479.22
T3_1213;T3;1213;PONTE DE SOR;13359041.98;7018771.71;3073960.35;2623360.32;77017.96;1244433.08;6009743.37;431157.54;3253378.62;929578.93;426137.94;969490.34;330526.9
T3_1214;T3;1214;PORTALEGRE;11477681.8;7235651.01;4019699.24;2557059.34;391325.84;267566.59;2125178.45;424869.86;490328.35;109759.48;806029.46;294191.3;2116852.34
T3_0709;T3;0709;PORTEL;6098521.38;4621431.25;2465416.24;1630219.45;43643.75;482151.81;1008057.25;0;374458.94;32865.18;299409.74;301323.39;469032.88
T3_0811;T3;0811;PORTIMÃO;26051423.04;22439092.96;9263325.5;6028980.64;1225040.83;5921745.99;2981782.01;7127.26;1956054.62;111909.39;60083.18;846607.56;630548.07
T3_1312;T3;1312;PORTO;99777192.07;82504438.96;37653224.12;28348599.57;2617573.1;13885042.17;2227198.85;169408.81;530445.86;0;294598.93;1232745.25;15045554.26
T3_1016;T3;1016;PORTO DE MÓS;10711481.81;8155762.63;3213250.89;4284395.49;67719.37;590396.88;2176954.57;152052.4;566223.89;343759.8;568526.5;546391.98;378764.61
T3_3106;T3;3106;PORTO MONIZ;2944373.84;1958760.48;775698.02;794573.51;179933.44;208555.51;543681.14;2000;2940.65;114805.68;292949.39;130985.42;441932.22
T3_3201;T3;3201;PORTO SANTO;3163005.77;2899735.13;945667.4;1062173.05;14242.58;877652.1;62391.73;0;0;4559;4077.1;53755.63;200878.91
T3_0309;T3;0309;PÓVOA DE LANHOSO;11438806.4;6564650.34;2609203.6;2836339.84;83996.84;1035110.06;3197248.45;36740;1620275.1;419688.17;824603.42;295941.76;1676907.61
T3_1313;T3;1313;PÓVOA DE VARZIM;27606801.03;20513853.72;8700469.24;10102469.6;303084.99;1407829.89;5123666.93;490236.8;722508.67;1055530.22;1541658.5;1313732.74;1969280.38
T3_4204;T3;4204;POVOAÇÃO;3700342.97;2251196.46;1835924.47;240313.21;95124.24;79834.54;350325.01;4104;21356.49;99068.54;1681.34;224114.64;1098821.5
T3_4302;T3;4302;PRAIA DA VITÓRIA;7113977.03;3785704.79;2278083.75;545796.05;155225.85;806599.14;711175.17;15000;97070.45;0;321878.82;277225.9;2617097.07
T3_0508;T3;0508;PROENÇA-A-NOVA;6948332.73;4662848.2;1880931.45;2018025.77;56126.48;707764.5;1860686.58;235799;34653.09;25573.56;741233.9;823427.03;424797.95
T3_0710;T3;0710;REDONDO;6481440.58;4871945.07;2825058.78;1529908.95;14177.85;502799.49;1554990.31;282676.84;116003.42;210013.96;687430.15;258865.94;54505.2
T3_0711;T3;0711;REGUENGOS DE MONSARAZ;9377094.13;6379363.99;2948140.19;2361161.47;282934.7;787127.63;1515122.21;14941.76;357681.22;118484.38;374376.44;649638.41;1482607.93
T3_1813;T3;1813;RESENDE;7429799.42;5473498.75;2823802.49;2109805.9;121965.24;417925.12;1483672.07;25362.2;563975.92;72012.3;575144.95;247176.7;472628.6
T3_3107;T3;3107;RIBEIRA BRAVA;5614967.86;3279227.13;1099607.24;975137.82;585101.6;619380.47;1777416.64;14272.5;4785.7;26295.59;1331933.55;400129.3;558324.09
T3_1709;T3;1709;RIBEIRA DE PENA;7349036.62;4806272.25;2141624.1;1706289.86;153842.23;804516.06;1996784.49;55500;465623.87;543849.74;552945.61;378865.27;545979.88
T3_4205;T3;4205;RIBEIRA GRANDE;13370387.24;5698670.75;3293753.03;1645154.36;275535.07;484228.29;5371010.58;36133.82;1396343.29;1176620.94;1283109.58;1478802.95;2300705.91
T3_1414;T3;1414;RIO MAIOR;12875370.56;8774886.73;3616947.29;4048032.59;225039.76;884867.09;2123142.51;57415.7;494398.35;69743.58;887985.14;613599.74;1977341.32
T3_1710;T3;1710;SABROSA;5262614.91;3560058.44;1652587.92;1476150.68;88578.08;342741.76;1184371.47;62544.05;257534.96;66612.65;182501.3;615178.51;518185
T3_0911;T3;0911;SABUGAL;9566167.27;7368173.56;2412963.94;3003249.1;84695.39;1867265.13;1914839.85;33593.3;95086.62;978667.55;121485.99;686006.39;283153.86
T3_1415;T3;1415;SALVATERRA DE MAGOS;8588832.25;5325162.18;2621206.22;2231951.14;57783.31;414221.51;2702151.82;0;1772263.19;0;78139.59;851749.04;561518.25
T3_1814;T3;1814;SANTA COMBA DÃO;7111770.28;3595014.39;1730351.87;1141248.2;380491.95;342922.37;2694947;1429.01;1988848.05;180439.72;221380.59;302849.63;821808.89
T3_3108;T3;3108;SANTA CRUZ;12578232.05;9524190.23;4762308.94;4206077.62;358358.07;197445.6;1755643.39;11200;79941.43;364674.21;966162.62;333665.13;1298398.43
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;3860914.7;1754550.48;785643.4;555402.69;61409.5;352094.89;1875224.79;222597.92;116570.76;55109.67;796776.76;684169.68;231139.43
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;1967236.99;1176062.75;752503.37;362046.94;21151.08;40361.36;349350.65;2390.07;136610.98;78222;123076.6;9051;441823.59
T3_0109;T3;0109;SANTA MARIA DA FEIRA;39711643.13;26783194.64;8765508.68;12480517.17;620751.12;4916417.67;7499868.89;331670.13;3290583.81;1539310.61;1266839.79;1071464.55;5428579.6
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;4766464.09;3174843.44;1350364.56;1431592.72;57603.3;335282.86;1184702.59;320546.52;96080.13;120860.09;387300.83;259915.02;406918.06
T3_3109;T3;3109;SANTANA;4521998.12;2647822.89;979153.7;878739.16;252532.81;537397.22;688605.1;0;0;21009.68;628180.42;39415;1185570.13
T3_1416;T3;1416;SANTARÉM;26966932.69;18245674.08;9478991.52;5038341.39;1043281.35;2685059.82;2616392.28;23334.67;1188484.51;296542.31;182418.09;925612.7;6104866.33
T3_1509;T3;1509;SANTIAGO DO CACÉM;18119494.78;14145546.51;7818821.94;4881881.51;138778.46;1306064.6;2597317.04;26889.97;205257.63;753471.99;982038.13;629659.32;1376631.23
T3_1314;T3;1314;SANTO TIRSO;28800038.96;18132384;7104703.05;6172660.47;261475.13;4593545.35;7611527.1;686133.09;2088777.24;2273020.88;1972025.96;591569.93;3056127.86
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;6236719.81;5356539.09;2746072.4;2216302.74;41429.33;352734.62;547149.36;149750.22;76397.25;9702.65;185391.78;125907.46;333031.36
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;14995020.26;8534579.47;3150805.6;4312211.17;156197.37;915365.33;5003478.77;306426.12;1191264.09;101835.3;272220;3131733.26;1456962.02
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;7259642.58;3960755.13;1205291.64;2468500.07;98902.25;188061.17;2005002.03;70000;49482.32;47170.27;676325.63;1162023.81;1293885.42
T3_1816;T3;1816;SÃO PEDRO DO SUL;10381610.21;7546531.69;4299668.54;2720210.82;256261.17;270391.16;1233290.59;122773.96;68371.52;138974.87;600181.63;302988.61;1601787.93
T3_4603;T3;4603;SÃO ROQUE DO PICO;3347225;1937746.41;669317.31;503609.71;25885.74;738933.65;548756.46;22295.78;6809.36;39588.78;362274.66;117787.88;860722.13
T3_3110;T3;3110;SÃO VICENTE;4092238.35;2079015.97;862314.42;789529.64;69500.64;357671.27;1346675.73;120580.58;10162.81;146308.06;606369.07;463255.21;666546.65
T3_1417;T3;1417;SARDOAL;4175349.89;3258354.33;2167913.61;913588.83;79202.2;97649.69;433059.08;3417.16;11564.6;54206.68;9683.98;354186.66;483936.48
T3_1817;T3;1817;SÁTÃO;6945055.48;3796179.08;1990677.6;1453371.13;27169.17;324961.18;2604838.75;38930.84;43774.74;795260.75;995988.13;730884.29;544037.65
T3_0912;T3;0912;SEIA;15364906.57;11632802.63;3523103.09;4231099.14;2220031.84;1658568.56;2688944.9;19224.9;467889.82;114958.36;1671802.23;415069.59;1043159.04
T3_1510;T3;1510;SEIXAL;52642156.71;30196963.19;22648657.37;5912140.74;1026254.01;609911.07;3781977.24;0;398104.63;162887.18;202734.01;3018251.42;18663216.28
T3_1818;T3;1818;SERNANCELHE;5760387.78;3403904.97;1107049.38;2063534.38;44024.36;189296.85;1865395.29;2131.87;714044.35;188720.23;375527.32;584971.52;491087.52
T3_0213;T3;0213;SERPA;12938823.94;8940810.42;4242331.99;3563805.76;178116.11;956556.56;3518272.7;12922;1491878.05;105838.37;961165.2;946469.08;479740.82
T3_0509;T3;0509;SERTÃ;9452156.2;6949986.75;2584541.42;3458832.66;135195.89;771416.78;2085930.45;144540.5;286671.57;658538.23;774286.24;221893.91;416239
T3_1511;T3;1511;SESIMBRA;29952516.27;20605548.01;11639209.6;7205044;518001.17;1243293.24;6610128.29;1758207.09;1241463.61;774003.3;745778.44;2090675.85;2736839.97
T3_1512;T3;1512;SETÚBAL;49109223.17;33422963.92;17033576.6;11429322.22;588669.93;4371395.17;12295468.99;648930.91;6951338.15;705567.28;1079877.31;2909755.34;3390790.26
T3_0117;T3;0117;SEVER DO VOUGA;6451937.37;3561838.03;1365774.44;1295984.77;45243.21;854835.61;2338662.88;70623.37;655992.99;0;1129227.36;482819.16;551436.46
T3_0813;T3;0813;SILVES;21165373.61;17830445.74;8018250.57;8697215.93;400507.01;714472.23;1121148.57;5296;130692.54;86216.01;152077.88;746866.14;2213779.3
T3_1513;T3;1513;SINES;17509915;10878133.5;5563140.03;3754126.85;186555.44;1374311.18;5222011.16;6811.6;1000993.72;201853.24;2989607.93;1022744.67;1409770.34
T3_1111;T3;1111;SINTRA;140753238.5;92806283.55;30037845.86;27679275.69;2827878.72;32261283.28;4828141.87;452970.2;609089.88;167691.82;2567058.7;1031331.27;43118813.06
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;6010177.01;4806579.01;2005365.83;2116660.39;136000.93;548551.86;841483.28;0;0;327.72;741309.85;99845.71;362114.72
T3_0615;T3;0615;SOURE;10479658.14;5918995.24;3090246.59;2410717.59;127475.56;290555.5;3295789.88;26257.89;1658022.97;215051.85;665172.47;731284.7;1264873.02
T3_1215;T3;1215;SOUSEL;5430028.08;3297002.99;1759598.8;1148266.2;85272.68;303865.31;1761974.85;90317.93;466585.41;56478.59;458639.51;689953.41;371050.24
T3_0616;T3;0616;TÁBUA;6983168;4446576.9;2258350.88;1551146.24;73052.11;564027.67;2082103;12808.49;532583.44;788304.55;226173.16;522233.36;454488.1
T3_1819;T3;1819;TABUAÇO;6113854.82;4064521.56;1734069.01;1963391.32;163662.34;203398.89;1740859.98;0;144548.37;118021.23;1162541.46;315748.92;308473.28
T3_1820;T3;1820;TAROUCA;6697574.76;4894080.93;2862444.91;1549371.65;265162.8;217101.57;1315870.73;7207.77;361394.75;35304.29;686544.08;225419.84;487623.1
T3_0814;T3;0814;TAVIRA;16168350.09;12273327.53;6066290.95;3951791.44;285201.77;1970043.37;2460269.58;537246.13;691120.74;231351.56;531538.62;469012.53;1434752.98
T3_0310;T3;0310;TERRAS DE BOURO;6809283.04;4478083.09;2425505.47;1589269.76;71263.68;392044.18;1552425.51;0;389726.86;314706.67;604714.98;243277;778774.44
T3_1418;T3;1418;TOMAR;18291782.08;13469722.94;6028214.49;5223219.44;719289.91;1498999.1;2707573.76;0;573385.84;487668.16;759600.56;886919.2;2114485.38
T3_1821;T3;1821;TONDELA;16464763.35;9030039.17;3500852.4;3503092.79;110195.23;1915898.75;5933834.94;89895;950483.65;1104126.49;3325633.59;463696.21;1500889.24
T3_0409;T3;0409;TORRE DE MONCORVO;10085750.47;5609301.87;2545877.04;2015014.23;557343.8;491066.8;2597159.42;36658.76;1091020.13;184811.63;734045.12;550623.78;1879289.18
T3_1419;T3;1419;TORRES NOVAS;17540377.31;11058893.37;5446088.2;4496709.32;385217.8;730878.05;4660542.06;147077.99;2399048.49;190033.03;1502335.16;422047.39;1820941.88
T3_1113;T3;1113;TORRES VEDRAS;34846844.61;25043451.45;8106980.38;9204026.4;731334.99;7001109.68;5847347.34;558552.49;3476679.15;5818.39;659923.34;1146373.97;3956045.82
T3_0913;T3;0913;TRANCOSO;6876594.25;4591610.04;1784910.08;1548665.75;117675.5;1140358.71;1720591.25;0;73878.45;77896.99;179949.03;1388866.78;564392.96
T3_1318;T3;1318;TROFA;11810298.97;9193379.45;4166798.97;2921083.47;387766.94;1717730.07;1922270.29;0;1632869.83;25004.52;97241;167154.94;694649.23
T3_0118;T3;0118;VAGOS;9851493.15;6234522.75;2417452.27;2855822.96;125092.79;836154.73;3012865.65;109203.97;1286956.24;345597.27;816471.58;454636.59;604104.75
T3_0119;T3;0119;VALE DE CAMBRA;11810271.41;6444997.88;2738614.1;2489154.08;225243.35;991986.35;3832040.34;498866.34;353580.84;97067.44;1870856.32;1011669.4;1533233.19
T3_1608;T3;1608;VALENÇA;10354815.12;7171030.01;3469610.22;2909095.97;157699.83;634623.99;2565069.21;60650;560921.18;469653.64;1062177.55;411666.84;618715.9
T3_1315;T3;1315;VALONGO;21255141.28;17593670.05;8349197.1;7953554.08;204588.86;1086330.01;1864561.99;83.55;307440.64;10328.25;910029.92;636679.63;1796909.24
T3_1712;T3;1712;VALPAÇOS;12462386.74;6629768.3;2955653.73;2887507.34;65578.96;721028.27;4953683.31;320416.28;553054.19;568279.56;2935846.98;576086.3;878935.13
T3_4502;T3;4502;VELAS;3901646.15;1916213.21;1002321.38;775803.13;37721.91;100366.79;1073941.42;0;367603.41;267203.13;406590.84;32544.04;911491.52
T3_0712;T3;0712;VENDAS NOVAS;6324535.47;4874332.04;2738471.23;1697201.08;136710.13;301949.6;736987.48;1103.36;166844.74;62251.8;179149.17;327638.41;713215.95
T3_0713;T3;0713;VIANA DO ALENTEJO;5174436.97;3639542.84;1697876.05;1487340.09;22194.35;432132.35;1123727.39;0;390943.29;276611.29;254966.5;201206.31;411166.74
T3_1609;T3;1609;VIANA DO CASTELO;38528971.3;22439779.61;10861307.72;7921058.55;572869.49;3084543.85;9205768.52;494145.39;5930682.97;54921.4;1625343.35;1100675.41;6883423.17
T3_0214;T3;0214;VIDIGUEIRA;6665525.25;3702201.72;2280701.07;1115574.42;73877.18;232049.05;2196383.39;18066.19;1752740.47;121259.18;16048.2;288269.35;766940.14
