ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T3_0506;T3;0506;OLEIROS;7433315.68;4554909;244370;446725.65;323465.8;43467.3;51227.03;0;28565.52;1062787.92;1124523.11
T3_0810;T3;0810;OLHÃO;16909503.31;5030369.99;368505.26;7616527.39;4559914.25;1918816.83;798107.2;0;339689.11;1054230.77;2839869.9
T3_0113;T3;0113;OLIVEIRA DE AZEMÉIS;25733369.05;9292203;2289847.28;8761454.96;4870630.18;841443.99;1092407.36;1100264.99;856708.44;2650819.03;2739044.78
T3_1810;T3;1810;OLIVEIRA DE FRADES;10092346.06;3367665;1385108.24;1298613.44;718312.4;86630.14;148392.35;223865.96;121412.59;637839.63;3403119.75
T3_0114;T3;0114;OLIVEIRA DO BAIRRO;14098365.32;4929867;2106924.73;3563674.34;2095556.79;384081.79;425483.35;536389.77;122162.64;1718565.58;1779333.67
T3_0611;T3;0611;OLIVEIRA DO HOSPITAL;10610087.85;5236101;473695.39;2947763.85;1478696.47;294582.97;307074.81;0;867409.6;1535297.77;417229.84
T3_1421;T3;1421;OURÉM;21241842.9;8454474;769289.1;7640827.63;4652331.69;620286.65;767825.02;455237.95;1145146.32;1871647.22;2505604.95
T3_0212;T3;0212;OURIQUE;7126245.1;4700457;228312.21;617568.68;382182.77;103414.91;76535.89;29676.38;25758.73;479326.06;1100581.15
T3_0115;T3;0115;OVAR;20177367.53;5642613;1327585.52;8784317.82;5669240.56;781720.78;873566.77;956391.78;503397.93;3691199.01;731652.18
T3_1309;T3;1309;PAÇOS DE FERREIRA;18541756.6;6476202;1999710.5;5495642.55;2977950.52;813702.39;721688.64;586387.23;395913.77;2053270.66;2516930.89
T3_1508;T3;1508;PALMELA;29561630.17;5684969.93;46076.23;16269597.69;8879289.84;2045530.49;1193774.75;2553909.56;1597093.05;6861432.42;699553.9
T3_0612;T3;0612;PAMPILHOSA DA SERRA;7609885.91;4220877;415304.73;402268.67;317807.72;17683.89;39913.38;0;26863.68;365494.03;2205941.48
T3_1310;T3;1310;PAREDES;34454187.12;10741842;1515946.91;10261219.65;6037675.09;1363163.97;1230581.26;636109.05;993690.28;3248947.54;8686231.02
T3_1605;T3;1605;PAREDES DE COURA;8538660.82;4723812;1245481.91;945297.17;628004.38;66161.3;141309.19;45225.99;64596.31;1008836.46;615233.28
T3_1013;T3;1013;PEDRÓGÃO GRANDE;4063627.07;2773945.1;87106.86;504712.57;346026.16;66419.73;56051.4;0;36215.28;584411.97;113450.57
T3_0613;T3;0613;PENACOVA;7933570.92;4613193;101611.22;1319269.37;799150.28;94179.13;220178.36;0;205761.6;1626515.88;272981.45
T3_1311;T3;1311;PENAFIEL;25597855.76;11453915.02;2594976.4;6652004.11;3625118.4;734124.3;1020318.88;576464.31;695978.22;2943309.5;1953650.73
T3_1811;T3;1811;PENALVA DO CASTELO;5477505.88;3752460;208807.2;705298.67;450993.93;59459.9;113346.47;0;81498.37;586850.81;224089.2
T3_0507;T3;0507;PENAMACOR;7402653.18;4741911;223258.48;710429.78;364983.14;57940.77;71841.36;0;215664.51;794724.81;932329.11
T3_1812;T3;1812;PENEDONO;3966686.38;2952904;249350.35;306059.94;226553.4;22949.04;43779.52;0;12777.98;265002;193370.09
T3_0614;T3;0614;PENELA;5110468.06;2899125;676873.74;580122.64;426185.59;46770.38;84545.17;0;22621.5;618309.23;336037.45
T3_1014;T3;1014;PENICHE;12219310.73;3580056;404567.63;4267369.58;2981229.81;564140.67;437391.05;114535.56;170072.49;2901617.27;1065700.25
T3_1708;T3;1708;PESO DA RÉGUA;12912070.17;4675302.49;3576045.32;1855956.28;1026363.29;260709.2;226564.81;0;342318.98;1413333.36;1391432.72
T3_0910;T3;0910;PINHEL;8863013.62;5532588;13436.6;1227932.79;562683.79;65865.7;136924.21;0;462459.09;868073.09;1220983.14
T3_1015;T3;1015;POMBAL;27806641.39;9824238.01;3075108.56;8043849.22;4881054.86;1224246.61;1016407.64;510358.54;411781.57;5907637.22;955808.38
T3_4203;T3;4203;PONTA DELGADA;25717801.14;10713582;2046938.48;9692161.45;5019657.06;1237731.66;1022947.64;1700072.58;711752.51;3068717.87;196401.34
T3_3105;T3;3105;PONTA DO SOL;4381667.08;2724462;171161.51;918388.9;555478.66;49313.02;116928.62;0;196668.6;529612.81;38041.86
T3_1606;T3;1606;PONTE DA BARCA;9550780.82;4400802;603637.13;1352399.21;945318.17;137271.41;92855.85;0;176953.78;1166642.39;2027300.09
T3_1607;T3;1607;PONTE DE LIMA;19997074.08;8694904.05;1722478.14;4120566.22;2513933.52;414819.68;654114.03;0;537698.99;3221597.62;2237528.05
T3_1213;T3;1213;PONTE DE SOR;13091208.23;6078024;72700.11;1468018.58;1029336.94;157677.52;225230.5;0;55773.62;1914963.77;3557501.77
T3_1214;T3;1214;PORTALEGRE;12980937.14;5884548.5;432533.66;3660448.63;2245212.52;682707.27;373611.33;16560.12;342357.39;2621954.04;381452.31
T3_0709;T3;0709;PORTEL;6347605.92;4559996.97;103543.45;533202.86;302406.93;122148.7;78012.11;15991.5;14643.62;665191.2;485671.44
T3_0811;T3;0811;PORTIMÃO;38217038.5;3592206;191683.42;23256703.49;16586855.67;3919398.35;1093109.19;596622.43;1060717.85;2781466.31;8394979.28
T3_1312;T3;1312;PORTO;117128241.5;18798471;2830877.33;72437504.83;29860103.33;20313020.09;4456099.37;7609954.06;10198327.98;18475581.52;4585806.86
T3_1016;T3;1016;PORTO DE MÓS;12125116.59;5059890;118138.94;3331471.67;2038047.42;282338.65;416550.62;333534.95;261000.03;2623997.33;991618.65
T3_3106;T3;3106;PORTO MONIZ;3604716.52;2720241;0;308839.44;211879.29;11660.3;32108.91;0;53190.94;566602.39;9033.69
T3_3201;T3;3201;PORTO SANTO;3468696.3;1279404;0;2091977.99;1639474.97;204115.98;114736.48;61336.62;72313.94;89537.68;7776.63
T3_0309;T3;0309;PÓVOA DE LANHOSO;11395056.99;5331663;1412295.5;2768068.36;1791230.83;191712.76;363837.02;0;421287.75;1475487.82;407542.31
T3_1313;T3;1313;PÓVOA DE VARZIM;32540217.84;6116877;2515746.51;10030548.32;6192607.69;1312568.43;1019444.19;0;1505928.01;9984205.65;3892840.36
T3_4204;T3;4204;POVOAÇÃO;4478683.83;3090333.16;204187.7;539968.32;373194.58;69848.37;59699.54;9088.16;28137.67;604446.89;39747.76
T3_4302;T3;4302;PRAIA DA VITÓRIA;8448670.1;5019993;381324.78;1753429.11;1074582.95;118219;275773.75;186546.42;98306.99;272997.89;1020925.32
T3_0508;T3;0508;PROENÇA-A-NOVA;6811568.23;4612149;2500;605186.45;417548.67;64354.13;93762.64;0;29521.01;1394754.21;196978.57
T3_0710;T3;0710;REDONDO;5991490.55;3443850;317335.94;872867.22;473670.12;165860.68;79921.25;0;153415.17;761346.91;596090.48
T3_0711;T3;0711;REGUENGOS DE MONSARAZ;9383144.53;4105131;560676.61;1614565.53;903139.26;275734.12;145205.92;64688.82;225797.41;1713094.09;1389677.3
T3_1813;T3;1813;RESENDE;7815331.92;4327965;645191.53;1220271.32;825663.33;100626.92;132019.98;28893.33;133067.76;904657.98;717246.09
T3_3107;T3;3107;RIBEIRA BRAVA;5125128.47;3461517;34769.24;1160794.85;680488.98;180646.23;168716.24;0;130943.4;378350.27;89697.11
T3_1709;T3;1709;RIBEIRA DE PENA;7754135.46;3738888;638333.03;939249.08;448426.28;46943.33;85009.01;56032.56;302837.9;2242471.41;195193.94
T3_4205;T3;4205;RIBEIRA GRANDE;15343249.53;6859134;1759061.82;2600603.07;1431286.88;526875.82;288936.67;248362.69;105141.01;3059773.39;1064677.25
T3_1414;T3;1414;RIO MAIOR;13069857.35;4560993;258809.92;3329781.82;2015000.56;241714.92;353937.37;355957.29;363171.68;2835009.02;2085263.59
T3_1710;T3;1710;SABROSA;5185667.44;3611871;267216.5;730312.92;394673.28;122968.59;89725.34;0;122945.71;428782.44;147484.58
T3_0911;T3;0911;SABUGAL;11499379.01;7528176;86000.46;1538603.18;1025459.24;44605;172086.76;0;296452.18;1354215.7;992383.67
T3_1415;T3;1415;SALVATERRA DE MAGOS;7964887.6;4008204.01;0;2485066.11;1292358.69;584274;346121.39;112471.75;149840.28;1092821.19;378796.29
T3_1814;T3;1814;SANTA COMBA DÃO;7138843.76;3129070.28;41112.75;1683714.21;1145656.54;131568.18;170187.05;52607.42;183695.02;594049.59;1690896.93
T3_3108;T3;3108;SANTA CRUZ;15636328.27;4629807;3415.7;5949082.06;3417089.1;738564.83;717787.2;0;1075640.93;3291276.68;1762746.83
T3_4401;T3;4401;SANTA CRUZ DA GRACIOSA;2697182.47;1866448;0;466163.24;321916.11;32804.62;66822.41;0;44620.1;203951.76;160619.47
T3_4802;T3;4802;SANTA CRUZ DAS FLORES;2311312.45;1735163.99;379170.46;154249.13;99134.28;17320.73;32915.21;0;4878.91;12304.38;30424.49
T3_0109;T3;0109;SANTA MARIA DA FEIRA;44691395.86;13454775;3224534.68;19100408.15;11521779.29;2045794.13;2356280.08;2252493.81;924060.84;6271153.09;2640524.94
T3_1711;T3;1711;SANTA MARTA DE PENAGUIÃO;7395258.44;3122577;2446683.31;563216.57;297224.53;124043.54;95996.37;0;45952.13;772001.06;490780.5
T3_3109;T3;3109;SANTANA;4786523.68;3984678;95344.96;647777.55;451332.31;26451.47;100688.98;0;69304.79;40811.82;17911.35
T3_1416;T3;1416;SANTARÉM;27426432.76;9676908;1112043.63;9979736.24;6601047.71;1082171.41;968820.41;624422.61;703274.1;2735131.57;3922613.32
T3_1509;T3;1509;SANTIAGO DO CACÉM;17025234.92;8585010;0;4209187.69;2875929.75;430783.4;508971.89;238543.58;154959.07;3386939.06;844098.17
T3_1314;T3;1314;SANTO TIRSO;27552849.48;10123919.98;4556672.22;8307607.24;4767476.95;871393.08;1033164.49;972876.23;662696.49;2753002;1811648.04
T3_0812;T3;0812;SÃO BRÁS DE ALPORTEL;8000922.03;2745234;975287.97;2234475.57;1293968.76;400382.33;223891.58;0;316232.9;1490211.99;555712.5
T3_0116;T3;0116;SÃO JOÃO DA MADEIRA;11697536.04;3067596;324807.24;3905830.83;2160475.83;472269.69;361760.29;745810.46;165514.56;2264086.21;2135215.76
T3_1815;T3;1815;SÃO JOÃO DA PESQUEIRA;6986981.32;4493919.8;506215.16;825837.38;376671.78;140080.8;88637.84;63884.86;156562.1;848418.82;312590.16
T3_1816;T3;1816;SÃO PEDRO DO SUL;10694694.35;5904180;284440.08;1696657.84;1060029.14;119483.57;248316.29;66881.98;201946.86;1966917.14;842499.29
T3_4603;T3;4603;SÃO ROQUE DO PICO;3069115.37;2301993;89331.61;369809.51;242577.01;46087.39;67556.93;0;13588.18;289033.74;18947.51
T3_3110;T3;3110;SÃO VICENTE;4498493.33;3139254;0;596282.96;386257.01;60121.28;73807.88;0;76096.79;172441.78;590514.59
T3_1417;T3;1417;SARDOAL;4494627.98;2609181;138530.58;357207.92;242719.31;28413.38;52342.54;15951.53;17781.16;486390.04;903318.44
T3_1817;T3;1817;SÁTÃO;7372631.72;4174002;421592.34;1415115.25;908651.48;101608.85;190646.4;0;214208.52;845240.49;516681.64
T3_0912;T3;0912;SEIA;15035769.63;7447986;443955.43;3921991.43;2214851.6;252641.24;368594.27;27556.16;1058348.16;2599048.5;622788.27
T3_1510;T3;1510;SEIXAL;58818748.02;10645875;1181877.29;35966763.12;18347150.77;3387744.65;2567600.81;1318816.58;10345450.31;10543815.91;480416.7
T3_1818;T3;1818;SERNANCELHE;6397773.46;3781944;958187.83;618835.32;333621.4;23263.56;83953.71;0;177996.65;878157.45;160648.86
T3_0213;T3;0213;SERPA;11362399.6;7854570;438373.9;1544740.96;755169.17;373237.16;200693.72;55039.76;160601.15;1337548.36;187166.38
T3_0509;T3;0509;SERTÃ;9515667.69;5564285;526053.35;1293454.09;715790.64;131153.02;170559.58;33534.65;242416.2;1999255.1;132620.15
T3_1511;T3;1511;SESIMBRA;29101654.14;3729771.01;133859.06;13384565.72;8533868.09;2224282.16;989531.46;194416.93;1442467.08;9316182.63;2537275.72
T3_1512;T3;1512;SETÚBAL;57217508.79;8160273;96219.05;25343484.9;17028114.42;3154215.93;2264014.47;644536.94;2252603.14;9078075.18;14539456.66
T3_0117;T3;0117;SEVER DO VOUGA;6158379.47;3726807.21;89769.05;1341295.68;809385.35;80088.97;187377.54;169436.79;95007.03;570935.16;429572.37
T3_0813;T3;0813;SILVES;22323227.1;6136200;136562.61;8288947.56;5072763.02;1924108.8;692027.98;0;600047.76;5060071.12;2701445.81
T3_1513;T3;1513;SINES;17606794.4;2892421.5;772875.63;3216818.23;1549393.32;850400.08;244928.28;0;572096.55;4742321.16;5982357.88
T3_1111;T3;1111;SINTRA;116682574.4;23219811;457878.68;69263365.77;37098693.51;10222546.71;7835078.53;8271313.02;5835734;8518656.48;15222862.49
T3_1112;T3;1112;SOBRAL DE MONTE AGRAÇO;5723842.01;2362500;91059.6;1645229.87;768498.26;232670.45;201601.2;91128.25;351331.71;1388630.64;236421.9
T3_0615;T3;0615;SOURE;9734556.79;5256855;231344.1;1990872;1392108.62;81824.65;284728.58;46334.13;185876.02;1924038.87;331446.82
T3_1215;T3;1215;SOUSEL;5180912.19;2897406;386664.6;567082.62;358355.17;90827.19;64868.53;12012.24;41019.49;733502.19;596256.78
T3_0616;T3;0616;TÁBUA;7354916.07;4129398;448185.52;1476617.93;683860.08;132168.69;192376.81;87794.97;380417.38;422501.68;878212.94
T3_1819;T3;1819;TABUAÇO;5617718.25;3747897;410933.33;602459.78;410649.75;59826.89;69402.69;23877.65;38702.8;561045.43;295382.71
T3_1820;T3;1820;TAROUCA;7362237.98;3543795;587678.85;793975.24;523678.74;89745.2;114187.91;0;66363.39;987495.05;1449293.84
T3_0814;T3;0814;TAVIRA;19329449.96;4889277;508805.38;9806402.24;5615565.41;3063024.25;534136.14;1172.92;592503.52;2974966.79;1149998.55
T3_0310;T3;0310;TERRAS DE BOURO;6948947.36;4142784;380210.95;649442.89;379068.66;37663.13;103321.54;0;129389.56;719212.29;1057297.23
T3_1418;T3;1418;TOMAR;17644209.15;6948036;1265970.7;4188217.93;2676562.22;386715.8;680296.34;0;444643.57;2588126.4;2653858.12
T3_1821;T3;1821;TONDELA;14582294.19;7496541;750566.94;3905331.77;2066042.58;639874.61;436623.26;532906.62;229884.7;1671666.07;758188.41
T3_0409;T3;0409;TORRE DE MONCORVO;9381191.16;5407524;970139.83;882848.17;518759.21;166116.19;98337.62;38709.49;60925.66;1437315.89;683363.27
T3_1419;T3;1419;TORRES NOVAS;17990411.57;6399225;1947645.16;5240945.77;3118256.94;416748.09;595562.58;538318.46;572059.7;2195798.32;2206797.32
T3_1113;T3;1113;TORRES VEDRAS;38796361.33;8690418;3615487.8;14334825.97;9348507.62;1943080.1;1343349.72;270864.46;1429024.07;4617083.58;7538545.98
T3_0913;T3;0913;TRANCOSO;6807761.51;5003289;119106.72;965059.19;613243.72;62824.08;139126.41;0;149864.98;388306;332000.6
T3_1318;T3;1318;TROFA;18179011.31;5089914;3116103.85;7444712.07;4152995.69;768171.45;687357.09;1239446.27;596741.57;480914.86;2047366.53
T3_0118;T3;0118;VAGOS;10783082.47;4466624;998100.01;3503570.39;1965011.07;660309.7;441813.31;188176.88;248259.43;1014380.06;800408.01
T3_0119;T3;0119;VALE DE CAMBRA;10890262.31;4950468;398522.81;3274993;1784191.7;228611.18;390041.94;559330.18;312818;1757325.09;508953.41
T3_1608;T3;1608;VALENÇA;11711945.41;4046643;2670355.89;2365506.73;1158591.59;177240.96;237727.14;270789.18;521157.86;1629765.65;999674.14
T3_1315;T3;1315;VALONGO;22661872.53;7233381;177900.85;10530086.51;6367158.29;1296710.89;1388290.43;888735.13;589191.77;3731563.19;988940.98
T3_1712;T3;1712;VALPAÇOS;11938488.26;7100982;395103.21;1763837.39;1057740.72;191212.85;221225.63;0;293658.19;2096782.46;581783.2
T3_4502;T3;4502;VELAS;4577655.71;2915532;652153.58;534929.55;261734.85;169368.57;81890.77;0;21935.36;455703.71;19336.87
T3_0712;T3;0712;VENDAS NOVAS;6091426.14;2714022;26339.55;1665960.23;893698.04;130590.54;182003.73;74600.34;385067.58;1438008.78;247095.58
T3_0713;T3;0713;VIANA DO ALENTEJO;5283810.14;3132954;584342.18;675132.21;336475.97;189758.49;77819.27;17519.26;53559.22;663888.09;227493.66
T3_1609;T3;1609;VIANA DO CASTELO;39396064.76;11266569;1219650.37;14545771.2;8280979.4;1416176.52;1512142.05;2382257.75;954215.48;3066409.18;9297665.01
T3_0214;T3;0214;VIDIGUEIRA;7247171.18;3023802;1423014.56;644942.81;345430.94;111603.53;84838.2;13305.27;89764.87;987603.15;1167808.66
T3_0311;T3;0311;VIEIRA DO MINHO;9294958.27;4783795.99;283967.39;1057826.53;707041.86;101885.59;168318.61;0;80580.47;1231467.84;1937900.52
T3_0510;T3;0510;VILA DE REI;3979758.62;2797164;56173.95;380895.25;245489.25;30268.96;36473.26;1019.51;67644.27;227623.8;517901.62
T3_0815;T3;0815;VILA DO BISPO;8246900.51;2091802;466079.03;3015812.8;1372938.98;1418500.55;108439.41;0;115933.86;2324271.56;348935.12
T3_1316;T3;1316;VILA DO CONDE;34079565.35;7181676;2100418.14;16927492.11;10368809.38;2407488.76;1304524.94;1688835.07;1157833.96;4619244.64;3250734.46
T3_4101;T3;4101;VILA DO PORTO;3970185.84;2832957;202556.7;538730.25;341164.9;73838.82;94073.37;0;29653.16;337643.48;58298.41
T3_0410;T3;0410;VILA FLOR;5582761.69;4069271;17723.67;495074.03;331978.64;54401.91;64881.97;0;43811.51;663941.91;336751.08
T3_1114;T3;1114;VILA FRANCA DE XIRA;39007325.03;10024659;216932.16;18718709.26;10329796.28;3258582.31;2143208.17;1791194.24;1195928.26;8087167.87;1959856.74
T3_4206;T3;4206;VILA FRANCA DO CAMPO;7126168.3;3260376;1356776.48;1455377.23;991480.32;145258.83;99148.42;43392.68;176096.98;940460.6;113177.99
T3_1420;T3;1420;VILA NOVA DA BARQUINHA;5270129.09;2346084;206571.53;1119084.27;417229.81;84887.99;121667.1;486.72;494812.65;644698.92;953690.37
T3_1610;T3;1610;VILA NOVA DE CERVEIRA;10259857.51;4356891;1880831.13;2368918.81;862355.62;595422.57;171617.07;128679.71;610843.84;839102.79;814113.78
T3_0312;T3;0312;VILA NOVA DE FAMALICÃO;52524318.45;14646780;1387537.1;16670123.34;10007867.45;2915420.82;2361156.17;0;1385678.9;12332228.23;7487649.78
T3_0914;T3;0914;VILA NOVA DE FOZ CÔA;7967210.65;4373334;1012950.61;714787.19;482709.35;102766.91;94358.98;0;34951.95;1002554.01;863584.84
T3_1317;T3;1317;VILA NOVA DE GAIA;90586949.44;20211093;2843541.33;46836613.48;29558527.33;6721563.51;5706120.58;3160242.88;1690159.18;8107026.1;12588675.53
T3_1822;T3;1822;VILA NOVA DE PAIVA;5411445.84;2849073;808376.66;706413.29;424990.49;35580.75;73916.95;0;171925.1;395700.52;651882.37
T3_0617;T3;0617;VILA NOVA DE POIARES;6015161.21;2999827;202235.45;1413480.19;776810.43;109599.87;122773.42;62664.76;341631.71;726769.74;672848.83
T3_1713;T3;1713;VILA POUCA DE AGUIAR;13007719.69;5755266;2014612;2530249.78;815248.87;137392.42;203441.37;456357.29;917809.83;2114676.75;592915.16
T3_1714;T3;1714;VILA REAL;21340172.11;8270415;3826810.84;6430024.4;4136042.55;769646.48;878311.82;394820.09;251203.46;1992798.52;820123.35
T3_0816;T3;0816;VILA REAL DE SANTO ANTÓNIO;14351210.4;1890858;411609.02;7310436.35;5179578.38;937064.06;321424.48;130259;742110.43;3529972.07;1208334.96
T3_0511;T3;0511;VILA VELHA DE RÓDÃO;5234824.29;3294261;205936.96;577572.48;307876.74;49075.91;35947.32;163858.43;20814.08;619321.19;537732.66
T3_0313;T3;0313;VILA VERDE;22280564.08;9321877;4255712.89;4919337;2275619.62;1113317.74;779165.46;287263.15;463971.03;2665236.81;1118400.38
T3_0714;T3;0714;VILA VIÇOSA;5345553.66;2925027;35998.13;956404.31;482822.17;128219.82;122625.91;103155.34;119581.07;866977.91;561146.31
T3_0411;T3;0411;VIMIOSO;6283064.99;4472064;340879.1;437569.64;308653.92;44318.06;61316.39;0;23281.27;312633.27;719918.98
T3_0412;T3;0412;VINHAIS;9309910.57;6596154;946460.96;624517.37;432753.32;27341.27;99146.44;101.48;65174.86;911140.58;231637.66
T3_1823;T3;1823;VISEU;33189571.31;11428794;1335758.07;13537172.47;8890019.36;2011778.18;1537379.48;29347.94;1068647.51;4870068.86;2017777.91
T3_0314;T3;0314;VIZELA;13422002.22;4006176;226253.67;3569844.47;1863688.36;665557.75;310277.19;285716.34;444604.83;1615933.91;4003794.17
T3_1824;T3;1824;VOUZELA;6840568.15;3877065;484450.18;918507.9;525985.72;85841.42;145246.4;78399.87;83034.49;1191465.62;369079.45
